feature,seed,"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan","(0, 1)_(0, 2)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan","(0, 1)_(2, 1)_nan_nan_nan_nan_nan_nan_nan","(0, 0)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan","(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan","(1, 0)_(1, 2)_nan_nan_nan_nan_nan_nan_nan","(0, 0)_(0, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan","(0, 1)_(1, 0)_(2, 1)_nan_nan_nan_nan_nan_nan","(0, 1)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan","(0, 1)_(0, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan","(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan","(0, 2)_(1, 0)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan","(0, 1)_(0, 2)_(1, 2)_nan_nan_nan_nan_nan_nan","(0, 2)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan_nan","(0, 1)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan_nan","(0, 0)_(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_(2, 2)_nan_nan","(0, 0)_(0, 1)_(0, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan","(0, 2)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan_nan","(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan","(0, 2)_(1, 0)_(2, 0)_nan_nan_nan_nan_nan_nan","(0, 0)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan","(0, 1)_(0, 2)_nan_nan_nan_nan_nan_nan_nan","(0, 0)_(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan","(0, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan_nan","(0, 1)_(0, 2)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan","(2, 0)_(2, 1)_nan_nan_nan_nan_nan_nan_nan","(0, 2)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan","(0, 1)_(0, 2)_(2, 1)_nan_nan_nan_nan_nan_nan","(0, 2)_(1, 0)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan","(0, 0)_(0, 1)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan"
LatentArchetype,11,0.0008294264215108807,0.0017135126125674993,-10.607758546588286,0.0005273340835960963,-0.009045891024806133,-1.1723282514611228,0.004733642537427729,-0.1113500679487831,-0.0015053204111586478,0.017872903641161786,-0.00408748757457836,-0.014357376917911344,0.012025463324582332,-0.13747807971247097,-0.11261231210901844,0.0033179956622656263,0.013161476959161035,0.13547469995181652,0.006806665461224208,-0.15556289469439571,0.0013868226611267478,-2.570637660646763,0.004496029941269703,0.01759577348513895,0.010936235176344528,-3.0301380738800434,0.006397467622596022,0.07016875902541636,-0.0035072552324880305,-0.0021890147268814075
61,11,-0.014549877835378587,-0.13397030377257238,2.446250608229114,-0.008707287901500068,0.03196003669163446,-8.509274622452802,0.048594111958397315,-0.168514252100401,-0.015815432653089143,-0.16679613158876647,-0.005603629236732953,-0.07875060680257344,-0.8049343664583244,-0.4990959422215907,-0.08535629661794379,-0.0064241303871649955,0.029344919757558752,-1.5156309008020465,-0.0205608346490195,-0.8354757266231896,0.003926842414998546,-16.171038035752392,0.11274213362261812,0.48915488474884194,-0.6389166436670464,-14.9634339482823,-0.03916209337228562,0.03266166796533372,0.048262603115149155,0.021931064858874947
PC172,11,-3.4276395538079108e-15,-4.23723648371902e-15,7.46031368148147e-13,-1.327471949400225e-15,9.551146339049578e-15,9.335694402049243e-13,-5.972570469398829e-16,-2.4180908954035153e-14,-3.3454956754410163e-15,8.652241599915553e-14,-6.2328392141552734e-15,-9.428932204430784e-16,-4.506551248184589e-14,1.0131897036136312e-14,-9.146147807376152e-14,-9.322248404518694e-15,-4.5428697025115395e-15,3.899286246232175e-14,1.264939447760599e-14,8.806475193140386e-14,-1.1639124802623343e-15,8.900213102289113e-13,-1.8197147379755655e-14,1.6249860394518891e-15,-6.310794532334722e-14,2.6557199694337825e-13,1.444903583555428e-14,3.5893705150914374e-14,3.732524136877806e-15,2.332273193883816e-15
22,11,-0.011890860592513451,-0.019456807909545643,9.566955584127218,0.004817481779676689,0.061559794840379135,-0.7360087141925185,-0.05023826916502103,0.25611336184909034,0.0009408050807406711,0.3949363223926616,-0.0328659067097035,0.04670550562525853,0.43052257756826257,-0.01563065140632854,0.15964846574371183,-0.031139197463525618,-0.0327365169271539,0.8479306859458099,-0.028583957001287224,0.8380838795713863,0.005879125108437339,14.754246298114376,-0.16142664462580755,0.0038523596256479923,0.47058408617902375,30.661221356195732,-0.08698180493828399,0.5038958985547126,0.0581425608904971,-0.02183784497412464
PC56,11,0.0017735646212008898,0.004358415553343019,0.3281538134895172,0.00022144674625496785,0.0010384859022154681,0.1818565942503309,-0.0016628716584300867,-0.018740143905938745,0.00014962799770465947,-0.0013908156362966249,0.0005678249780547642,-0.006750630575025912,-0.0085867844511904,0.014035621811943016,0.007412327802219751,5.1157878225943274e-05,0.0002132642464483978,-0.024707523450823596,0.0008488716078432708,-0.0018990811594068794,-9.167098307195184e-05,0.3543999283563106,0.0005092981076498524,-0.015374162457213621,0.0004311967241573828,0.1743290659736047,0.00083381810349295,-0.019918671993740898,-0.005786837573283608,0.0009935689478390015
PC167,11,8.77635285462087e-15,1.3930812114959046e-14,1.6497495271639382e-12,8.195448804323147e-15,-4.386921982146589e-15,-8.811635988000063e-13,1.2334651828455676e-15,-4.813162426279246e-14,-9.687889372629762e-16,-5.816164654299266e-16,4.301932413063836e-15,-3.280066538740723e-16,1.4586359788221634e-13,7.580473182036524e-14,1.115921744871986e-13,7.053199212346932e-15,-3.2354197498133785e-15,-1.0011127749507027e-14,-3.899888836514572e-15,8.209776830982316e-14,5.753043272817366e-15,9.386403217267533e-13,2.1415568684769312e-14,8.589969426420141e-16,7.277109754352949e-14,2.6595763613848234e-12,9.862747048124366e-15,9.388376407223727e-15,-5.099857008305922e-15,-6.129148834219516e-15
35,11,-0.006142417821178218,0.05437111677234313,2.8134809735326733,-0.01958413689314073,0.08395774935432343,0.7011073361825573,0.0162294838278337,-0.018403654397028697,-0.014849769054647802,0.055695052924420535,-0.05528621161153858,-0.04810124509650718,0.3194017318904441,0.43632363333026875,0.7664456135504072,-0.06108069375033916,-0.0014292055831543866,0.6092002715851862,-0.008548272334572305,-0.29665210974049244,-0.03375261518007123,-12.942638802653029,-0.20115125413999616,0.12924465767664814,0.17101337201957686,-14.978263713749502,-0.009065029019565726,-0.09849979057022301,-0.08186979737556307,-0.001818562980641409
12,11,0.014458320376198557,0.08289373179253526,8.006080693808107,0.001276848137773441,0.05571192851894954,9.20662689837037,-0.005558768031713544,-0.2673342622914854,0.03478647366375874,0.253610516196413,0.05351698642872087,0.0846724591550709,0.12108772134253357,-0.12278203046583792,0.9705120859640513,0.004204152055844623,-0.033240821799465324,0.4270007205271917,-0.015896424487910586,-0.17813949274346014,-0.0073622390203448755,-0.14562826160924172,0.009838254734932075,0.6610617046540654,-0.04204333483511678,21.102953745379146,-0.09808830273871712,-0.15638695403481895,0.09503385836255131,-0.011334944862635846
50,11,-0.050281358245165976,-0.12764438260574468,1.0073928550373155,-0.006574240928166751,-0.023512269872182488,-25.621196823850017,0.0080792387137029,0.5482026286647965,0.0242748991802195,0.5810697606903344,0.023452041066985577,-0.016479192959912584,-0.132558045317629,-0.14584081618504907,0.6851340852739402,0.016620739334010502,-0.028625088363443584,-0.5657492869353732,0.005589156073528788,-0.16849295785517837,0.01250163239683302,-32.79468938423709,0.08543292547468438,0.06651999396725526,-0.2986575297989829,-9.188348865257908,-0.05441078606776045,0.1725900356043585,0.07377149314354473,0.006775461949347921
PC50,11,0.00043554162048089714,0.003396117475352898,0.2880173789359877,0.00019901210557663572,-0.0001118249598427765,-0.5904711221364569,-0.0004388148322417533,0.0788055952058544,0.0001212464650527234,-0.0012893153215480452,0.00012275249633328443,-0.0008413576267496184,0.000662905896240022,-0.02680477107082417,0.0013015875300304638,-0.0005226328938474602,0.005482684757008909,0.006132915035190375,0.00235143412539575,0.008012351502046898,-0.0003027481628686257,-0.18137281764996274,-0.0011505961893241545,0.03455839992490486,-0.010249263396192641,-0.0698685948737399,0.010787975818279437,0.028834287433220106,0.007343149597857499,-0.000384043836408083
PC142,11,-8.850749925200051e-17,-3.029814388341006e-14,1.2067165495115435e-13,5.161507053420098e-15,-2.668396486000676e-15,-5.699383417992239e-13,2.8807267041273782e-15,-2.92314652760025e-14,2.1309138073133494e-15,-5.909750244971316e-14,7.941956777932112e-15,-1.1277807692190962e-14,-1.0923540278380117e-13,-7.837465349310634e-14,-1.5080317656025872e-13,6.8798411271665165e-15,-1.9524769392505733e-15,-2.277047459836288e-13,-5.110958223804095e-15,-6.585664735176618e-14,1.0380472987177963e-14,8.457794667259279e-13,2.249721120289892e-14,-5.430467116353317e-14,-8.103964495988071e-14,1.374186099268999e-12,-2.0981779540450002e-14,-9.070395888374631e-14,-3.5053363650180303e-15,1.083330585714877e-14
PC71,11,-0.0003006132441448275,-0.0014181532934636595,-0.15482245846391138,0.0002605143622306448,-0.00112330653204017,-0.5654161463190921,-0.0015997258478200002,0.03987097164700528,-0.0011927487936463964,0.00484508899421408,-0.0014311788760367386,0.0013157478893279298,-0.0034412623909855188,0.01632962685614094,0.007085433886816757,-0.0020476089565005027,-0.002627811904208145,-0.0049769377126351435,-0.0002151140490552979,0.03422004680083681,0.0005114211959597028,-0.5654205532192002,-0.0011108672721074392,-0.011885124359930156,0.005634318584903059,-0.7164184649359152,0.007647563266128926,-0.0014029235426157225,-0.002055678881707039,-0.00027531842877938036
PC165,11,1.1728421379685046e-15,8.847696858526956e-15,-2.320863446508575e-12,-2.160887474840368e-15,1.1124948625543114e-14,1.137776222971993e-12,9.175122034208574e-15,7.04674296875665e-14,-9.706299355098358e-16,1.714917015188663e-14,-1.602009989886572e-15,1.1497652921128727e-14,8.287977622234884e-14,3.306051077193053e-14,1.5687417611037643e-13,1.9076784702554025e-15,-4.522436215110607e-15,1.6938634382062416e-13,1.5228217181085962e-15,1.1218447689712266e-13,-3.365809995195177e-15,-1.0064547296817428e-12,-7.517484507060257e-15,2.7015104545439473e-14,6.372145861943837e-14,-1.4613803681501826e-12,1.3532351339153826e-14,3.9466444168232924e-15,8.726109304860668e-16,-8.787273392377814e-16
PC118,11,3.164672043996248e-15,-3.271104908173103e-14,-5.432772724003669e-13,3.305604687595188e-15,-2.5544377369012697e-15,1.6081626030996693e-12,-5.226343942768534e-15,-1.7400899017480448e-13,1.457649613106952e-14,2.6893981812892608e-14,1.6708545534823005e-14,-5.2001888520940826e-15,-3.884006869009093e-14,-2.00592164292008e-14,-7.381229629942894e-14,4.669037986997757e-15,2.787510723932652e-14,-1.7789172015660197e-13,5.778563726499017e-15,-1.0360015475357637e-13,9.364317152012879e-15,-1.398995383250306e-12,2.999391216288445e-14,-2.1924312198596304e-14,-3.0884038950977143e-14,6.841076469083397e-13,-1.488080903608143e-14,-7.392405513004254e-14,8.141601797986583e-15,1.3208466878463732e-14
8,11,0.03546431689617017,0.1365329025796869,5.399391722887717,0.007737558906008745,-0.023396881566524006,-12.133974223182467,0.027373896379950066,0.07652030176196362,0.004824841503866826,-0.07355729131816105,0.00806081091080066,0.07911597327687835,0.8152204795650448,0.5943558538062113,0.453035614401511,0.006898261020792901,-0.060632499443098876,1.178299142896305,-0.0036805577888783026,0.3258521348312581,-0.017812587306378354,16.37379744880989,-0.06769821525856018,0.24969574981160914,0.15432302677273632,-3.7245470505556346,0.13121573121372637,0.5264653689726031,-0.02154629409726816,-0.06718387885076807
PC141,11,7.057610386850615e-15,-1.269012384374341e-15,1.030767131156542e-12,3.851793321144907e-15,3.8079033733091127e-16,-8.526831454470536e-14,4.653169425723134e-15,9.865099570365237e-14,-3.099211922686357e-15,-1.5856034045651383e-13,2.2731255413342726e-15,-1.4018542676098784e-15,-9.173735841978827e-14,-1.5648444175526165e-14,6.258335755213598e-14,4.2676933340146e-15,-1.006146174683755e-14,-8.739680361949575e-14,-5.815808567702574e-15,6.647098158648952e-14,6.375393529160136e-15,8.435272231645283e-13,8.084155995948896e-15,7.170248351387159e-15,-2.4740299593285857e-14,-2.965273613972258e-13,4.32068749638286e-15,-2.3489155132754663e-14,2.733029538885457e-15,-1.5729511674664606e-15
3,11,0.05809554319060288,-0.0023162663718227366,11.115249179758157,0.006873869416117874,0.022604669312371307,-12.58772461548145,-0.047408060867500275,-1.1902513541848099,0.021152688754052778,-0.2603767451125358,0.07267913358014924,-0.062017081979241453,-0.5261896320292542,-0.21259266476737246,-0.7278503282074409,0.03967740011121888,0.009050861838267771,-1.4183028862975133,-0.023148131263845996,-0.5577119696035513,0.0284921609995865,-4.129656043944638,0.23612281378216318,0.40792095981766213,-0.39033148610210183,-4.056886228345028,-0.04333887039417214,-0.7626563861134739,0.006775168301576072,0.028254925228789668
PC137,11,2.2957605507227975e-14,-2.652657375068689e-14,-1.376906622634961e-12,7.629460047360947e-15,3.807982229454762e-16,1.2519871392335999e-12,-4.153649847920723e-15,-1.9896551086457666e-13,4.168746675171532e-15,-4.5227489809907996e-14,1.3200194090983932e-14,-1.7363588675145197e-14,-2.7493482330242402e-14,1.181122260052979e-14,-1.0740960528411112e-13,1.1145722033604899e-14,1.811419361581976e-15,8.136877268947432e-14,1.1427015074948268e-14,-1.048366860185479e-13,1.5666495073924557e-14,-3.268228697957838e-12,1.865040836893474e-14,-6.153924090999185e-15,-5.5276142764876605e-14,1.0238225644923223e-12,-6.950334645263151e-15,6.538907430643075e-15,2.685636038120246e-15,3.8014735878043e-15
PC149,11,-9.55410495297121e-15,7.485808328984544e-15,-1.3113029354303397e-12,2.3262681140149468e-15,-1.132335693402138e-16,1.3983517392469327e-12,-1.988227874276319e-15,-8.542534460115479e-14,6.726847116308346e-15,-1.9574397331716657e-14,1.1202295723165774e-14,1.1973092577709692e-14,8.703509233370224e-14,1.0103197591630167e-13,-6.207349737516621e-15,-2.330428054376828e-15,6.3101021862817484e-15,-7.235908787024308e-14,4.987089061539821e-15,-5.596626573644203e-14,4.061763271740603e-15,2.654484525968852e-13,1.3880999360688388e-14,-6.852045042412518e-15,3.6945464617580465e-14,-9.062840230378975e-13,-1.0882183358602821e-14,5.273876045331573e-14,-7.754588779991205e-15,1.6623231367281605e-15
PC19,11,-0.0004675968192836467,0.0005703509438406703,0.04475976740203391,-0.00024335126683674974,0.0003133162468509079,0.08963801997450985,0.00037514393350595806,-0.006839107744892834,-0.0012513524418757973,-4.8095564886668826e-05,-0.0006163536887772541,-0.0016335954719722612,0.0034946449557802465,0.014493586791760337,0.005879444610739738,0.0003024732564888711,7.612498355614575e-05,0.01245252178544097,-0.00034733210459013083,-0.0047674086746373415,-8.355810945634492e-06,-0.08521405863707786,0.0005898583970777808,0.00631245600903536,0.0009933617858895012,0.16478762137498124,-0.000280178716600308,0.0038897097664821086,-0.0008046837834713321,0.0006508349324883185
PC146,11,9.261938130746459e-15,-8.765521011498175e-15,1.1856757685945882e-12,4.3535687246774455e-15,5.8201330562538814e-15,-6.716159300884845e-13,-1.19134882366507e-15,1.2090820793286146e-14,-1.4566659631290575e-14,2.602463687313485e-14,-1.5746414879331094e-14,3.577970371428767e-15,3.4019193876345595e-14,1.3205194424244288e-14,-1.7353269186347672e-13,-3.701336450568728e-15,-9.406207489551166e-15,1.5732772484210917e-13,9.154052518190975e-15,1.7184102114769661e-15,3.767565883271036e-15,-2.0046420043195432e-13,1.8019466237644334e-15,-2.944354908647762e-14,-8.259866556714766e-14,9.194232264792108e-13,8.390573738583474e-15,2.4116126537901493e-14,-2.242734684913602e-15,-7.39963475512627e-15
PC103,11,-0.002052461245624265,0.0006591806973922287,0.5599093187434125,-0.0002783379549341245,-0.0007674772738799754,-0.03997164662044444,-5.75780821590416e-05,0.0074914678033827405,-9.553497288587493e-05,-0.008975662479286974,-0.00025547235795908086,-0.0029208860901576497,-0.0012018166452185872,0.022359168576744144,0.040258611907210945,0.000635769367815563,-0.0028138293261787913,-0.04043237537885677,0.00044376633281566756,0.021843089812637002,-9.768974417821822e-06,-0.9653208938631618,0.005518822929539082,-0.015148003901500876,0.002095216165506398,-0.30182778905581054,-0.0015951942337089555,-0.0013826039217251745,-0.006032057350637684,0.0036204241896790742
as_source,11,0.0002746321058021511,0.0022941948883656114,-0.16602212604314526,-2.598409744190596e-05,0.0008406292455529723,-0.21886147480770257,0.0013053764473488936,0.01019453261125685,0.00013427799151024386,-0.006035772249898796,0.0001058430296684369,0.002497364399794903,-0.007263019926917744,-0.0034246629298153035,0.024888157929451194,0.0013987836404767545,0.0012945667239587415,0.012366044086734007,0.00040948888434636015,0.020007828072955522,0.0003798652323309359,-0.1496552112668589,0.004472579103717017,-0.006865463876180789,0.004957334494514936,-0.25303929787679347,0.002025133542997001,-0.006039184035133697,-0.0014594878738398106,0.0018661091058230007
as_source.1,11,0.0002746321078962303,0.0022941948922828867,-0.16602212606938513,-2.5984095293306826e-05,0.0008406292411448397,-0.2188614748231599,0.0013053764475130154,0.010194532593436811,0.0001342779925390335,-0.00603577223499854,0.00010584303123868446,0.0024973643993875735,-0.007263019926746258,-0.0034246629325957087,0.024888157882362535,0.0013987836430142688,0.0012945667267016167,0.012366044118480898,0.0004094888798026242,0.02000782800262714,0.00037986523106163034,-0.1496552113614083,0.004472579090600233,-0.006865463870903681,0.0049573344828707944,-0.25303929795693453,0.0020251335436984722,-0.00603918406849745,-0.001459487873800193,0.0018661091058228452
PC191,11,-1.0428144845818227e-14,1.977723567385448e-14,-1.9967742099734548e-13,1.615638126190508e-15,6.508883979871221e-15,-3.6717960588833636e-13,7.110928673881693e-16,2.529135169625395e-14,4.776884800803191e-15,9.024836075988771e-14,5.522960830660931e-16,9.924975689440733e-15,2.501182603927357e-14,3.358419693982775e-14,7.101374791063123e-14,-1.8443486335095443e-15,5.982930080339055e-15,-3.696081607103188e-14,1.1410802492653699e-14,-1.511763398134288e-13,1.8332336155613378e-15,-4.0671558627015897e-13,-1.239652143990103e-15,3.2218450815697337e-14,1.5508157172291155e-14,-1.842049019681612e-13,-3.276099417638498e-14,-2.261286213183578e-14,-1.0596437092089572e-15,5.440495601553467e-15
PC7,11,4.4084626637712145e-05,-0.0007704039954431858,0.10323276915497788,-0.00014534964348736926,-0.0008652459097003796,-0.32591387877740724,-0.00016974961043454597,0.028934410041524417,-0.0003258491251654558,0.0033615710733259662,-0.00035986253967259965,0.001773500610555515,0.0004337227924145719,-0.006135933687324968,0.016034033481263938,-5.572888929769665e-05,0.0002752569877512503,0.014928008627792195,-0.0008548935472055128,0.006400983301591941,-0.00016468858698851652,-0.09515256672739104,-0.0012953980084654045,0.0035165374987596648,0.004613682921296135,-0.09453953062321789,-0.001967414834740846,0.004677698497092321,0.002746070940492063,-0.0007120775860033112
Type_Unknown,11,0.07189599557415216,0.1577590320119195,9.238306935440171,0.06888011204697016,0.1868140103427733,17.659789459334515,-0.22867258878112975,-0.3516607667573654,-0.08414485617911838,0.6058140854007863,-0.0005559029079365595,0.18610157474591663,-1.090598784194332,-1.8386862147145482,-1.1727011665358023,-0.16183242537573844,-0.34739236660791284,1.9749227061648207,0.07255551787775563,1.0210139537366596,0.029505318132760062,12.31896159145608,-0.16915940245400737,0.09269472365233834,-1.4196534256749014,26.024091729032982,0.13283588798775575,-0.3639246339327197,0.10429559534683511,0.02547177925634193
PC182,11,-2.8155920222275753e-15,-1.7065680944803958e-15,-7.243162876068951e-13,-4.600169852314671e-15,8.270541149225586e-15,-2.09324402340834e-13,1.6183821257830276e-16,-6.112295003945791e-14,7.747678653981578e-16,1.5429321578295432e-13,-6.628764683971654e-18,1.1343389218449411e-14,6.3225567573933785e-15,4.046809135447525e-14,7.552795672231048e-15,5.147702711723822e-16,6.976598545066179e-15,1.25556170370738e-14,7.951359968909407e-16,4.826403802178533e-15,-8.295559676425197e-15,7.168122288046097e-13,-2.0620282050333653e-14,1.2889093797705943e-14,2.543417181972574e-14,-1.2904050315175193e-12,-1.141458144339263e-15,-2.1903725889804725e-14,3.2984045379955424e-15,3.4411179382042313e-15
PC157,11,-1.1050586234352057e-14,2.844296514871214e-14,-2.6888708426762783e-14,-4.9266328513154154e-18,5.390218192584105e-15,-2.443087550963296e-12,3.709696969813392e-15,7.545427376781112e-14,3.136451392382086e-15,9.855213288770057e-15,4.219593403943705e-15,-1.0294019516520244e-15,1.6285825496497987e-13,-2.8020685856922047e-14,-3.542837883791968e-14,4.6117613568604294e-15,-6.4871627292731686e-15,4.679195923561313e-14,9.18870499990136e-15,-9.887604811021556e-14,2.0468469662219864e-15,-4.889552185307094e-13,7.270346292039222e-15,5.427648385239618e-15,4.918642086434044e-14,-3.413230834100951e-12,-2.460693739577754e-15,4.6310978629198867e-14,-2.473196584512358e-15,1.1135972382047125e-14
