wbgene,symbol,motif,rho,p,q_global,q_per_motif
WBGene00019511,lido-8,two_in_resid,0.32828800127669017,7.243807591186477e-06,0.0019544698356970015,0.0004886174589242504
WBGene00009326,F32D8.1,cycle3_resid,-0.3278377599780415,7.468536614576389e-06,0.0020061485151634125,0.009485784476895947
WBGene00013393,Y62H9A.5,clust_resid,0.3275966669932577,7.591574812168042e-06,0.002030175214592089,0.002731069038677453
WBGene00012629,slc-36.3,cycle3_resid,-0.3274053359655114,7.690582735495904e-06,0.00204759224391146,0.009485784476895947
WBGene00003645,nhr-55,total_deg,-0.3272399601578014,7.777144652747852e-06,0.002061557318082345,0.0014597362376483685
WBGene00008951,F19C6.2,two_in_resid,0.32712506283696546,7.837827684765951e-06,0.002066108615953832,0.0005222032765597597
WBGene00004740,scd-2,two_in_resid,-0.3270782404401564,7.862685424226171e-06,0.002066108615953832,0.0005222032765597597
WBGene00015751,C14A11.6,total_deg,0.3267458345980451,8.04131811828003e-06,0.0021039012313099933,0.001477207247515527
WBGene00021439,ckr-2,total_deg,0.3263397647769143,8.264758347612173e-06,0.002153040797469761,0.0014866234077767397
WBGene00011092,R07B7.8,clust_resid,0.3260816565311753,8.409827568411321e-06,0.0021814298651486844,0.002904418049026534
WBGene00021538,rabs-5,total_deg,-0.32600282390315116,8.454614150147773e-06,0.0021836750854984234,0.0014897375218852218
WBGene00017705,F22E5.6,ffl_resid,-0.32564316313380925,8.661828619391786e-06,0.002227674885526812,0.01869655707495717
WBGene00009717,dep-1,two_in_resid,-0.3254947406224916,8.748735459208249e-06,0.0022347834601573937,0.0005766151294259848
WBGene00022358,Y92H12A.2,two_out_resid,-0.3254069385237808,8.80053505828269e-06,0.0022347834601573937,0.004724178275125672
WBGene00016373,swd-2.1,recip_resid,-0.3253969979976283,8.806417833403791e-06,0.0022347834601573937,0.011720548820402169
WBGene00003859,oig-1,total_deg,0.3253447916500711,8.837374614937905e-06,0.0022347834601573937,0.0014993566336786248
WBGene00018968,F56D2.8,total_deg,-0.3251564399219687,8.949920625690363e-06,0.0022538137615644755,0.0014993566336786248
WBGene00006391,taf-9,two_in_resid,0.3250352511535511,9.023051141282376e-06,0.0022552306390868568,0.0005901895723775155
WBGene00010018,fbxa-69,total_deg,-0.32502349290572846,9.030176621645643e-06,0.0022552306390868568,0.0014993566336786248
WBGene00007122,B0250.5,two_in_resid,0.3247335072761864,9.207603649427025e-06,0.0022900788039673685,0.0005977327060838567
WBGene00016538,C39F7.1,two_out_resid,-0.32458182950762293,9.30171770640913e-06,0.0023040049784424383,0.004724178275125672
WBGene00011251,glb-22,clust_resid,0.32451384553641427,9.344195946656393e-06,0.0023050796515266085,0.0031029918385935113
WBGene00000548,clr-1,two_in_resid,0.32432511494950783,9.463085135102026e-06,0.002324918452826408,0.0006097334108691858
WBGene00016022,C23H3.9,total_deg,0.32410901674590825,9.600973524273404e-06,0.0023492454974090526,0.0015640529322372937
WBGene00017292,F09E5.16,two_in_resid,-0.3238619879985487,9.76092873681887e-06,0.0023705543574865065,0.0006188778655923235
WBGene00019490,K07E3.1,two_in_resid,0.32385344541269706,9.766505096365533e-06,0.0023705543574865065,0.0006188778655923235
WBGene00017283,F09E5.3,two_in_resid,0.3237716605295817,9.820044890681991e-06,0.002374015492412153,0.0006188778655923235
WBGene00044431,mzt-1,two_in_resid,0.32361191108483717,9.925426248476984e-06,0.0023899319187468205,0.0006209864509373208
WBGene00018827,pst-2,total_deg,-0.3235280270519003,9.981189651222093e-06,0.0023938219846847656,0.0015958813231231768
WBGene00012473,Y17G7B.22,recip_resid,-0.3233928135372631,1.007170020964655e-05,0.0024059818864451315,0.011720548820402169
WBGene00016800,C50C3.2,clust_resid,0.3232958979089247,1.0137052126807397e-05,0.0024120596710235647,0.003172592930877525
WBGene00014124,usip-1,clust_resid,0.32307327262148733,1.0288696092723038e-05,0.002438542017458804,0.003172592930877525
WBGene00015096,B0261.8,total_deg,0.32299527767761055,1.0342329520393685e-05,0.0024416785607560684,0.0016235576923468924
WBGene00006517,madd-3,two_in_resid,0.3228209056342938,1.0463195939182195e-05,0.002460601697168457,0.0006499225448841659
WBGene00000221,atf-4,total_deg,-0.3225596932814837,1.0646760872413573e-05,0.0024940656341353937,0.0016346542695906032
WBGene00017568,F18E9.1,two_in_resid,-0.32245194892350115,1.0723361995769966e-05,0.0025023110127426456,0.0006613250533676992
WBGene00008952,F19C6.3,total_deg,0.3223564798155409,1.0791671689444566e-05,0.002508565590640964,0.0016346542695906032
WBGene00017309,F09F9.4,recip_resid,-0.3222616915524372,1.08599016172362e-05,0.0025115928239028743,0.011720548820402169
WBGene00001744,gars-1,two_in_resid,0.3222230854851845,1.0887807668396589e-05,0.0025115928239028743,0.0006667044780775613
WBGene00001865,him-6,two_in_resid,0.32192053318455355,1.1108867344186311e-05,0.002543716754403042,0.0006754504271105958
WBGene00016022,C23H3.9,clust_resid,0.321917314632891,1.1111241655289769e-05,0.002543716754403042,0.003308084843164547
WBGene00009325,F32D8.15,two_in_resid,0.3218037060625878,1.119535856638095e-05,0.0025526548464535207,0.0006759491319030289
WBGene00013638,Y105C5A.14,total_deg,-0.3217507731870725,1.1234756099749106e-05,0.0025526548464535207,0.001672429037331617
WBGene00011529,T06D8.9,two_in_resid,0.32156287480631324,1.1375669716429302e-05,0.00257499148435039,0.0006811999807932112
WBGene00006999,zyx-1,two_in_resid,0.32147411150586874,1.1442817623482045e-05,0.0025805261624179394,0.0006811999807932112
WBGene00012004,dyrb-1,two_in_resid,0.32132217992752565,1.155862259340829e-05,0.002596128815689683,0.0006811999807932112
WBGene00019156,H04M03.12,two_in_resid,0.3212709571450274,1.1597914891892755e-05,0.002596128815689683,0.0006811999807932112
WBGene00009271,glna-3,total_deg,0.32102226357353253,1.1790487703655183e-05,0.002629496294588605,0.0017254079802264213
WBGene00017023,D1022.4,clust_resid,-0.3209368505108994,1.1857321459480368e-05,0.0026346793910590974,0.00341253711603845
WBGene00000262,bra-1,two_in_resid,-0.3208751125064724,1.1905853067275941e-05,0.0026357727021246277,0.000694561725559868
WBGene00004929,soc-2,total_deg,0.32053956106229364,1.2172930624391694e-05,0.0026850641645145444,0.0017480968340806856
WBGene00007951,dmsr-8,total_deg,0.3203203441371298,1.2350464081413229e-05,0.0027095642195233793,0.0017480968340806856
WBGene00017837,F26G1.1,cycle3_resid,-0.32029191316079475,1.2373667636064275e-05,0.0027095642195233793,0.013354280796222369
WBGene00018154,exos-9,two_in_resid,0.3202310465968169,1.2423481795065074e-05,0.0027106512372929346,0.0007198949115341734
WBGene00020937,W02D3.12,two_in_resid,0.31981933504583193,1.2765448488923544e-05,0.002775245236595544,0.0007347792150224392
WBGene00017888,acl-11,two_in_resid,0.31916713201124386,1.3325451609664612e-05,0.0028801736376255493,0.0007619334383963196
WBGene00001663,gpa-1,total_deg,-0.31914665624716637,1.3343403463634698e-05,0.0028801736376255493,0.0018581765404035804
WBGene00021353,iglr-3,two_out_resid,-0.31892670643901244,1.3537689599201662e-05,0.0029117113309485767,0.006194734057108642
WBGene00009768,F46B6.2,two_in_resid,0.3188581123875913,1.3598825363302805e-05,0.0029144886783946627,0.0007724490670181343
WBGene00021881,Y54G2A.16,two_in_resid,-0.31864051655734926,1.3794494299432872e-05,0.0029459775493608617,0.0007776492201982957
WBGene00002183,kat-1,two_in_resid,0.318556769287427,1.3870509602795637e-05,0.0029517811949780377,0.0007776492201982957
WBGene00011136,R08A2.5,cycle3_resid,0.3183164537037827,1.409084330124174e-05,0.0029777195048796405,0.01351781567365791
WBGene00019789,M116.2,two_out_resid,-0.31831635713790607,1.4090932499347715e-05,0.0029777195048796405,0.006194734057108642
WBGene00007185,nlp-36,recip_resid,-0.31802087505261933,1.4366384657477306e-05,0.0030253503690892453,0.013046528593539561
WBGene00020160,igcm-3,total_deg,0.317747316297265,1.4625931426150517e-05,0.0030633829884069794,0.0020044490783076756
WBGene00001089,dre-1,two_out_resid,-0.3177238910329742,1.4648361687177222e-05,0.0030633829884069794,0.006194734057108642
WBGene00016514,C38C3.6,clust_resid,0.3175628419459813,1.4803452759628554e-05,0.0030851416478842432,0.004123000358923643
WBGene00016809,C50D2.6,two_out_resid,-0.3172926831822876,1.5067108547519284e-05,0.0031292986474053966,0.006194734057108642
WBGene00006626,tsn-1,two_in_resid,-0.3171803103945828,1.5178078378126893e-05,0.0031415503459494287,0.0008454113653535893
WBGene00004984,spn-4,total_deg,0.3170365546109202,1.532116596779988e-05,0.003149515561096931,0.0020669210463435026
WBGene00005661,srr-10,two_in_resid,0.3170216971882001,1.5336026813048703e-05,0.003149515561096931,0.0008454113653535893
WBGene00008225,nuaf-1,two_in_resid,0.3169848951396685,1.5372896034342543e-05,0.003149515561096931,0.0008454113653535893
WBGene00043995,F40F12.9,ffl_resid,-0.31693166266470485,1.5426373938353045e-05,0.0031497945543452074,0.025543848158299583
WBGene00006614,trp-1,two_in_resid,0.3167818250811974,1.5577848004983918e-05,0.003170013393014202,0.0008512603776900706
WBGene00007667,fbxa-97,two_in_resid,0.3165909419350114,1.577285263112775e-05,0.0031989250581211377,0.0008535444270658207
WBGene00195166,W05B10.6,two_out_resid,-0.31651157382875905,1.5854611577862037e-05,0.003200945509474291,0.0062222143801482195
WBGene00015741,C13F10.1,two_in_resid,0.31647855803200287,1.5888739747216775e-05,0.003200945509474291,0.0008535444270658207
WBGene00019757,memb-2,two_in_resid,0.3163752860183748,1.5995940007836434e-05,0.003205031060571657,0.0008535444270658207
WBGene00016037,dop-6,two_in_resid,0.3163569166297157,1.6015079590533117e-05,0.003205031060571657,0.0008535444270658207
WBGene00008986,F20G2.2,clust_resid,-0.31581829007479983,1.658600730435193e-05,0.0033083336945888514,0.004475112095805455
WBGene00010030,F54B11.7,two_in_resid,-0.315710353079699,1.67027067442193e-05,0.0033206519414708097,0.0008847311044760088
WBGene00001788,gst-40,recip_resid,-0.315234892031451,1.7226064078186415e-05,0.0034119076750366317,0.013046528593539561
WBGene00003636,nhr-46,recip_resid,-0.31519147023098126,1.727462438467867e-05,0.0034119076750366317,0.013046528593539561
WBGene00012964,Y48A6B.3,two_in_resid,0.31506595389933556,1.741572249173585e-05,0.0034285714526238807,0.0009168740731319959
WBGene00017260,F08F3.1,total_deg,0.3149718973843608,1.75221681844706e-05,0.0034287897217889526,0.0022903212378341557
WBGene00012439,Y12A6A.1,total_deg,0.31496473784281925,1.753029590709134e-05,0.0034287897217889526,0.0022903212378341557
WBGene00001052,dop-1,clust_resid,0.3148273412250949,1.7686964294524777e-05,0.0034482733807499628,0.004627553021785665
WBGene00044698,K09F5.6,cycle3_resid,-0.31464071894217804,1.7901882192250898e-05,0.0034719519401562354,0.015336896070258194
WBGene00020388,T10B5.2,total_deg,0.3145993321693698,1.7949877052777315e-05,0.0034719519401562354,0.0022903212378341557
WBGene00014761,F46A8.11,two_out_resid,0.314564501417345,1.799036327615487e-05,0.0034719519401562354,0.006403294712792579
WBGene00271632,Y110A7A.24,total_deg,0.314523439724743,1.8038202938698468e-05,0.0034719519401562354,0.0022903212378341557
WBGene00044253,M117.6,two_in_resid,0.3142901758945196,1.8312259404217064e-05,0.0035070378506829964,0.0009582305920970311
WBGene00018088,trpp-4,two_out_resid,-0.31426966651233496,1.8336542586052265e-05,0.0035070378506829964,0.006403294712792579
WBGene00011971,lron-9,recip_resid,0.3140909147224248,1.8549476803806654e-05,0.00352705629889225,0.013046528593539561
WBGene00006942,wrk-1,clust_resid,0.3139948365306247,1.8664890687099894e-05,0.00352705629889225,0.004739784299777073
WBGene00008877,rtcb-1,two_in_resid,0.313993155302052,1.8666916286624934e-05,0.00352705629889225,0.0009654901759157572
WBGene00007266,C03A3.1,two_in_resid,0.3139867445802556,1.867464204052947e-05,0.00352705629889225,0.0009654901759157572
WBGene00003941,pbo-1,two_in_resid,0.31388254524016534,1.8800640015057854e-05,0.0035397915303117342,0.0009662186064881518
WBGene00010094,tsfm-1,two_out_resid,-0.3137620697731378,1.8947319761160963e-05,0.0035563295395187773,0.006403294712792579
WBGene00019328,clec-149,total_deg,-0.3133468141930685,1.9461221423035332e-05,0.0036213089994772047,0.0023349753008212095
WBGene00199437,C08G9.6,total_deg,0.31329820232623656,1.9522234537668272e-05,0.0036213089994772047,0.0023349753008212095
WBGene00001182,egl-13,total_deg,0.31327410026364727,1.9552552146148876e-05,0.0036213089994772047,0.0023349753008212095
WBGene00012395,Y6D1A.1,recip_resid,-0.31320174416081914,1.9643835037759356e-05,0.0036213089994772047,0.013046528593539561
WBGene00021515,set-23,clust_resid,0.3131525719118522,1.970609916309175e-05,0.0036213089994772047,0.004861213147832405
WBGene00013601,Y87G2A.13,two_in_resid,0.31312099569979435,1.97461805892041e-05,0.0036213089994772047,0.0010056029158710491
WBGene00021932,cox-18,two_in_resid,0.31306035906752727,1.982336593215942e-05,0.0036213089994772047,0.0010056029158710491
WBGene00016911,drn-1,two_out_resid,-0.31302356989631663,1.9870334208082613e-05,0.0036213089994772047,0.006403294712792579
WBGene00021654,Y47G7B.2,total_deg,-0.3130059542981712,1.9892861003133484e-05,0.0036213089994772047,0.0023349753008212095
WBGene00000765,coq-5,two_in_resid,0.3129875762351837,1.9916388535319597e-05,0.0036213089994772047,0.0010056029158710491
WBGene00004146,pqn-63,total_deg,0.31295697006437456,1.9955628765482152e-05,0.0036213089994772047,0.0023349753008212095
WBGene00015824,C16B8.4,total_deg,-0.31291269069632527,2.001252863803214e-05,0.0036213089994772047,0.0023349753008212095
WBGene00006447,tag-72,two_in_resid,0.3128446176501722,2.0100302696660093e-05,0.0036263346100917694,0.0010089884504823445
WBGene00019177,H10D18.1,two_in_resid,-0.3126491567002916,2.0354356405412045e-05,0.0036612398584234917,0.0010158353364412
WBGene00012391,Y6B3B.7,two_out_resid,-0.31234708989347937,2.0752942955176728e-05,0.003718376193015563,0.006403294712792579
WBGene00045507,F10A3.17,two_in_resid,0.3123155007597809,2.0795048698488703e-05,0.003718376193015563,0.001031864657831905
WBGene00012807,Y43F4B.10,two_in_resid,0.3120932921507451,2.109352137294096e-05,0.003760620190966979,0.0010406940773369842
WBGene00010879,taap-1,two_out_resid,0.31189432253942095,2.1364206304371404e-05,0.0037876876076015226,0.006403294712792579
WBGene00021494,Y40B10B.1,clust_resid,0.31188958935529426,2.1370685234324747e-05,0.0037876876076015226,0.005125402675365552
WBGene00010905,mrps-34,two_out_resid,0.3117899717816557,2.1507475871089274e-05,0.003800786042973373,0.006403294712792579
WBGene00022666,ZK154.4,total_deg,-0.3112563993061841,2.2254332623764687e-05,0.003921304242318047,0.0025423326303500894
WBGene00016782,phat-3,total_deg,-0.3111692270832136,2.2378651830739725e-05,0.003931746974843743,0.0025423326303500894
WBGene00196872,F40F9.15,cycle3_resid,0.31110596747043795,2.246927848987529e-05,0.0039362268213654576,0.015336896070258194
WBGene00001039,dnj-21,two_in_resid,0.3108529615286722,2.2835212453286393e-05,0.003988770434253534,0.0011202228654640608
WBGene00007428,wdr-20,two_in_resid,0.31068878728043836,2.307566554198314e-05,0.004019155832929041,0.0011256231428784318
WBGene00008970,F20C5.5,total_deg,0.310582019984475,2.3233318972644805e-05,0.004026870036146275,0.002579330178647003
WBGene00000268,bre-3,total_deg,-0.3105358545184158,2.3301801474920803e-05,0.004026870036146275,0.002579330178647003
WBGene00015675,C10E2.5,two_in_resid,-0.3105237154231069,2.3319840376107683e-05,0.004026870036146275,0.0011311432685804142
WBGene00023422,mrpl-21,two_in_resid,0.31030289915110054,2.3650285569558816e-05,0.004072296180207965,0.0011407629363551443
WBGene00002068,ify-1,clust_resid,0.3101509718722902,2.3880200134542546e-05,0.004097842230428371,0.005572476971936226
WBGene00010569,scbp-2,two_in_resid,0.3101154550031768,2.3934251751236223e-05,0.004097842230428371,0.0011480462756676309
WBGene00004944,sol-1,total_deg,0.3099085263632539,2.425146970618699e-05,0.004140424650007145,0.0026504707524458034
WBGene00018271,ctsa-1.1,ffl_resid,-0.3098529445834958,2.4337348845133377e-05,0.004143382223949777,0.025543848158299583
WBGene00010701,ent-2,two_in_resid,-0.30976618396688965,2.447197582750183e-05,0.00415459908725437,0.0011673538082577393
WBGene00003759,nlp-21,clust_resid,0.30966251232618014,2.4633764898192232e-05,0.004170351492764544,0.0055970506876576774
WBGene00001753,gst-5,cycle3_resid,-0.3096176786612284,2.4704043950790757e-05,0.004170567062284614,0.015336896070258194
WBGene00006649,tth-1,two_out_resid,-0.3094943849840508,2.4898289451646636e-05,0.004180682239451031,0.006459634110502193
WBGene00000685,col-111,two_out_resid,0.3094918447626669,2.4902306598536866e-05,0.004180682239451031,0.006459634110502193
WBGene00020339,ttr-59,two_out_resid,0.3094326954561727,2.4996019277140864e-05,0.004184790617927534,0.006459634110502193
WBGene00010986,sprr-1,two_out_resid,0.3092794360110756,2.52403842842687e-05,0.004200527099179021,0.006459634110502193
WBGene00002198,kin-14,cycle3_resid,0.3092713801653978,2.5253291073902906e-05,0.004200527099179021,0.015336896070258194
WBGene00009220,F28D9.4,clust_resid,0.3092372288734622,2.5308076215593453e-05,0.004200527099179021,0.0056028187191136895
WBGene00011532,chaf-1,two_in_resid,0.3091955726621951,2.5375052411221122e-05,0.004200527099179021,0.0012037813325191384
WBGene00015539,C06E7.2,two_out_resid,-0.30915681308483367,2.543752139878093e-05,0.004200527099179021,0.006459634110502193
WBGene00003931,pat-4,two_in_resid,0.30904046225457804,2.5625916817576372e-05,0.004220106704688504,0.0012090391573931934
WBGene00019129,F59G1.8,recip_resid,0.30883550892832934,2.5960981713027865e-05,0.004262854326724068,0.01532473406026719
WBGene00016151,smc-5,two_in_resid,0.30879568776529376,2.6026560219748854e-05,0.004262854326724068,0.0012180608201171523
WBGene00021063,sbds-1,two_in_resid,0.30875163591201465,2.609928789919773e-05,0.004263212870410034,0.0012180608201171523
WBGene00044004,C24A8.6,two_in_resid,0.3084696459844935,2.656939986125247e-05,0.00432830563022743,0.001233334400011042
WBGene00010096,rskd-1,two_in_resid,0.3083039035406245,2.6849426430636987e-05,0.0043621656844484895,0.0012396681700648114
WBGene00012943,bed-2,two_in_resid,0.30818441839420874,2.7053023467000068e-05,0.00438346014021059,0.0012424244926280774
