i,j,arrived,out_deg_i,in_deg_j,shared_out,shared_in,triangle_closure,reverse_2step,transition
108,126,0,6,10,1,2,1,0,L1_consensus->L2
108,127,0,6,1,0,0,0,0,L1_consensus->L2
108,128,0,6,1,0,0,0,0,L1_consensus->L2
108,129,0,6,1,0,0,0,0,L1_consensus->L2
108,130,0,6,4,0,0,0,0,L1_consensus->L2
108,131,0,6,5,1,0,0,0,L1_consensus->L2
108,132,0,6,2,0,0,0,0,L1_consensus->L2
108,133,0,6,11,2,0,0,0,L1_consensus->L2
108,134,0,6,10,3,0,0,1,L1_consensus->L2
108,135,0,6,8,0,0,0,0,L1_consensus->L2
108,136,0,6,8,0,0,0,0,L1_consensus->L2
108,137,0,6,4,0,0,0,0,L1_consensus->L2
108,138,0,6,3,3,0,1,2,L1_consensus->L2
108,139,0,6,0,0,0,0,0,L1_consensus->L2
108,140,0,6,0,1,0,0,0,L1_consensus->L2
108,141,0,6,12,1,0,1,0,L1_consensus->L2
108,142,1,6,12,0,2,0,0,L1_consensus->L2
108,143,1,6,7,1,0,0,0,L1_consensus->L2
108,144,0,6,7,0,1,0,1,L1_consensus->L2
108,145,0,6,12,0,0,0,0,L1_consensus->L2
108,147,0,6,6,2,0,0,0,L1_consensus->L2
108,148,0,6,7,0,0,0,0,L1_consensus->L2
108,149,1,6,9,0,0,0,0,L1_consensus->L2
108,150,0,6,7,1,0,0,0,L1_consensus->L2
108,151,0,6,2,0,0,0,1,L1_consensus->L2
108,152,0,6,1,1,0,0,1,L1_consensus->L2
108,153,0,6,2,0,0,0,0,L1_consensus->L2
108,154,0,6,4,1,0,0,0,L1_consensus->L2
108,155,0,6,2,0,0,0,0,L1_consensus->L2
108,156,0,6,3,1,0,0,0,L1_consensus->L2
108,157,0,6,1,0,0,0,0,L1_consensus->L2
108,158,0,6,1,0,0,0,0,L1_consensus->L2
108,159,0,6,2,0,0,0,0,L1_consensus->L2
108,160,0,6,1,0,0,0,0,L1_consensus->L2
108,161,0,6,1,0,0,0,0,L1_consensus->L2
108,162,0,6,1,0,0,0,0,L1_consensus->L2
108,163,0,6,1,0,0,0,0,L1_consensus->L2
108,164,0,6,1,0,0,0,0,L1_consensus->L2
108,165,0,6,1,0,0,0,0,L1_consensus->L2
108,166,0,6,1,0,0,0,0,L1_consensus->L2
108,167,0,6,2,1,0,0,0,L1_consensus->L2
108,168,0,6,1,0,0,0,0,L1_consensus->L2
108,170,0,6,13,1,0,1,0,L1_consensus->L2
108,172,0,6,12,1,0,1,0,L1_consensus->L2
108,173,0,6,1,0,0,0,0,L1_consensus->L2
108,174,0,6,1,0,0,0,0,L1_consensus->L2
108,175,0,6,0,0,0,0,0,L1_consensus->L2
108,176,0,6,1,0,0,0,0,L1_consensus->L2
108,177,0,6,1,0,0,0,0,L1_consensus->L2
108,178,0,6,1,1,1,1,1,L1_consensus->L2
108,179,0,6,3,0,0,0,0,L1_consensus->L2
108,180,0,6,3,0,0,0,0,L1_consensus->L2
108,181,0,6,1,0,0,0,0,L1_consensus->L2
108,182,0,6,0,4,0,0,0,L1_consensus->L2
108,183,0,6,1,1,0,0,0,L1_consensus->L2
108,184,0,6,1,3,0,0,0,L1_consensus->L2
109,0,0,4,2,1,0,1,0,L1_consensus->L2
109,1,0,4,4,0,0,1,0,L1_consensus->L2
109,2,0,4,1,0,0,0,0,L1_consensus->L2
109,3,0,4,0,0,0,0,0,L1_consensus->L2
109,4,0,4,3,0,0,0,0,L1_consensus->L2
109,5,0,4,3,0,0,0,0,L1_consensus->L2
109,6,0,4,1,0,0,0,0,L1_consensus->L2
109,7,0,4,1,0,0,0,0,L1_consensus->L2
109,8,0,4,1,0,0,0,0,L1_consensus->L2
109,9,0,4,1,0,0,0,0,L1_consensus->L2
109,10,0,4,10,0,0,0,0,L1_consensus->L2
109,11,0,4,10,0,0,0,0,L1_consensus->L2
109,12,0,4,13,0,0,0,0,L1_consensus->L2
109,13,0,4,13,0,0,0,0,L1_consensus->L2
109,14,0,4,1,0,0,0,0,L1_consensus->L2
109,15,0,4,1,0,0,0,0,L1_consensus->L2
109,16,0,4,0,0,0,0,0,L1_consensus->L2
109,17,0,4,0,0,0,0,0,L1_consensus->L2
109,18,0,4,6,0,0,0,0,L1_consensus->L2
109,19,0,4,6,0,0,0,0,L1_consensus->L2
109,20,0,4,8,0,1,0,0,L1_consensus->L2
109,21,0,4,8,0,1,0,0,L1_consensus->L2
109,22,0,4,0,0,0,0,0,L1_consensus->L2
109,23,0,4,0,0,0,0,0,L1_consensus->L2
109,24,0,4,0,0,0,0,0,L1_consensus->L2
109,25,0,4,2,0,0,0,0,L1_consensus->L2
109,26,0,4,3,0,0,0,0,L1_consensus->L2
109,27,0,4,1,0,0,0,0,L1_consensus->L2
109,28,0,4,1,0,0,0,0,L1_consensus->L2
109,29,0,4,1,0,0,0,0,L1_consensus->L2
109,30,0,4,2,0,0,0,0,L1_consensus->L2
109,31,0,4,0,0,0,0,0,L1_consensus->L2
109,32,0,4,0,0,0,0,0,L1_consensus->L2
109,33,0,4,2,0,0,0,0,L1_consensus->L2
109,34,0,4,0,0,0,0,0,L1_consensus->L2
109,35,0,4,5,0,0,0,0,L1_consensus->L2
109,36,0,4,5,0,0,0,0,L1_consensus->L2
109,37,0,4,4,0,0,0,0,L1_consensus->L2
109,38,0,4,3,0,0,0,0,L1_consensus->L2
109,39,0,4,14,0,0,1,0,L1_consensus->L2
109,40,0,4,9,0,0,1,0,L1_consensus->L2
109,41,0,4,11,0,0,0,0,L1_consensus->L2
109,42,0,4,11,0,0,0,0,L1_consensus->L2
109,43,0,4,2,0,0,0,0,L1_consensus->L2
109,44,0,4,3,0,0,0,0,L1_consensus->L2
109,45,0,4,15,0,0,0,0,L1_consensus->L2
109,46,0,4,16,0,1,0,0,L1_consensus->L2
109,47,0,4,0,0,0,0,0,L1_consensus->L2
109,48,0,4,2,0,0,0,0,L1_consensus->L2
109,49,0,4,3,0,0,0,0,L1_consensus->L2
109,50,0,4,4,0,0,0,0,L1_consensus->L2
109,51,0,4,2,0,0,0,0,L1_consensus->L2
109,52,0,4,3,0,0,0,0,L1_consensus->L2
109,53,0,4,0,0,0,0,0,L1_consensus->L2
109,54,0,4,0,0,0,0,0,L1_consensus->L2
109,55,0,4,2,0,0,0,0,L1_consensus->L2
109,56,0,4,1,0,0,0,0,L1_consensus->L2
109,57,0,4,6,0,0,0,0,L1_consensus->L2
109,58,0,4,6,0,0,0,0,L1_consensus->L2
109,59,0,4,4,0,0,0,0,L1_consensus->L2
109,60,0,4,3,0,0,0,0,L1_consensus->L2
109,61,0,4,1,0,0,0,0,L1_consensus->L2
109,62,0,4,1,0,0,0,0,L1_consensus->L2
109,63,0,4,6,0,0,1,0,L1_consensus->L2
109,64,0,4,7,0,0,1,0,L1_consensus->L2
109,65,0,4,4,0,0,1,0,L1_consensus->L2
109,66,0,4,4,0,0,1,0,L1_consensus->L2
109,67,0,4,6,0,0,0,0,L1_consensus->L2
109,68,0,4,6,0,0,0,0,L1_consensus->L2
109,69,0,4,4,0,0,0,0,L1_consensus->L2
109,70,0,4,3,0,0,0,0,L1_consensus->L2
109,71,0,4,1,0,0,0,0,L1_consensus->L2
109,72,0,4,6,0,0,0,0,L1_consensus->L2
109,73,0,4,7,0,0,0,0,L1_consensus->L2
109,74,0,4,4,0,0,0,0,L1_consensus->L2
109,75,0,4,4,0,0,0,0,L1_consensus->L2
109,76,0,4,6,0,0,0,0,L1_consensus->L2
109,77,0,4,7,0,0,0,0,L1_consensus->L2
109,78,0,4,4,0,0,0,0,L1_consensus->L2
109,79,0,4,3,0,0,0,0,L1_consensus->L2
109,80,0,4,4,1,1,0,0,L1_consensus->L2
109,81,0,4,4,1,0,0,0,L1_consensus->L2
109,82,0,4,2,1,0,0,0,L1_consensus->L2
109,83,0,4,1,2,0,0,0,L1_consensus->L2
109,84,0,4,0,0,0,0,0,L1_consensus->L2
109,85,0,4,0,0,0,0,0,L1_consensus->L2
109,86,0,4,1,0,0,0,0,L1_consensus->L2
109,87,0,4,1,0,0,0,0,L1_consensus->L2
109,88,0,4,1,0,0,0,0,L1_consensus->L2
109,89,0,4,0,0,0,0,0,L1_consensus->L2
109,90,0,4,0,0,0,0,0,L1_consensus->L2
109,91,0,4,1,0,0,0,0,L1_consensus->L2
109,92,0,4,0,0,0,0,0,L1_consensus->L2
109,93,0,4,0,0,0,0,0,L1_consensus->L2
109,94,0,4,1,0,0,0,0,L1_consensus->L2
109,95,0,4,1,0,0,0,0,L1_consensus->L2
109,96,0,4,0,0,0,0,0,L1_consensus->L2
109,97,0,4,2,0,0,0,0,L1_consensus->L2
109,98,0,4,2,1,0,0,0,L1_consensus->L2
109,99,0,4,0,0,0,0,0,L1_consensus->L2
109,100,0,4,0,1,0,0,0,L1_consensus->L2
109,101,0,4,0,0,0,0,0,L1_consensus->L2
109,102,0,4,0,0,0,0,0,L1_consensus->L2
109,104,0,4,4,0,0,0,1,L1_consensus->L2
109,105,0,4,0,0,0,0,0,L1_consensus->L2
109,106,0,4,0,0,0,0,0,L1_consensus->L2
109,107,0,4,3,0,1,0,1,L1_consensus->L2
109,108,0,4,3,0,0,0,0,L1_consensus->L2
109,110,0,4,3,1,1,0,0,L1_consensus->L2
109,111,0,4,4,1,2,1,1,L1_consensus->L2
109,112,0,4,4,1,1,0,0,L1_consensus->L2
109,113,0,4,0,0,0,0,0,L1_consensus->L2
109,114,0,4,0,0,0,0,0,L1_consensus->L2
109,115,0,4,0,0,0,0,0,L1_consensus->L2
109,116,0,4,0,0,0,0,0,L1_consensus->L2
109,117,0,4,1,0,0,0,0,L1_consensus->L2
109,118,0,4,1,0,0,0,0,L1_consensus->L2
109,119,0,4,0,0,0,0,0,L1_consensus->L2
109,120,0,4,0,0,0,0,0,L1_consensus->L2
109,121,0,4,17,1,1,0,0,L1_consensus->L2
109,122,0,4,19,1,1,0,0,L1_consensus->L2
109,123,0,4,14,0,1,0,0,L1_consensus->L2
109,124,0,4,12,0,0,0,0,L1_consensus->L2
109,125,1,4,8,0,1,0,0,L1_consensus->L2
109,127,0,4,1,0,0,0,0,L1_consensus->L2
109,128,0,4,1,0,0,0,0,L1_consensus->L2
109,129,0,4,1,0,0,0,0,L1_consensus->L2
109,130,0,4,4,0,0,0,0,L1_consensus->L2
109,131,0,4,5,0,0,0,0,L1_consensus->L2
109,132,0,4,2,0,1,1,1,L1_consensus->L2
109,133,0,4,11,0,0,0,0,L1_consensus->L2
109,134,0,4,10,0,0,0,0,L1_consensus->L2
109,135,0,4,8,0,1,0,0,L1_consensus->L2
109,136,0,4,8,0,1,0,0,L1_consensus->L2
109,137,0,4,4,0,0,0,0,L1_consensus->L2
109,138,0,4,3,0,0,0,1,L1_consensus->L2
109,139,0,4,0,1,0,0,0,L1_consensus->L2
109,140,0,4,0,0,0,0,0,L1_consensus->L2
109,141,0,4,12,0,0,0,0,L1_consensus->L2
109,143,0,4,7,1,0,0,0,L1_consensus->L2
109,144,0,4,7,1,0,0,1,L1_consensus->L2
109,145,0,4,12,1,0,1,0,L1_consensus->L2
109,146,0,4,14,0,0,0,0,L1_consensus->L2
109,147,1,4,6,0,0,0,0,L1_consensus->L2
109,148,0,4,7,0,0,0,0,L1_consensus->L2
109,149,0,4,9,0,0,0,0,L1_consensus->L2
109,150,0,4,7,1,0,0,0,L1_consensus->L2
109,151,0,4,2,0,0,0,0,L1_consensus->L2
109,152,0,4,1,0,0,0,0,L1_consensus->L2
109,153,0,4,2,0,0,0,0,L1_consensus->L2
109,154,0,4,4,0,0,0,0,L1_consensus->L2
109,155,0,4,2,0,0,0,0,L1_consensus->L2
109,156,0,4,3,0,0,0,0,L1_consensus->L2
109,157,0,4,1,0,0,0,0,L1_consensus->L2
109,158,0,4,1,0,0,0,0,L1_consensus->L2
109,159,0,4,2,0,0,0,0,L1_consensus->L2
109,160,0,4,1,0,0,0,0,L1_consensus->L2
109,161,0,4,1,0,0,0,0,L1_consensus->L2
109,162,0,4,1,0,0,0,0,L1_consensus->L2
109,164,0,4,1,0,0,0,0,L1_consensus->L2
109,165,0,4,1,0,0,0,0,L1_consensus->L2
109,166,0,4,1,0,0,0,0,L1_consensus->L2
109,167,0,4,2,0,0,0,0,L1_consensus->L2
109,168,0,4,1,0,0,0,0,L1_consensus->L2
109,169,0,4,13,0,0,1,0,L1_consensus->L2
109,170,0,4,13,0,0,1,0,L1_consensus->L2
109,171,0,4,12,0,0,0,0,L1_consensus->L2
109,172,0,4,12,0,0,0,0,L1_consensus->L2
109,173,1,4,1,0,0,0,0,L1_consensus->L2
109,174,0,4,1,0,0,0,0,L1_consensus->L2
109,175,0,4,0,0,0,0,0,L1_consensus->L2
109,176,0,4,1,0,0,0,0,L1_consensus->L2
109,177,0,4,1,0,1,0,1,L1_consensus->L2
109,178,0,4,1,1,0,0,0,L1_consensus->L2
109,179,0,4,3,0,0,0,0,L1_consensus->L2
109,180,0,4,3,1,0,0,0,L1_consensus->L2
109,181,0,4,1,1,1,0,0,L1_consensus->L2
109,182,0,4,0,0,0,0,0,L1_consensus->L2
109,183,0,4,1,0,0,0,0,L1_consensus->L2
109,184,0,4,1,1,0,0,0,L1_consensus->L2
110,0,0,5,2,1,0,1,0,L1_consensus->L2
110,1,0,5,4,1,0,2,0,L1_consensus->L2
110,2,0,5,1,0,0,0,0,L1_consensus->L2
110,3,0,5,0,0,0,0,0,L1_consensus->L2
110,4,0,5,3,0,0,0,0,L1_consensus->L2
110,5,0,5,3,0,0,0,0,L1_consensus->L2
110,6,0,5,1,0,0,0,0,L1_consensus->L2
110,7,0,5,1,0,0,0,0,L1_consensus->L2
110,8,0,5,1,0,0,0,0,L1_consensus->L2
110,9,0,5,1,0,0,0,0,L1_consensus->L2
110,10,0,5,10,0,0,0,0,L1_consensus->L2
110,11,0,5,10,0,0,0,0,L1_consensus->L2
110,12,0,5,13,0,0,0,0,L1_consensus->L2
110,13,0,5,13,0,0,0,0,L1_consensus->L2
110,14,0,5,1,0,0,0,0,L1_consensus->L2
110,15,0,5,1,0,0,0,0,L1_consensus->L2
110,16,0,5,0,0,0,0,0,L1_consensus->L2
110,17,0,5,0,0,0,0,0,L1_consensus->L2
110,18,0,5,6,0,0,0,0,L1_consensus->L2
110,19,0,5,6,0,0,0,0,L1_consensus->L2
110,20,0,5,8,0,1,0,0,L1_consensus->L2
110,21,0,5,8,0,1,0,0,L1_consensus->L2
110,22,0,5,0,0,0,0,0,L1_consensus->L2
110,23,0,5,0,0,0,0,0,L1_consensus->L2
110,24,0,5,0,0,0,0,1,L1_consensus->L2
110,25,0,5,2,0,0,0,0,L1_consensus->L2
110,26,0,5,3,0,0,0,0,L1_consensus->L2
110,27,0,5,1,0,0,0,0,L1_consensus->L2
110,28,0,5,1,0,0,0,0,L1_consensus->L2
110,29,0,5,1,0,0,0,0,L1_consensus->L2
110,30,0,5,2,0,0,0,0,L1_consensus->L2
110,31,0,5,0,0,0,0,0,L1_consensus->L2
110,32,0,5,0,0,0,0,0,L1_consensus->L2
110,33,0,5,2,0,0,0,0,L1_consensus->L2
110,34,0,5,0,0,0,0,0,L1_consensus->L2
110,35,0,5,5,0,0,0,0,L1_consensus->L2
110,36,0,5,5,0,0,0,0,L1_consensus->L2
110,37,0,5,4,0,0,0,0,L1_consensus->L2
110,38,0,5,3,0,0,0,0,L1_consensus->L2
110,39,0,5,14,0,0,2,0,L1_consensus->L2
110,40,0,5,9,0,0,2,0,L1_consensus->L2
110,41,0,5,11,0,0,0,0,L1_consensus->L2
110,42,0,5,11,0,0,0,0,L1_consensus->L2
110,43,0,5,2,0,0,0,0,L1_consensus->L2
110,44,0,5,3,0,0,0,0,L1_consensus->L2
110,45,0,5,15,0,1,0,0,L1_consensus->L2
110,46,0,5,16,0,0,0,0,L1_consensus->L2
110,47,0,5,0,0,0,0,0,L1_consensus->L2
110,48,0,5,2,0,0,0,0,L1_consensus->L2
110,49,0,5,3,0,0,0,0,L1_consensus->L2
110,50,0,5,4,0,0,0,0,L1_consensus->L2
110,51,0,5,2,0,0,0,0,L1_consensus->L2
110,52,0,5,3,0,0,0,0,L1_consensus->L2
110,53,0,5,0,0,0,0,0,L1_consensus->L2
110,54,0,5,0,0,0,0,0,L1_consensus->L2
110,55,0,5,2,0,0,0,0,L1_consensus->L2
110,56,0,5,1,0,0,0,0,L1_consensus->L2
110,57,0,5,6,0,0,0,0,L1_consensus->L2
110,58,0,5,6,0,0,0,0,L1_consensus->L2
110,59,0,5,4,0,0,0,0,L1_consensus->L2
110,60,0,5,3,0,0,0,0,L1_consensus->L2
110,61,0,5,1,0,0,0,0,L1_consensus->L2
110,62,0,5,1,0,0,0,0,L1_consensus->L2
110,63,0,5,6,0,0,0,0,L1_consensus->L2
110,64,0,5,7,0,0,0,0,L1_consensus->L2
110,65,0,5,4,0,0,0,0,L1_consensus->L2
110,66,0,5,4,0,0,0,0,L1_consensus->L2
110,67,0,5,6,0,0,1,0,L1_consensus->L2
110,68,0,5,6,0,0,1,0,L1_consensus->L2
110,69,0,5,4,0,0,1,0,L1_consensus->L2
110,70,0,5,3,0,0,1,0,L1_consensus->L2
110,71,0,5,1,0,0,0,0,L1_consensus->L2
110,72,0,5,6,0,0,0,0,L1_consensus->L2
110,73,0,5,7,0,0,0,0,L1_consensus->L2
110,74,0,5,4,0,0,0,0,L1_consensus->L2
110,75,0,5,4,0,0,0,0,L1_consensus->L2
110,76,0,5,6,0,0,0,0,L1_consensus->L2
110,77,0,5,7,0,0,0,0,L1_consensus->L2
110,78,0,5,4,0,0,0,0,L1_consensus->L2
110,79,0,5,3,0,0,0,0,L1_consensus->L2
110,80,0,5,4,2,1,0,0,L1_consensus->L2
110,81,0,5,4,2,0,0,0,L1_consensus->L2
110,82,0,5,2,3,0,0,0,L1_consensus->L2
110,83,0,5,1,2,0,0,0,L1_consensus->L2
110,84,0,5,0,0,0,0,0,L1_consensus->L2
110,85,0,5,0,0,0,0,0,L1_consensus->L2
110,86,0,5,1,0,0,0,0,L1_consensus->L2
110,87,0,5,1,0,0,0,0,L1_consensus->L2
110,88,0,5,1,0,0,0,0,L1_consensus->L2
110,89,0,5,0,0,0,0,0,L1_consensus->L2
110,90,0,5,0,0,0,0,0,L1_consensus->L2
110,91,0,5,1,0,0,0,0,L1_consensus->L2
110,92,0,5,0,0,0,0,0,L1_consensus->L2
110,93,0,5,0,0,0,0,0,L1_consensus->L2
110,94,0,5,1,0,0,0,0,L1_consensus->L2
110,95,0,5,1,0,0,0,0,L1_consensus->L2
110,96,0,5,0,0,0,0,0,L1_consensus->L2
110,97,0,5,2,1,0,0,0,L1_consensus->L2
110,98,0,5,2,0,0,0,0,L1_consensus->L2
110,99,0,5,0,1,0,0,0,L1_consensus->L2
110,100,0,5,0,0,0,0,0,L1_consensus->L2
110,101,0,5,0,0,0,0,0,L1_consensus->L2
110,102,0,5,0,0,0,0,0,L1_consensus->L2
110,103,0,5,3,0,0,0,1,L1_consensus->L2
110,105,0,5,0,0,0,0,0,L1_consensus->L2
110,106,0,5,0,0,0,0,0,L1_consensus->L2
110,107,0,5,3,0,0,0,0,L1_consensus->L2
110,108,0,5,3,0,1,0,1,L1_consensus->L2
110,109,0,5,3,1,1,0,0,L1_consensus->L2
110,111,0,5,4,1,1,0,0,L1_consensus->L2
110,112,0,5,4,2,2,1,1,L1_consensus->L2
110,113,0,5,0,0,0,0,0,L1_consensus->L2
110,114,0,5,0,0,0,0,0,L1_consensus->L2
110,115,0,5,0,0,0,0,0,L1_consensus->L2
110,116,0,5,0,0,0,0,0,L1_consensus->L2
110,117,0,5,1,0,0,0,0,L1_consensus->L2
110,118,0,5,1,0,0,0,0,L1_consensus->L2
110,119,0,5,0,0,0,0,0,L1_consensus->L2
110,120,0,5,0,0,0,0,0,L1_consensus->L2
110,121,0,5,17,1,1,0,0,L1_consensus->L2
110,122,0,5,19,1,1,0,0,L1_consensus->L2
110,123,0,5,14,0,1,0,0,L1_consensus->L2
110,124,0,5,12,0,0,0,0,L1_consensus->L2
110,127,0,5,1,0,0,0,0,L1_consensus->L2
110,128,0,5,1,0,0,0,0,L1_consensus->L2
110,129,0,5,1,0,0,0,0,L1_consensus->L2
110,130,0,5,4,0,0,0,0,L1_consensus->L2
110,131,0,5,5,0,0,0,0,L1_consensus->L2
110,132,0,5,2,0,1,1,0,L1_consensus->L2
110,133,0,5,11,0,0,0,0,L1_consensus->L2
110,134,0,5,10,0,0,0,0,L1_consensus->L2
110,135,0,5,8,0,1,0,0,L1_consensus->L2
110,136,0,5,8,0,1,0,0,L1_consensus->L2
110,137,0,5,4,0,0,0,0,L1_consensus->L2
110,138,0,5,3,0,0,0,1,L1_consensus->L2
110,139,0,5,0,0,0,0,0,L1_consensus->L2
110,140,0,5,0,1,0,0,0,L1_consensus->L2
110,142,0,5,12,0,0,0,0,L1_consensus->L2
110,143,0,5,7,1,0,0,1,L1_consensus->L2
110,144,0,5,7,1,0,0,0,L1_consensus->L2
110,145,0,5,12,0,0,0,0,L1_consensus->L2
110,146,0,5,14,1,1,1,0,L1_consensus->L2
110,147,0,5,6,0,0,0,0,L1_consensus->L2
110,148,0,5,7,0,0,0,0,L1_consensus->L2
110,149,0,5,9,0,0,0,0,L1_consensus->L2
110,150,0,5,7,1,0,0,0,L1_consensus->L2
110,151,0,5,2,0,0,0,0,L1_consensus->L2
110,152,0,5,1,0,0,0,0,L1_consensus->L2
110,153,0,5,2,0,0,0,0,L1_consensus->L2
110,154,0,5,4,0,0,0,0,L1_consensus->L2
110,155,0,5,2,0,0,0,0,L1_consensus->L2
110,156,0,5,3,0,0,0,0,L1_consensus->L2
110,157,0,5,1,0,0,0,0,L1_consensus->L2
110,158,0,5,1,0,0,0,0,L1_consensus->L2
110,159,0,5,2,0,0,0,0,L1_consensus->L2
110,160,0,5,1,0,0,0,0,L1_consensus->L2
110,161,0,5,1,0,0,0,0,L1_consensus->L2
110,162,0,5,1,0,0,0,0,L1_consensus->L2
110,163,0,5,1,0,0,0,0,L1_consensus->L2
110,165,0,5,1,0,0,0,0,L1_consensus->L2
110,166,0,5,1,0,0,0,0,L1_consensus->L2
110,167,0,5,2,0,0,0,0,L1_consensus->L2
110,168,0,5,1,0,0,0,0,L1_consensus->L2
110,169,0,5,13,0,0,2,0,L1_consensus->L2
110,170,0,5,13,0,0,2,0,L1_consensus->L2
110,171,0,5,12,0,0,0,0,L1_consensus->L2
110,172,0,5,12,0,0,0,0,L1_consensus->L2
110,173,0,5,1,0,0,0,0,L1_consensus->L2
110,174,0,5,1,0,0,0,0,L1_consensus->L2
110,175,0,5,0,0,0,0,0,L1_consensus->L2
110,176,0,5,1,0,0,0,0,L1_consensus->L2
110,177,0,5,1,0,0,0,0,L1_consensus->L2
110,178,0,5,1,2,1,0,2,L1_consensus->L2
110,179,0,5,3,1,0,0,0,L1_consensus->L2
110,180,0,5,3,1,0,0,0,L1_consensus->L2
110,181,0,5,1,0,0,0,0,L1_consensus->L2
110,182,0,5,0,1,0,0,0,L1_consensus->L2
110,183,0,5,1,1,0,0,0,L1_consensus->L2
110,184,0,5,1,0,0,0,0,L1_consensus->L2
111,0,0,4,2,0,0,0,0,L1_consensus->L2
111,1,0,4,4,1,0,1,0,L1_consensus->L2
111,2,0,4,1,0,0,0,0,L1_consensus->L2
111,3,0,4,0,0,0,0,0,L1_consensus->L2
111,4,0,4,3,0,0,0,0,L1_consensus->L2
111,5,0,4,3,0,0,0,0,L1_consensus->L2
111,6,0,4,1,0,0,0,0,L1_consensus->L2
111,7,0,4,1,0,0,0,0,L1_consensus->L2
111,8,0,4,1,0,0,0,0,L1_consensus->L2
111,9,0,4,1,0,0,0,0,L1_consensus->L2
111,10,0,4,10,0,0,0,0,L1_consensus->L2
111,11,0,4,10,0,0,0,0,L1_consensus->L2
111,12,0,4,13,0,0,0,0,L1_consensus->L2
111,13,0,4,13,0,0,0,0,L1_consensus->L2
111,14,0,4,1,0,0,0,0,L1_consensus->L2
111,15,0,4,1,0,0,0,0,L1_consensus->L2
111,16,0,4,0,0,0,0,0,L1_consensus->L2
111,17,0,4,0,0,0,0,0,L1_consensus->L2
111,18,0,4,6,0,0,0,0,L1_consensus->L2
111,19,0,4,6,0,0,0,0,L1_consensus->L2
111,20,0,4,8,0,1,0,0,L1_consensus->L2
111,21,0,4,8,0,1,0,0,L1_consensus->L2
111,22,0,4,0,0,0,0,0,L1_consensus->L2
111,23,0,4,0,0,0,0,0,L1_consensus->L2
111,24,0,4,0,0,0,0,0,L1_consensus->L2
111,25,0,4,2,0,0,0,0,L1_consensus->L2
111,26,0,4,3,0,0,0,0,L1_consensus->L2
111,27,0,4,1,0,0,0,0,L1_consensus->L2
111,28,0,4,1,0,0,0,0,L1_consensus->L2
111,29,0,4,1,0,0,0,0,L1_consensus->L2
111,30,0,4,2,0,0,0,0,L1_consensus->L2
111,31,0,4,0,0,0,0,0,L1_consensus->L2
111,32,0,4,0,0,0,0,0,L1_consensus->L2
111,33,0,4,2,0,0,0,0,L1_consensus->L2
111,34,0,4,0,0,0,0,0,L1_consensus->L2
111,35,0,4,5,0,0,0,0,L1_consensus->L2
111,36,0,4,5,0,0,0,0,L1_consensus->L2
111,37,0,4,4,0,0,0,0,L1_consensus->L2
111,38,0,4,3,0,0,0,0,L1_consensus->L2
111,39,0,4,14,0,0,1,0,L1_consensus->L2
111,40,0,4,9,0,0,1,0,L1_consensus->L2
111,41,0,4,11,0,0,0,0,L1_consensus->L2
111,42,0,4,11,0,0,0,0,L1_consensus->L2
111,43,0,4,2,0,0,0,0,L1_consensus->L2
111,44,0,4,3,0,0,0,0,L1_consensus->L2
111,45,0,4,15,0,0,0,0,L1_consensus->L2
111,46,0,4,16,0,1,0,0,L1_consensus->L2
111,47,0,4,0,0,0,0,0,L1_consensus->L2
111,48,0,4,2,0,0,0,0,L1_consensus->L2
111,49,0,4,3,0,0,0,0,L1_consensus->L2
111,50,0,4,4,0,0,0,0,L1_consensus->L2
111,51,0,4,2,0,0,0,0,L1_consensus->L2
111,52,0,4,3,0,1,0,0,L1_consensus->L2
111,53,0,4,0,0,0,0,0,L1_consensus->L2
111,54,0,4,0,0,0,0,0,L1_consensus->L2
111,55,0,4,2,0,0,0,0,L1_consensus->L2
111,56,0,4,1,0,0,0,0,L1_consensus->L2
111,57,0,4,6,0,0,0,0,L1_consensus->L2
111,58,0,4,6,0,0,0,0,L1_consensus->L2
111,59,0,4,4,0,0,0,0,L1_consensus->L2
111,60,0,4,3,0,1,0,1,L1_consensus->L2
111,61,0,4,1,0,0,0,0,L1_consensus->L2
111,62,0,4,1,0,0,0,0,L1_consensus->L2
111,63,0,4,6,0,0,0,0,L1_consensus->L2
111,64,0,4,7,0,0,0,0,L1_consensus->L2
111,65,0,4,4,0,0,0,0,L1_consensus->L2
111,66,0,4,4,0,0,0,0,L1_consensus->L2
111,67,0,4,6,0,0,0,0,L1_consensus->L2
111,68,0,4,6,0,0,0,0,L1_consensus->L2
111,69,0,4,4,0,0,0,0,L1_consensus->L2
111,70,0,4,3,0,0,0,0,L1_consensus->L2
111,71,0,4,1,0,0,0,0,L1_consensus->L2
111,72,0,4,6,0,0,1,0,L1_consensus->L2
111,73,0,4,7,0,0,1,0,L1_consensus->L2
111,74,0,4,4,0,0,1,0,L1_consensus->L2
111,75,0,4,4,0,0,1,0,L1_consensus->L2
111,76,0,4,6,0,0,0,0,L1_consensus->L2
111,77,0,4,7,0,0,0,0,L1_consensus->L2
111,78,0,4,4,0,0,0,0,L1_consensus->L2
111,79,0,4,3,0,0,0,0,L1_consensus->L2
111,80,0,4,4,1,1,0,0,L1_consensus->L2
111,81,0,4,4,2,0,0,0,L1_consensus->L2
111,82,0,4,2,1,0,0,0,L1_consensus->L2
