,Gene_Idx,Saliency
8409,8409,3.6057856e-05
18936,18936,3.6057456e-05
8921,8921,3.6055742e-05
22147,22147,3.605493e-05
8433,8433,3.605425e-05
21300,21300,3.6052093e-05
17270,17270,3.6050988e-05
711,711,3.6050405e-05
12631,12631,3.6049307e-05
9402,9402,3.6047408e-05
19,19,3.6047197e-05
13485,13485,3.6046953e-05
12205,12205,3.604688e-05
6197,6197,3.6042315e-05
14522,14522,3.6041925e-05
6318,6318,3.6040597e-05
18686,18686,3.603888e-05
5918,5918,3.6038597e-05
12690,12690,3.6038244e-05
9517,9517,3.6038207e-05
14459,14459,3.6038015e-05
12245,12245,3.6036807e-05
20440,20440,3.603645e-05
1035,1035,3.6035966e-05
7518,7518,3.6034373e-05
12850,12850,3.6030924e-05
18557,18557,3.602887e-05
2596,2596,3.6027766e-05
8959,8959,3.6025842e-05
17154,17154,3.602495e-05
16784,16784,3.602494e-05
5443,5443,3.6024347e-05
12554,12554,3.6024318e-05
5262,5262,3.602259e-05
16270,16270,3.6022215e-05
12369,12369,3.6021134e-05
713,713,3.6020814e-05
2325,2325,3.6020396e-05
13027,13027,3.602038e-05
21501,21501,3.601996e-05
10841,10841,3.601944e-05
17796,17796,3.601815e-05
14894,14894,3.601707e-05
19075,19075,3.601682e-05
13312,13312,3.6015546e-05
11619,11619,3.6013298e-05
12836,12836,3.601255e-05
22175,22175,3.6012476e-05
13211,13211,3.601246e-05
16763,16763,3.600892e-05
2148,2148,3.6008798e-05
3220,3220,3.6008758e-05
2400,2400,3.600819e-05
2688,2688,3.600728e-05
9900,9900,3.6006866e-05
19393,19393,3.6004138e-05
22104,22104,3.6003858e-05
12087,12087,3.600333e-05
16762,16762,3.6000794e-05
8235,8235,3.6000114e-05
17694,17694,3.5999914e-05
11339,11339,3.599885e-05
17181,17181,3.5997833e-05
9063,9063,3.599651e-05
54,54,3.599514e-05
2242,2242,3.5995057e-05
14853,14853,3.5994926e-05
2833,2833,3.599416e-05
5548,5548,3.5993933e-05
18823,18823,3.599145e-05
17602,17602,3.599103e-05
4235,4235,3.599004e-05
9605,9605,3.5985926e-05
9848,9848,3.598565e-05
14676,14676,3.59845e-05
2598,2598,3.5983754e-05
9660,9660,3.5983747e-05
11794,11794,3.5983663e-05
17146,17146,3.5982648e-05
6770,6770,3.5980655e-05
17584,17584,3.5978275e-05
19996,19996,3.5978133e-05
6504,6504,3.5977762e-05
16218,16218,3.5976045e-05
19551,19551,3.5974994e-05
18420,18420,3.5974983e-05
14487,14487,3.597496e-05
4603,4603,3.5974797e-05
7592,7592,3.5972873e-05
15179,15179,3.5971945e-05
17492,17492,3.5971705e-05
834,834,3.5970555e-05
8104,8104,3.59698e-05
4325,4325,3.5969668e-05
12162,12162,3.5968587e-05
8631,8631,3.596825e-05
12837,12837,3.5966725e-05
4079,4079,3.5966517e-05
19298,19298,3.5965975e-05
7094,7094,3.596539e-05
6182,6182,3.596479e-05
6613,6613,3.596315e-05
7642,7642,3.5962938e-05
1953,1953,3.596198e-05
9410,9410,3.5960253e-05
16806,16806,3.5958685e-05
4986,4986,3.595808e-05
149,149,3.5956713e-05
1998,1998,3.5956687e-05
8566,8566,3.5956335e-05
5955,5955,3.5956058e-05
7187,7187,3.5955018e-05
12815,12815,3.595339e-05
21513,21513,3.5951325e-05
1982,1982,3.5949426e-05
17471,17471,3.594867e-05
5990,5990,3.594731e-05
20905,20905,3.594653e-05
1859,1859,3.5946236e-05
10840,10840,3.5946196e-05
3767,3767,3.5943798e-05
6063,6063,3.5941957e-05
13479,13479,3.594184e-05
17089,17089,3.5940808e-05
8402,8402,3.593979e-05
3774,3774,3.5938523e-05
20689,20689,3.5937766e-05
14650,14650,3.593757e-05
3133,3133,3.5937548e-05
12857,12857,3.5937388e-05
21083,21083,3.5936977e-05
4516,4516,3.5936802e-05
8298,8298,3.593644e-05
14962,14962,3.5935962e-05
194,194,3.593518e-05
3803,3803,3.5934234e-05
5415,5415,3.5933354e-05
16592,16592,3.593306e-05
20157,20157,3.5930232e-05
10129,10129,3.5928668e-05
7786,7786,3.5928388e-05
4409,4409,3.5928275e-05
19231,19231,3.5927907e-05
19210,19210,3.5927642e-05
8314,8314,3.5927143e-05
7725,7725,3.5925328e-05
3942,3942,3.5924604e-05
6316,6316,3.592327e-05
11463,11463,3.5922683e-05
11655,11655,3.5921363e-05
7923,7923,3.592086e-05
6266,6266,3.592019e-05
18369,18369,3.5919984e-05
7018,7018,3.5919853e-05
10164,10164,3.5918772e-05
21139,21139,3.5916673e-05
3458,3458,3.5913985e-05
16677,16677,3.5913705e-05
19563,19563,3.591355e-05
8134,8134,3.5910598e-05
2274,2274,3.59101e-05
11661,11661,3.5909678e-05
13234,13234,3.5909074e-05
8396,8396,3.590907e-05
20260,20260,3.5908713e-05
7188,7188,3.590867e-05
2896,2896,3.5908408e-05
17656,17656,3.5906723e-05
3016,3016,3.5904824e-05
3076,3076,3.5904734e-05
11426,11426,3.5903537e-05
2399,2399,3.590281e-05
21473,21473,3.590044e-05
14167,14167,3.5900088e-05
12780,12780,3.5899055e-05
15440,15440,3.5898833e-05
3990,3990,3.589772e-05
4635,4635,3.5897297e-05
10953,10953,3.5897086e-05
638,638,3.589646e-05
20871,20871,3.5895446e-05
14301,14301,3.5894594e-05
12126,12126,3.5894547e-05
10178,10178,3.5893507e-05
14840,14840,3.5891528e-05
15690,15690,3.5890076e-05
9040,9040,3.5889407e-05
13685,13685,3.5889403e-05
18808,18808,3.588922e-05
14494,14494,3.588604e-05
8415,8415,3.588481e-05
8262,8262,3.5883986e-05
10628,10628,3.5882138e-05
18528,18528,3.5881996e-05
12018,12018,3.5881392e-05
20664,20664,3.5880923e-05
19924,19924,3.588054e-05
18461,18461,3.5879504e-05
21561,21561,3.5878933e-05
21012,21012,3.5878056e-05
17862,17862,3.5877507e-05
19728,19728,3.5877143e-05
15976,15976,3.5876816e-05
20811,20811,3.58747e-05
4827,4827,3.587374e-05
11707,11707,3.587318e-05
8439,8439,3.587229e-05
22453,22453,3.587104e-05
12739,12739,3.5869463e-05
5431,5431,3.5869165e-05
14325,14325,3.5869154e-05
6469,6469,3.586795e-05
17463,17463,3.5867648e-05
10830,10830,3.586666e-05
12243,12243,3.5863657e-05
5475,5475,3.586142e-05
11126,11126,3.5860176e-05
2262,2262,3.585962e-05
10700,10700,3.5857673e-05
2438,2438,3.5857283e-05
11526,11526,3.5857112e-05
6962,6962,3.585706e-05
18562,18562,3.5855974e-05
20225,20225,3.585487e-05
22424,22424,3.585396e-05
5456,5456,3.5853664e-05
8811,8811,3.585219e-05
18048,18048,3.585035e-05
9234,9234,3.5849822e-05
6326,6326,3.5849072e-05
19680,19680,3.5848712e-05
11773,11773,3.584196e-05
21999,21999,3.5841305e-05
2220,2220,3.5839726e-05
19954,19954,3.5834604e-05
10790,10790,3.58345e-05
17217,17217,3.5833535e-05
18266,18266,3.5830155e-05
9583,9583,3.5828514e-05
6189,6189,3.582778e-05
21187,21187,3.5825033e-05
12702,12702,3.5823854e-05
2921,2921,3.5822362e-05
6693,6693,3.5821755e-05
8150,8150,3.582123e-05
17294,17294,3.5821082e-05
3465,3465,3.5820638e-05
21077,21077,3.58202e-05
3223,3223,3.5818826e-05
9412,9412,3.5818175e-05
18279,18279,3.5812696e-05
16850,16850,3.5811383e-05
11799,11799,3.5810535e-05
4111,4111,3.580918e-05
16981,16981,3.5808727e-05
6681,6681,3.5808203e-05
20481,20481,3.5807174e-05
16610,16610,3.580609e-05
251,251,3.580422e-05
3168,3168,3.5803834e-05
12939,12939,3.5803805e-05
19355,19355,3.5802343e-05
6611,6611,3.5800636e-05
7063,7063,3.5798297e-05
11069,11069,3.5798235e-05
11639,11639,3.579801e-05
20387,20387,3.5796616e-05
21808,21808,3.5796314e-05
4704,4704,3.5795852e-05
7081,7081,3.579505e-05
3529,3529,3.579316e-05
21778,21778,3.5790494e-05
2302,2302,3.5789963e-05
17002,17002,3.578989e-05
13711,13711,3.5789068e-05
15686,15686,3.57877e-05
9216,9216,3.5787263e-05
12287,12287,3.5786903e-05
18836,18836,3.5785128e-05
18035,18035,3.578378e-05
5516,5516,3.5783207e-05
8610,8610,3.5782945e-05
4934,4934,3.5782523e-05
11921,11921,3.5782068e-05
16359,16359,3.578204e-05
4485,4485,3.578036e-05
17235,17235,3.577743e-05
14560,14560,3.577548e-05
11274,11274,3.5774865e-05
20601,20601,3.5771372e-05
8677,8677,3.5769674e-05
22079,22079,3.5765654e-05
16874,16874,3.5765268e-05
10720,10720,3.5763805e-05
1279,1279,3.576255e-05
21492,21492,3.5761226e-05
12757,12757,3.5760142e-05
11156,11156,3.5759018e-05
10094,10094,3.575867e-05
1135,1135,3.5758014e-05
6056,6056,3.575671e-05
10877,10877,3.5754827e-05
4966,4966,3.575449e-05
3706,3706,3.575226e-05
4909,4909,3.5752073e-05
22418,22418,3.575158e-05
3832,3832,3.5749672e-05
15537,15537,3.5748257e-05
7077,7077,3.5747882e-05
15138,15138,3.5747737e-05
22231,22231,3.574732e-05
9946,9946,3.5747253e-05
1068,1068,3.5745878e-05
18700,18700,3.5744473e-05
20616,20616,3.5743287e-05
9230,9230,3.574106e-05
2720,2720,3.5740803e-05
4869,4869,3.5738893e-05
6185,6185,3.5738452e-05
2122,2122,3.573721e-05
8642,8642,3.57353e-05
12667,12667,3.573433e-05
15695,15695,3.5733563e-05
18186,18186,3.573139e-05
21571,21571,3.5727837e-05
20960,20960,3.5727273e-05
7505,7505,3.5726895e-05
15244,15244,3.57266e-05
8324,8324,3.572542e-05
11801,11801,3.57253e-05
22375,22375,3.5723184e-05
19055,19055,3.5723e-05
6921,6921,3.5721758e-05
15745,15745,3.5721372e-05
20671,20671,3.572025e-05
4565,4565,3.5719622e-05
7318,7318,3.5718327e-05
19819,19819,3.5718323e-05
21258,21258,3.5717574e-05
17065,17065,3.5716315e-05
4347,4347,3.5714937e-05
15257,15257,3.5708323e-05
9754,9754,3.5707606e-05
11846,11846,3.5706475e-05
3577,3577,3.5705103e-05
2144,2144,3.570492e-05
10906,10906,3.570405e-05
10032,10032,3.5702844e-05
7486,7486,3.5702153e-05
15441,15441,3.5700887e-05
4484,4484,3.5700272e-05
20109,20109,3.5700145e-05
18815,18815,3.5699428e-05
22071,22071,3.5697667e-05
8593,8593,3.5697074e-05
5013,5013,3.569613e-05
1851,1851,3.5696128e-05
892,892,3.5693534e-05
3825,3825,3.5693134e-05
17306,17306,3.5692334e-05
10313,10313,3.5690304e-05
18280,18280,3.5690202e-05
7507,7507,3.5688165e-05
5358,5358,3.568763e-05
6590,6590,3.5687422e-05
5771,5771,3.5687008e-05
13515,13515,3.5686764e-05
261,261,3.5685156e-05
16331,16331,3.5684807e-05
13002,13002,3.568339e-05
2925,2925,3.568304e-05
14034,14034,3.5678473e-05
4287,4287,3.5677454e-05
14175,14175,3.5676985e-05
21268,21268,3.5674755e-05
14550,14550,3.567293e-05
8685,8685,3.5670037e-05
8453,8453,3.5667414e-05
6977,6977,3.5666435e-05
9682,9682,3.566452e-05
13026,13026,3.5663874e-05
16452,16452,3.566386e-05
582,582,3.566175e-05
20536,20536,3.5661084e-05
17412,17412,3.5660563e-05
2651,2651,3.5659028e-05
894,894,3.56588e-05
17227,17227,3.565819e-05
4006,4006,3.565785e-05
9322,9322,3.5657733e-05
9247,9247,3.5657176e-05
6847,6847,3.565681e-05
3707,3707,3.5655896e-05
12942,12942,3.5655343e-05
10325,10325,3.5652567e-05
14760,14760,3.5651297e-05
15564,15564,3.565085e-05
20016,20016,3.564952e-05
8218,8218,3.5649184e-05
5471,5471,3.564826e-05
12692,12692,3.564754e-05
17792,17792,3.56465e-05
1959,1959,3.5646306e-05
19233,19233,3.5645662e-05
2873,2873,3.5645622e-05
7284,7284,3.5643814e-05
10224,10224,3.5643076e-05
16263,16263,3.5642195e-05
3858,3858,3.564039e-05
8936,8936,3.5638754e-05
18694,18694,3.563718e-05
10761,10761,3.5636505e-05
1100,1100,3.5636473e-05
16743,16743,3.5634064e-05
8407,8407,3.5633217e-05
2911,2911,3.5632995e-05
7276,7276,3.5631707e-05
14981,14981,3.5627556e-05
16887,16887,3.5626792e-05
1744,1744,3.5626763e-05
5239,5239,3.562631e-05
4271,4271,3.5625762e-05
7288,7288,3.5625435e-05
19975,19975,3.562543e-05
16022,16022,3.5624333e-05
3564,3564,3.562352e-05
1978,1978,3.5623216e-05
111,111,3.5621695e-05
12749,12749,3.5621502e-05
20148,20148,3.562038e-05
2739,2739,3.562027e-05
10853,10853,3.5619512e-05
22365,22365,3.5616664e-05
594,594,3.5616646e-05
14730,14730,3.56156e-05
5922,5922,3.5612753e-05
16037,16037,3.5611425e-05
2694,2694,3.5609843e-05
8227,8227,3.5609843e-05
14708,14708,3.5609348e-05
8003,8003,3.5607405e-05
17008,17008,3.5607052e-05
19204,19204,3.560673e-05
9939,9939,3.5606343e-05
12979,12979,3.5605837e-05
5649,5649,3.560339e-05
13342,13342,3.56024e-05
6223,6223,3.5601897e-05
2991,2991,3.5599496e-05
6607,6607,3.5598598e-05
13521,13521,3.559843e-05
13986,13986,3.5598263e-05
5652,5652,3.559655e-05
583,583,3.5595593e-05
6949,6949,3.5595585e-05
4074,4074,3.5595545e-05
3784,3784,3.5586367e-05
1543,1543,3.5586334e-05
15905,15905,3.5586054e-05
3696,3696,3.558588e-05
17344,17344,3.5585148e-05
16826,16826,3.5584686e-05
11506,11506,3.5584577e-05
17316,17316,3.558451e-05
14399,14399,3.5584413e-05
2081,2081,3.558425e-05
16555,16555,3.5582674e-05
6631,6631,3.557953e-05
19234,19234,3.5577617e-05
15389,15389,3.5577523e-05
9236,9236,3.5577505e-05
6296,6296,3.5575686e-05
12320,12320,3.557468e-05
16816,16816,3.5573383e-05
15269,15269,3.5573266e-05
20132,20132,3.5572764e-05
20842,20842,3.5572335e-05
21543,21543,3.557205e-05
6734,6734,3.5571404e-05
2410,2410,3.556668e-05
19003,19003,3.5565805e-05
21725,21725,3.5564757e-05
16765,16765,3.556461e-05
3303,3303,3.5563524e-05
13469,13469,3.556325e-05
5715,5715,3.5562934e-05
11449,11449,3.5562578e-05
9558,9558,3.556161e-05
11470,11470,3.5561367e-05
9877,9877,3.5560355e-05
8612,8612,3.5560344e-05
21832,21832,3.5559853e-05
21523,21523,3.5559777e-05
4644,4644,3.5559588e-05
4435,4435,3.555914e-05
13079,13079,3.5558962e-05
4921,4921,3.555875e-05
6389,6389,3.5558165e-05
14785,14785,3.5557143e-05
16492,16492,3.55546e-05
46,46,3.5554167e-05
14078,14078,3.5551788e-05
12401,12401,3.555173e-05
17359,17359,3.555169e-05
1670,1670,3.5550715e-05
10490,10490,3.555026e-05
18303,18303,3.5549983e-05
5910,5910,3.554875e-05
8608,8608,3.5548306e-05
21447,21447,3.554671e-05
14669,14669,3.5545683e-05
19310,19310,3.554493e-05
16713,16713,3.5540437e-05
11677,11677,3.5540274e-05
14604,14604,3.55387e-05
11590,11590,3.553855e-05
7334,7334,3.5538164e-05
2604,2604,3.5537585e-05
9822,9822,3.5536887e-05
18704,18704,3.553648e-05
357,357,3.553515e-05
21305,21305,3.553339e-05
15599,15599,3.5532004e-05
18174,18174,3.5531117e-05
15935,15935,3.5529494e-05
12148,12148,3.552909e-05
15372,15372,3.5528974e-05
4551,4551,3.5527777e-05
15550,15550,3.5522804e-05
11371,11371,3.5521676e-05
975,975,3.552124e-05
6021,6021,3.5518035e-05
10835,10835,3.5517773e-05
1747,1747,3.5517773e-05
5583,5583,3.551746e-05
21274,21274,3.55164e-05
20641,20641,3.551621e-05
10449,10449,3.5513807e-05
3736,3736,3.5512967e-05
4322,4322,3.5512596e-05
19727,19727,3.5511875e-05
14888,14888,3.5510344e-05
21228,21228,3.551e-05
14255,14255,3.55098e-05
11766,11766,3.550822e-05
11935,11935,3.5506942e-05
13423,13423,3.5505855e-05
16091,16091,3.550499e-05
19790,19790,3.5504898e-05
15068,15068,3.5504578e-05
16838,16838,3.5500638e-05
16570,16570,3.5500078e-05
15930,15930,3.5498804e-05
20072,20072,3.5498182e-05
12296,12296,3.549781e-05
10919,10919,3.5496832e-05
12028,12028,3.5496374e-05
14352,14352,3.5495956e-05
16524,16524,3.54956e-05
7755,7755,3.5495585e-05
9642,9642,3.549364e-05
18155,18155,3.549328e-05
9189,9189,3.549243e-05
13568,13568,3.5490724e-05
5428,5428,3.5487385e-05
4843,4843,3.5485533e-05
20374,20374,3.5484572e-05
4319,4319,3.5484307e-05
16660,16660,3.548362e-05
21538,21538,3.5483215e-05
21945,21945,3.5483008e-05
11779,11779,3.5482975e-05
14369,14369,3.5482863e-05
19265,19265,3.5482666e-05
1389,1389,3.5482062e-05
21845,21845,3.547958e-05
9093,9093,3.5475387e-05
14100,14100,3.5474884e-05
6560,6560,3.5474444e-05
17271,17271,3.5472855e-05
10733,10733,3.5472724e-05
6780,6780,3.547203e-05
7677,7677,3.5471803e-05
9655,9655,3.5471687e-05
915,915,3.547093e-05
1703,1703,3.5468398e-05
9689,9689,3.546692e-05
21548,21548,3.5464884e-05
5741,5741,3.5464538e-05
7262,7262,3.546252e-05
18875,18875,3.546056e-05
2361,2361,3.545834e-05
16873,16873,3.5456047e-05
20205,20205,3.545531e-05
7156,7156,3.5453562e-05
14500,14500,3.545197e-05
5164,5164,3.5450816e-05
18098,18098,3.545062e-05
3265,3265,3.545043e-05
10212,10212,3.5449328e-05
6053,6053,3.5448073e-05
1017,1017,3.544775e-05
2790,2790,3.544695e-05
21931,21931,3.5446617e-05
10540,10540,3.544635e-05
16112,16112,3.5445693e-05
1401,1401,3.544489e-05
6028,6028,3.544405e-05
14381,14381,3.544299e-05
13271,13271,3.5441633e-05
4716,4716,3.544081e-05
7989,7989,3.5438745e-05
9654,9654,3.543711e-05
15169,15169,3.5436165e-05
18281,18281,3.5435878e-05
10402,10402,3.543476e-05
7400,7400,3.543302e-05
17128,17128,3.5431087e-05
11751,11751,3.5428522e-05
9778,9778,3.5428006e-05
13299,13299,3.5426296e-05
5460,5460,3.5426237e-05
1422,1422,3.5426117e-05
16512,16512,3.5425954e-05
13813,13813,3.5425022e-05
1724,1724,3.5424608e-05
10391,10391,3.5421934e-05
625,625,3.5421017e-05
15627,15627,3.5420457e-05
8436,8436,3.5419784e-05
6658,6658,3.5419453e-05
17722,17722,3.541906e-05
9006,9006,3.5418678e-05
18552,18552,3.541736e-05
4877,4877,3.5417335e-05
4859,4859,3.541491e-05
3275,3275,3.5413395e-05
11033,11033,3.5412955e-05
21983,21983,3.5410136e-05
4018,4018,3.541003e-05
4890,4890,3.5409976e-05
11929,11929,3.5409186e-05
20558,20558,3.540904e-05
18593,18593,3.540739e-05
731,731,3.540665e-05
22065,22065,3.5406596e-05
20964,20964,3.540548e-05
2267,2267,3.5404555e-05
15743,15743,3.5404304e-05
17307,17307,3.5404097e-05
1191,1191,3.5403416e-05
20095,20095,3.5403238e-05
12568,12568,3.540178e-05
3211,3211,3.540077e-05
20026,20026,3.540075e-05
12150,12150,3.5398905e-05
8131,8131,3.5397945e-05
903,903,3.5397807e-05
21943,21943,3.539683e-05
20360,20360,3.5392964e-05
13731,13731,3.5392444e-05
16427,16427,3.5392037e-05
18125,18125,3.539132e-05
17894,17894,3.5390323e-05
11890,11890,3.5388162e-05
17029,17029,3.5388137e-05
9521,9521,3.538701e-05
10724,10724,3.5386653e-05
416,416,3.538647e-05
6461,6461,3.5382014e-05
17746,17746,3.5381985e-05
5788,5788,3.5381985e-05
2486,2486,3.538133e-05
21350,21350,3.538103e-05
14902,14902,3.5380242e-05
6863,6863,3.5380133e-05
1956,1956,3.537925e-05
20085,20085,3.5377827e-05
11293,11293,3.5377303e-05
8643,8643,3.537729e-05
4218,4218,3.537499e-05
21790,21790,3.5373698e-05
21783,21783,3.5371788e-05
6014,6014,3.5371402e-05
12799,12799,3.5368445e-05
11022,11022,3.5368143e-05
7340,7340,3.5367873e-05
6673,6673,3.536717e-05
5948,5948,3.5366993e-05
9161,9161,3.5366287e-05
21136,21136,3.5366003e-05
8049,8049,3.5364807e-05
390,390,3.536466e-05
17880,17880,3.536437e-05
99,99,3.5362897e-05
8228,8228,3.5358393e-05
7513,7513,3.5358084e-05
11541,11541,3.5356807e-05
3764,3764,3.5355883e-05
440,440,3.535494e-05
21577,21577,3.53532e-05
3343,3343,3.5352696e-05
9219,9219,3.5351903e-05
2992,2992,3.5347475e-05
8212,8212,3.5345238e-05
13281,13281,3.534513e-05
4316,4316,3.5344263e-05
22252,22252,3.5343073e-05
20206,20206,3.534182e-05
19555,19555,3.5341473e-05
11571,11571,3.5339457e-05
13334,13334,3.533755e-05
19165,19165,3.533742e-05
13667,13667,3.533711e-05
20264,20264,3.5336554e-05
13697,13697,3.5336354e-05
6463,6463,3.5335644e-05
14351,14351,3.5335477e-05
2740,2740,3.533463e-05
9949,9949,3.533441e-05
11,11,3.533348e-05
8463,8463,3.5331643e-05
3418,3418,3.5331414e-05
14018,14018,3.5331366e-05
12174,12174,3.5331217e-05
3913,3913,3.5331108e-05
22396,22396,3.5324712e-05
430,430,3.5324698e-05
3593,3593,3.5324385e-05
8679,8679,3.5324374e-05
9171,9171,3.5323304e-05
602,602,3.5323214e-05
1199,1199,3.532312e-05
12538,12538,3.5322562e-05
16813,16813,3.5321988e-05
5108,5108,3.5321154e-05
16372,16372,3.5321107e-05
10338,10338,3.5319215e-05
9625,9625,3.531901e-05
4138,4138,3.531868e-05
18782,18782,3.531863e-05
19380,19380,3.531722e-05
22184,22184,3.5316465e-05
19879,19879,3.5315643e-05
19603,19603,3.531473e-05
3266,3266,3.5313307e-05
10335,10335,3.5311823e-05
16480,16480,3.5311637e-05
17990,17990,3.5311037e-05
16315,16315,3.531097e-05
12868,12868,3.5310597e-05
20745,20745,3.5310215e-05
3819,3819,3.5310073e-05
10716,10716,3.5309546e-05
21884,21884,3.530899e-05
14932,14932,3.530859e-05
6179,6179,3.530796e-05
11206,11206,3.530606e-05
20942,20942,3.5305657e-05
14239,14239,3.5305347e-05
20908,20908,3.530362e-05
10946,10946,3.5303114e-05
19863,19863,3.530273e-05
8813,8813,3.5300105e-05
18839,18839,3.5299403e-05
8440,8440,3.5297868e-05
8469,8469,3.5295932e-05
15991,15991,3.529153e-05
18101,18101,3.5290905e-05
4634,4634,3.5290162e-05
5945,5945,3.528966e-05
10439,10439,3.5287012e-05
3677,3677,3.528686e-05
17943,17943,3.528671e-05
21601,21601,3.528538e-05
12763,12763,3.5284047e-05
11117,11117,3.5283432e-05
21906,21906,3.528077e-05
16561,16561,3.5280198e-05
7395,7395,3.5280176e-05
3270,3270,3.5276385e-05
11987,11987,3.5274916e-05
8999,8999,3.527446e-05
14447,14447,3.527383e-05
2798,2798,3.5272897e-05
11014,11014,3.527245e-05
1249,1249,3.5271805e-05
6797,6797,3.5271434e-05
14122,14122,3.5269764e-05
15974,15974,3.5267673e-05
5208,5208,3.5265737e-05
1802,1802,3.5264824e-05
6978,6978,3.526349e-05
14749,14749,3.526061e-05
21860,21860,3.5258956e-05
18617,18617,3.5258723e-05
7620,7620,3.525822e-05
6312,6312,3.525772e-05
21171,21171,3.52565e-05
18760,18760,3.525197e-05
20017,20017,3.525156e-05
4682,4682,3.52509e-05
5479,5479,3.524907e-05
1281,1281,3.524832e-05
18730,18730,3.524538e-05
807,807,3.5244495e-05
6236,6236,3.5242912e-05
18068,18068,3.5239696e-05
3622,3622,3.5239536e-05
4334,4334,3.5237652e-05
20533,20533,3.5236455e-05
11170,11170,3.5236255e-05
4369,4369,3.5235164e-05
4143,4143,3.523299e-05
6022,6022,3.5230394e-05
14388,14388,3.5229314e-05
13836,13836,3.5229277e-05
1335,1335,3.522787e-05
5476,5476,3.522683e-05
18142,18142,3.522648e-05
5904,5904,3.5225028e-05
5495,5495,3.5224493e-05
17067,17067,3.522276e-05
10952,10952,3.522195e-05
10468,10468,3.5221718e-05
8120,8120,3.5221037e-05
4721,4721,3.5217745e-05
12743,12743,3.5216304e-05
598,598,3.521511e-05
11282,11282,3.521413e-05
16170,16170,3.5214012e-05
9499,9499,3.521251e-05
14304,14304,3.5211448e-05
20646,20646,3.521062e-05
17133,17133,3.520939e-05
5620,5620,3.5208595e-05
9211,9211,3.520804e-05
20306,20306,3.5207657e-05
1876,1876,3.5207282e-05
11075,11075,3.5204816e-05
544,544,3.5204346e-05
15408,15408,3.5204317e-05
13556,13556,3.5203608e-05
19812,19812,3.5200228e-05
8295,8295,3.5199108e-05
14173,14173,3.5197405e-05
15943,15943,3.519738e-05
19970,19970,3.519558e-05
5952,5952,3.5192843e-05
6401,6401,3.519251e-05
21073,21073,3.51925e-05
1602,1602,3.5192097e-05
5814,5814,3.5191802e-05
18328,18328,3.519001e-05
2381,2381,3.51897e-05
5320,5320,3.518871e-05
21408,21408,3.5187386e-05
662,662,3.5187164e-05
18573,18573,3.518695e-05
3766,3766,3.5183883e-05
8281,8281,3.518317e-05
12590,12590,3.5183148e-05
14454,14454,3.518149e-05
21907,21907,3.51811e-05
9876,9876,3.5179368e-05
15898,15898,3.5177793e-05
1617,1617,3.517634e-05
1749,1749,3.5175126e-05
21802,21802,3.5174915e-05
