gene,saliency
WBGene00013636,2.7559094e-13
WBGene00044756,2.7552673e-13
WBGene00004841,2.7549653e-13
WBGene00016202,2.7547439e-13
WBGene00019691,2.754688e-13
WBGene00020808,2.7546024e-13
WBGene00006178,2.754277e-13
WBGene00011195,2.754207e-13
WBGene00017784,2.7539678e-13
WBGene00010311,2.753595e-13
WBGene00009366,2.7534913e-13
WBGene00004438,2.753077e-13
WBGene00007950,2.7530178e-13
WBGene00012037,2.752958e-13
WBGene00003687,2.7527787e-13
WBGene00020905,2.7524933e-13
WBGene00011234,2.752105e-13
WBGene00007251,2.7520095e-13
WBGene00008314,2.7514064e-13
WBGene00010614,2.7511562e-13
WBGene00008243,2.7505263e-13
WBGene00044924,2.7498316e-13
WBGene00012764,2.7497262e-13
WBGene00005412,2.7491036e-13
WBGene00004157,2.7472444e-13
WBGene00020942,2.7472436e-13
WBGene00018827,2.7470872e-13
WBGene00018293,2.7467037e-13
WBGene00020964,2.7457374e-13
WBGene00021084,2.745644e-13
WBGene00021026,2.7453815e-13
WBGene00019497,2.7445727e-13
WBGene00015497,2.7439647e-13
WBGene00005079,2.7438774e-13
WBGene00019685,2.743701e-13
WBGene00019417,2.7430193e-13
WBGene00010197,2.7428225e-13
WBGene00194700,2.7424523e-13
WBGene00013670,2.7424387e-13
WBGene00195046,2.7418343e-13
WBGene00044239,2.741763e-13
WBGene00010763,2.7417302e-13
WBGene00001661,2.741079e-13
WBGene00021830,2.740935e-13
WBGene00000515,2.7408523e-13
WBGene00013551,2.739301e-13
WBGene00006887,2.739011e-13
WBGene00016655,2.7387074e-13
WBGene00020717,2.7381512e-13
WBGene00001672,2.7381073e-13
WBGene00019254,2.7376801e-13
WBGene00020218,2.737528e-13
WBGene00044693,2.736564e-13
WBGene00043534,2.735881e-13
WBGene00012022,2.7358346e-13
WBGene00006613,2.7355825e-13
WBGene00077493,2.7355817e-13
WBGene00004023,2.7354226e-13
WBGene00005739,2.7352556e-13
WBGene00016729,2.7350954e-13
WBGene00019744,2.7348433e-13
WBGene00271634,2.7347707e-13
WBGene00015593,2.7345135e-13
WBGene00016324,2.7342337e-13
WBGene00017904,2.734155e-13
WBGene00021791,2.7340784e-13
WBGene00017263,2.7339177e-13
WBGene00012294,2.7329557e-13
WBGene00018903,2.7328232e-13
WBGene00002113,2.7326215e-13
WBGene00011634,2.7315463e-13
WBGene00018359,2.731308e-13
WBGene00045416,2.7308424e-13
WBGene00012946,2.730265e-13
WBGene00206462,2.7299173e-13
WBGene00003680,2.728968e-13
WBGene00019624,2.7284143e-13
WBGene00020289,2.7283365e-13
WBGene00010707,2.7280213e-13
WBGene00017557,2.727867e-13
WBGene00020407,2.7276887e-13
WBGene00004425,2.7269766e-13
WBGene00012201,2.726295e-13
WBGene00009341,2.7250112e-13
WBGene00022007,2.7246177e-13
WBGene00010546,2.723895e-13
WBGene00004859,2.7238707e-13
WBGene00010720,2.7234814e-13
WBGene00007787,2.723164e-13
WBGene00003785,2.7230228e-13
WBGene00020983,2.7226789e-13
WBGene00044789,2.7226382e-13
WBGene00001403,2.7220544e-13
WBGene00003231,2.7219018e-13
WBGene00000038,2.7215253e-13
WBGene00019105,2.7205256e-13
WBGene00013677,2.720444e-13
WBGene00021446,2.7196705e-13
WBGene00009809,2.719661e-13
WBGene00020350,2.7196442e-13
WBGene00014057,2.7191658e-13
WBGene00201982,2.7185917e-13
WBGene00000866,2.717442e-13
WBGene00206466,2.7173668e-13
WBGene00007536,2.7170556e-13
WBGene00000017,2.7166767e-13
WBGene00015460,2.7164946e-13
WBGene00021128,2.7153749e-13
WBGene00007193,2.7151905e-13
WBGene00015672,2.7147195e-13
WBGene00021547,2.7142774e-13
WBGene00200125,2.7136594e-13
WBGene00021776,2.7136109e-13
WBGene00013744,2.7131772e-13
WBGene00018493,2.7123507e-13
WBGene00018928,2.7116685e-13
WBGene00017582,2.710912e-13
WBGene00012382,2.7105745e-13
WBGene00016312,2.710125e-13
WBGene00000014,2.7099487e-13
WBGene00175036,2.709877e-13
WBGene00020066,2.709792e-13
WBGene00018419,2.7094684e-13
WBGene00195845,2.708491e-13
WBGene00001489,2.7084644e-13
WBGene00000217,2.7077348e-13
WBGene00012204,2.707579e-13
WBGene00000030,2.70757e-13
WBGene00009886,2.706172e-13
WBGene00017065,2.705022e-13
WBGene00015887,2.704745e-13
WBGene00011322,2.7036942e-13
WBGene00008650,2.7036576e-13
WBGene00020471,2.7030925e-13
WBGene00005196,2.7022232e-13
WBGene00045365,2.701789e-13
WBGene00020730,2.701654e-13
WBGene00185088,2.701523e-13
WBGene00004886,2.701334e-13
WBGene00008424,2.699733e-13
WBGene00020243,2.699517e-13
WBGene00206490,2.6992064e-13
WBGene00017736,2.6985076e-13
WBGene00007068,2.698451e-13
WBGene00018739,2.6983724e-13
WBGene00195854,2.6968158e-13
WBGene00044212,2.6966442e-13
WBGene00194665,2.695599e-13
WBGene00002249,2.6953602e-13
WBGene00022616,2.6952274e-13
WBGene00022642,2.695032e-13
WBGene00011192,2.6949637e-13
WBGene00271654,2.6946476e-13
WBGene00007858,2.6929842e-13
WBGene00021351,2.691907e-13
WBGene00255426,2.6912798e-13
WBGene00020372,2.6912427e-13
WBGene00197171,2.6911687e-13
WBGene00044026,2.6904062e-13
WBGene00011224,2.6902238e-13
WBGene00004060,2.6899834e-13
WBGene00011695,2.689789e-13
WBGene00007544,2.688403e-13
WBGene00004840,2.6880535e-13
WBGene00009963,2.6879657e-13
WBGene00021010,2.687238e-13
WBGene00008646,2.6868273e-13
WBGene00020798,2.6867516e-13
WBGene00019186,2.686114e-13
WBGene00021466,2.686102e-13
WBGene00017445,2.6854162e-13
WBGene00021678,2.6849966e-13
WBGene00009816,2.6842864e-13
WBGene00017130,2.683695e-13
WBGene00015538,2.683539e-13
WBGene00219319,2.6831445e-13
WBGene00020788,2.6830827e-13
WBGene00003887,2.6830805e-13
WBGene00000202,2.6826512e-13
WBGene00010133,2.6819432e-13
WBGene00008077,2.6817228e-13
WBGene00010326,2.681599e-13
WBGene00019405,2.681517e-13
WBGene00007463,2.681435e-13
WBGene00012672,2.6814003e-13
WBGene00009560,2.681059e-13
WBGene00012869,2.680996e-13
WBGene00003079,2.6809826e-13
WBGene00009374,2.6797106e-13
WBGene00008290,2.6796187e-13
WBGene00007308,2.679405e-13
WBGene00003516,2.6793037e-13
WBGene00004216,2.6789337e-13
WBGene00009858,2.6789294e-13
WBGene00017090,2.67879e-13
WBGene00009558,2.678462e-13
WBGene00003596,2.6783193e-13
WBGene00008753,2.677553e-13
WBGene00007948,2.6771418e-13
WBGene00020430,2.6770345e-13
WBGene00010419,2.676567e-13
WBGene00219581,2.676539e-13
WBGene00077691,2.6763615e-13
WBGene00005506,2.676223e-13
WBGene00000691,2.6758077e-13
WBGene00019143,2.6755342e-13
WBGene00045419,2.6753724e-13
WBGene00013131,2.675199e-13
WBGene00015339,2.6748078e-13
WBGene00008229,2.6746736e-13
WBGene00022117,2.674055e-13
WBGene00000535,2.6739518e-13
WBGene00010869,2.6737296e-13
WBGene00010450,2.6736377e-13
WBGene00015442,2.673513e-13
WBGene00235331,2.6733246e-13
WBGene00077620,2.6723618e-13
WBGene00010337,2.6723293e-13
WBGene00010630,2.6715346e-13
WBGene00002979,2.6714294e-13
WBGene00018785,2.6712492e-13
WBGene00012361,2.6706908e-13
WBGene00002053,2.6706399e-13
WBGene00005700,2.670537e-13
WBGene00016390,2.6699696e-13
WBGene00017258,2.6698893e-13
WBGene00006810,2.668773e-13
WBGene00007528,2.6675436e-13
WBGene00012692,2.6675385e-13
WBGene00018358,2.6667636e-13
WBGene00008541,2.6661925e-13
WBGene00016558,2.6657048e-13
WBGene00008138,2.6652042e-13
WBGene00003568,2.6650904e-13
WBGene00016379,2.664754e-13
WBGene00006315,2.6637164e-13
WBGene00015703,2.663557e-13
WBGene00018724,2.6632171e-13
WBGene00002046,2.661905e-13
WBGene00022612,2.6615719e-13
WBGene00006499,2.6611466e-13
WBGene00017954,2.6602218e-13
WBGene00011860,2.6599025e-13
WBGene00005025,2.6597184e-13
WBGene00016915,2.6591666e-13
WBGene00202460,2.6591416e-13
WBGene00016606,2.658973e-13
WBGene00000177,2.6588454e-13
WBGene00002205,2.6588145e-13
WBGene00044152,2.6588104e-13
WBGene00010241,2.658192e-13
WBGene00019597,2.6579994e-13
WBGene00016546,2.657737e-13
WBGene00009352,2.6573638e-13
WBGene00018836,2.657134e-13
WBGene00020457,2.6568914e-13
WBGene00206470,2.6568366e-13
WBGene00007756,2.6568217e-13
WBGene00013654,2.6565038e-13
WBGene00017124,2.6553635e-13
WBGene00012714,2.6552567e-13
WBGene00001443,2.654995e-13
WBGene00007194,2.6545937e-13
WBGene00015462,2.6542768e-13
WBGene00200872,2.6541104e-13
WBGene00006553,2.6540873e-13
WBGene00022010,2.653994e-13
WBGene00003077,2.653519e-13
WBGene00005043,2.652475e-13
WBGene00255375,2.6522664e-13
WBGene00001366,2.6521404e-13
WBGene00198634,2.6521106e-13
WBGene00018151,2.6518035e-13
WBGene00077441,2.6516742e-13
WBGene00000114,2.6515883e-13
WBGene00001393,2.6514687e-13
WBGene00018271,2.6512974e-13
WBGene00015052,2.6509985e-13
WBGene00009810,2.6504049e-13
WBGene00195150,2.650338e-13
WBGene00004190,2.6502257e-13
WBGene00003813,2.6501224e-13
WBGene00021638,2.6492773e-13
WBGene00021930,2.6491559e-13
WBGene00008774,2.6479207e-13
WBGene00011379,2.6474482e-13
WBGene00009621,2.6472287e-13
WBGene00196407,2.6466828e-13
WBGene00019276,2.646343e-13
WBGene00013911,2.646052e-13
WBGene00000615,2.6456569e-13
WBGene00003593,2.6441777e-13
WBGene00006272,2.6437733e-13
WBGene00220250,2.6435055e-13
WBGene00013318,2.6424135e-13
WBGene00044293,2.6421928e-13
WBGene00219477,2.6421197e-13
WBGene00009428,2.6418573e-13
WBGene00195341,2.6408308e-13
WBGene00011156,2.6404204e-13
WBGene00044447,2.639739e-13
WBGene00005925,2.6390362e-13
WBGene00044477,2.6385952e-13
WBGene00015036,2.6384222e-13
WBGene00008142,2.637124e-13
WBGene00044393,2.6368653e-13
WBGene00004386,2.636739e-13
WBGene00011128,2.6366767e-13
WBGene00020033,2.6365772e-13
WBGene00015068,2.6357857e-13
WBGene00019620,2.6356562e-13
WBGene00005122,2.6352515e-13
WBGene00086555,2.6348224e-13
WBGene00021149,2.6344023e-13
WBGene00018669,2.6340564e-13
WBGene00001593,2.633999e-13
WBGene00019631,2.633892e-13
WBGene00009711,2.6329294e-13
WBGene00007011,2.6326397e-13
WBGene00008657,2.6324258e-13
WBGene00010647,2.631734e-13
WBGene00004141,2.63169e-13
WBGene00017719,2.6313186e-13
WBGene00201540,2.6298308e-13
WBGene00013419,2.629299e-13
WBGene00001320,2.6291932e-13
WBGene00000115,2.628685e-13
WBGene00018026,2.6286547e-13
WBGene00009318,2.6284652e-13
WBGene00012364,2.628456e-13
WBGene00010766,2.6283758e-13
WBGene00008452,2.6279976e-13
WBGene00003696,2.627756e-13
WBGene00014817,2.627416e-13
WBGene00010307,2.626793e-13
WBGene00001333,2.626739e-13
WBGene00006285,2.6267131e-13
WBGene00021911,2.6263583e-13
WBGene00011995,2.626231e-13
WBGene00003246,2.625967e-13
WBGene00006388,2.625807e-13
WBGene00011770,2.6257525e-13
WBGene00020586,2.6253416e-13
WBGene00044311,2.6237226e-13
WBGene00219272,2.6224829e-13
WBGene00015093,2.6224305e-13
WBGene00011535,2.6223462e-13
WBGene00195077,2.6222137e-13
WBGene00219415,2.622119e-13
WBGene00013657,2.6219408e-13
WBGene00009153,2.621394e-13
WBGene00017411,2.6213078e-13
WBGene00001773,2.6211024e-13
WBGene00077444,2.6209726e-13
WBGene00003450,2.6207332e-13
WBGene00019617,2.620388e-13
WBGene00019077,2.619855e-13
WBGene00006446,2.6197924e-13
WBGene00195058,2.619688e-13
WBGene00001568,2.619586e-13
WBGene00011898,2.619583e-13
WBGene00004699,2.6191362e-13
WBGene00008946,2.61859e-13
WBGene00005311,2.6185429e-13
WBGene00015193,2.6185244e-13
WBGene00008050,2.6184602e-13
WBGene00020888,2.6176134e-13
WBGene00021322,2.6175592e-13
WBGene00013912,2.6174681e-13
WBGene00015030,2.6172773e-13
WBGene00189944,2.6172415e-13
WBGene00006954,2.616955e-13
WBGene00013870,2.6164154e-13
WBGene00000719,2.616372e-13
WBGene00015139,2.6161956e-13
WBGene00202035,2.6155152e-13
WBGene00021546,2.6154323e-13
WBGene00002891,2.6150187e-13
WBGene00200118,2.615004e-13
WBGene00009904,2.6147902e-13
WBGene00009713,2.6146275e-13
WBGene00022403,2.614443e-13
WBGene00008660,2.6141364e-13
WBGene00000779,2.613872e-13
WBGene00012741,2.613132e-13
WBGene00219621,2.6129898e-13
WBGene00001051,2.6126296e-13
WBGene00009741,2.6101837e-13
WBGene00043147,2.6098598e-13
WBGene00015945,2.6093244e-13
WBGene00020703,2.6092185e-13
WBGene00017054,2.608714e-13
WBGene00001724,2.6082825e-13
WBGene00044799,2.6067836e-13
WBGene00044431,2.6062483e-13
WBGene00012457,2.6061548e-13
WBGene00017075,2.6061155e-13
WBGene00011393,2.6057064e-13
WBGene00016052,2.6056636e-13
WBGene00194644,2.6055183e-13
WBGene00004811,2.604371e-13
WBGene00008762,2.6038432e-13
WBGene00020041,2.601862e-13
WBGene00044080,2.6016851e-13
WBGene00271786,2.601656e-13
WBGene00006250,2.6006622e-13
WBGene00015618,2.6004172e-13
WBGene00002025,2.6002567e-13
WBGene00020751,2.6000938e-13
WBGene00022034,2.5983637e-13
WBGene00001823,2.5961842e-13
WBGene00015061,2.5958275e-13
WBGene00007413,2.595645e-13
WBGene00006438,2.5955616e-13
WBGene00010646,2.5951477e-13
WBGene00018940,2.5951046e-13
WBGene00007576,2.594796e-13
WBGene00002065,2.594654e-13
WBGene00044203,2.5935504e-13
WBGene00011528,2.5928503e-13
WBGene00017278,2.592845e-13
WBGene00018260,2.5927546e-13
WBGene00022203,2.592732e-13
WBGene00077504,2.5925253e-13
WBGene00008869,2.5922447e-13
WBGene00004748,2.591531e-13
WBGene00005049,2.5914264e-13
WBGene00022255,2.5895264e-13
WBGene00011918,2.5889558e-13
WBGene00007873,2.5888878e-13
WBGene00044260,2.5888523e-13
WBGene00022185,2.5884007e-13
WBGene00006664,2.588104e-13
WBGene00011984,2.5877155e-13
WBGene00164974,2.5874086e-13
WBGene00006645,2.5873853e-13
WBGene00007485,2.5867698e-13
WBGene00044649,2.586755e-13
WBGene00010115,2.5862166e-13
WBGene00015148,2.5861705e-13
WBGene00011649,2.5858607e-13
WBGene00009505,2.5852337e-13
WBGene00012652,2.5852194e-13
WBGene00000534,2.5845482e-13
WBGene00017282,2.5844168e-13
WBGene00001740,2.5844027e-13
WBGene00009333,2.5839872e-13
WBGene00015997,2.5838544e-13
WBGene00011456,2.5837072e-13
WBGene00018360,2.5836153e-13
WBGene00018634,2.583609e-13
WBGene00019684,2.5835218e-13
WBGene00271633,2.5830228e-13
WBGene00010769,2.5826503e-13
WBGene00010610,2.582546e-13
WBGene00005014,2.582435e-13
WBGene00020291,2.5819033e-13
WBGene00001730,2.5812528e-13
WBGene00021920,2.5809904e-13
WBGene00018900,2.5805654e-13
WBGene00000931,2.5804809e-13
WBGene00003098,2.5796452e-13
WBGene00008132,2.5796138e-13
WBGene00022644,2.5788868e-13
WBGene00045076,2.5783805e-13
WBGene00018073,2.5782395e-13
WBGene00000928,2.5781327e-13
WBGene00012181,2.5781306e-13
WBGene00008687,2.578059e-13
WBGene00010585,2.577885e-13
WBGene00020993,2.5777953e-13
WBGene00008612,2.5763178e-13
WBGene00050914,2.576053e-13
WBGene00009998,2.5755347e-13
WBGene00011032,2.5748997e-13
WBGene00007143,2.574752e-13
WBGene00011648,2.5746188e-13
WBGene00045177,2.5743985e-13
WBGene00004441,2.5743912e-13
WBGene00000212,2.573933e-13
WBGene00003477,2.5738024e-13
WBGene00010990,2.5736675e-13
WBGene00005695,2.5736376e-13
WBGene00022638,2.5735295e-13
WBGene00011362,2.5733338e-13
WBGene00004819,2.5730346e-13
WBGene00006619,2.5724125e-13
WBGene00015664,2.572246e-13
WBGene00219297,2.5722355e-13
WBGene00005147,2.5721938e-13
WBGene00000746,2.5720094e-13
WBGene00000098,2.5718945e-13
WBGene00011331,2.5718696e-13
WBGene00017208,2.5713635e-13
WBGene00001372,2.5713023e-13
WBGene00004139,2.571044e-13
WBGene00002135,2.569509e-13
WBGene00002259,2.5689078e-13
WBGene00010947,2.5678537e-13
WBGene00005034,2.5674008e-13
WBGene00022386,2.5667004e-13
WBGene00016119,2.5666418e-13
WBGene00009457,2.5661125e-13
WBGene00015192,2.565995e-13
WBGene00011897,2.5652825e-13
WBGene00021160,2.565239e-13
WBGene00195227,2.5647355e-13
WBGene00015645,2.5620307e-13
WBGene00023450,2.5616775e-13
WBGene00201596,2.5609888e-13
WBGene00000009,2.5608237e-13
WBGene00199850,2.5604947e-13
WBGene00185118,2.5589868e-13
WBGene00010639,2.5587982e-13
WBGene00005223,2.5582813e-13
WBGene00023489,2.5581913e-13
WBGene00005850,2.5580162e-13
WBGene00011400,2.557204e-13
WBGene00002223,2.5569686e-13
WBGene00000626,2.556746e-13
WBGene00194986,2.5565796e-13
WBGene00016083,2.555863e-13
WBGene00016056,2.555252e-13
WBGene00020082,2.5547034e-13
WBGene00018112,2.554482e-13
WBGene00022783,2.5541987e-13
WBGene00021277,2.5541898e-13
WBGene00195855,2.5536864e-13
WBGene00019803,2.553342e-13
WBGene00009452,2.552637e-13
WBGene00000732,2.5522108e-13
WBGene00007660,2.5514478e-13
WBGene00001885,2.551415e-13
WBGene00009997,2.551292e-13
WBGene00255441,2.5512855e-13
WBGene00022107,2.5512475e-13
WBGene00010611,2.5508914e-13
WBGene00014189,2.550514e-13
WBGene00015644,2.5504203e-13
WBGene00011800,2.5498427e-13
WBGene00001816,2.5495881e-13
WBGene00194726,2.5485698e-13
WBGene00255704,2.547981e-13
WBGene00000601,2.5476087e-13
WBGene00013435,2.5474444e-13
WBGene00009138,2.5471376e-13
WBGene00005222,2.5470923e-13
WBGene00009675,2.5462697e-13
WBGene00014731,2.5462586e-13
WBGene00018144,2.5459425e-13
WBGene00001411,2.5457474e-13
WBGene00008707,2.5455292e-13
WBGene00019746,2.5443108e-13
WBGene00016924,2.5435616e-13
WBGene00020109,2.5432694e-13
WBGene00011927,2.5429054e-13
WBGene00044369,2.5428872e-13
WBGene00009227,2.5427157e-13
WBGene00018610,2.54189e-13
WBGene00009344,2.541736e-13
WBGene00010673,2.5414374e-13
WBGene00194680,2.540701e-13
WBGene00005051,2.5397615e-13
WBGene00006454,2.539737e-13
WBGene00015734,2.5397046e-13
WBGene00001498,2.5390034e-13
WBGene00012635,2.5389996e-13
WBGene00018154,2.538647e-13
WBGene00044442,2.5385553e-13
WBGene00013712,2.538477e-13
WBGene00017886,2.5384626e-13
WBGene00201439,2.5381962e-13
WBGene00017922,2.5381422e-13
WBGene00013451,2.5377852e-13
WBGene00001878,2.5376004e-13
WBGene00018531,2.537454e-13
WBGene00012281,2.5371973e-13
WBGene00044065,2.5367927e-13
WBGene00016020,2.5364042e-13
WBGene00018288,2.5362462e-13
WBGene00020918,2.536208e-13
WBGene00015939,2.5356057e-13
WBGene00017442,2.535448e-13
WBGene00002115,2.53539e-13
WBGene00007043,2.5353328e-13
WBGene00016689,2.5351967e-13
WBGene00009678,2.5349343e-13
WBGene00002060,2.5348598e-13
WBGene00018831,2.53476e-13
WBGene00006966,2.5345494e-13
WBGene00002086,2.5344996e-13
WBGene00016686,2.53432e-13
WBGene00044195,2.5336975e-13
WBGene00000144,2.5336927e-13
WBGene00020034,2.5334718e-13
WBGene00008257,2.533447e-13
WBGene00006430,2.533421e-13
WBGene00006374,2.5331207e-13
WBGene00009979,2.533022e-13
WBGene00019921,2.5328012e-13
WBGene00016652,2.5327963e-13
WBGene00005934,2.532614e-13
WBGene00008239,2.5323014e-13
WBGene00019274,2.5322436e-13
WBGene00008076,2.5320027e-13
WBGene00000237,2.531768e-13
WBGene00018723,2.5313066e-13
WBGene00021286,2.5312052e-13
WBGene00017233,2.5311787e-13
WBGene00007652,2.531056e-13
WBGene00010789,2.5307425e-13
WBGene00011880,2.5298798e-13
WBGene00011306,2.5293624e-13
WBGene00001725,2.529088e-13
WBGene00020369,2.5280535e-13
WBGene00013217,2.5279217e-13
WBGene00023419,2.5276274e-13
WBGene00044531,2.5269842e-13
WBGene00015232,2.5265567e-13
WBGene00014135,2.5263618e-13
WBGene00270290,2.526331e-13
WBGene00001227,2.5262873e-13
WBGene00006937,2.526175e-13
WBGene00045493,2.5252237e-13
WBGene00020822,2.5252158e-13
WBGene00235095,2.525123e-13
WBGene00010510,2.524393e-13
WBGene00021602,2.5241674e-13
WBGene00019164,2.5240235e-13
WBGene00016010,2.523466e-13
WBGene00014039,2.523445e-13
WBGene00000711,2.5232155e-13
WBGene00019409,2.5230967e-13
WBGene00017158,2.522971e-13
WBGene00001336,2.522571e-13
WBGene00014821,2.5224438e-13
WBGene00000080,2.521671e-13
WBGene00021377,2.5215022e-13
WBGene00003970,2.521209e-13
WBGene00004332,2.5207866e-13
WBGene00001250,2.520569e-13
WBGene00019978,2.5203006e-13
WBGene00001692,2.520275e-13
WBGene00019010,2.519482e-13
WBGene00012964,2.5194365e-13
WBGene00015662,2.5194048e-13
WBGene00009184,2.518844e-13
WBGene00009879,2.5187472e-13
WBGene00008155,2.5176844e-13
WBGene00014148,2.5173277e-13
WBGene00013667,2.517207e-13
WBGene00021867,2.5168818e-13
WBGene00006013,2.5156767e-13
WBGene00014067,2.515455e-13
WBGene00003968,2.5153393e-13
WBGene00017511,2.51528e-13
WBGene00007744,2.5146736e-13
WBGene00011276,2.5143673e-13
WBGene00005000,2.514041e-13
WBGene00011176,2.51385e-13
WBGene00022420,2.513524e-13
WBGene00016790,2.5134923e-13
WBGene00010961,2.5133555e-13
WBGene00021834,2.5132248e-13
WBGene00198472,2.512729e-13
WBGene00219351,2.511505e-13
WBGene00020704,2.5113676e-13
WBGene00010772,2.5106596e-13
WBGene00008642,2.5105992e-13
WBGene00009097,2.5105954e-13
WBGene00012657,2.5105832e-13
WBGene00011407,2.510572e-13
WBGene00015157,2.5105018e-13
WBGene00004902,2.5104303e-13
WBGene00050898,2.510247e-13
WBGene00010565,2.5102457e-13
WBGene00017941,2.5098576e-13
WBGene00021932,2.5092957e-13
WBGene00196870,2.508824e-13
WBGene00012253,2.5082424e-13
WBGene00017833,2.5081933e-13
WBGene00007996,2.5081613e-13
WBGene00015752,2.5080876e-13
WBGene00013439,2.507764e-13
WBGene00045494,2.5074785e-13
WBGene00020693,2.507345e-13
WBGene00018978,2.5073381e-13
WBGene00012126,2.507214e-13
WBGene00010468,2.507197e-13
WBGene00019613,2.5065906e-13
WBGene00022112,2.506554e-13
WBGene00013998,2.5058796e-13
WBGene00016170,2.505214e-13
WBGene00008209,2.504904e-13
WBGene00001437,2.504557e-13
WBGene00022714,2.5039131e-13
WBGene00011288,2.50353e-13
WBGene00008308,2.503192e-13
WBGene00022219,2.5026956e-13
WBGene00012416,2.5026254e-13
WBGene00005981,2.5024085e-13
WBGene00194707,2.5015856e-13
WBGene00017823,2.5011539e-13
WBGene00006984,2.5005857e-13
WBGene00195154,2.499744e-13
WBGene00007222,2.4990023e-13
WBGene00022262,2.4990023e-13
WBGene00010933,2.498335e-13
WBGene00008510,2.4976652e-13
WBGene00043097,2.4963427e-13
WBGene00001596,2.4960337e-13
WBGene00006516,2.4956025e-13
WBGene00007056,2.4955808e-13
WBGene00006952,2.495402e-13
WBGene00235116,2.4948338e-13
WBGene00007450,2.494468e-13
WBGene00050941,2.493942e-13
WBGene00000617,2.4938455e-13
WBGene00007555,2.4936176e-13
WBGene00016698,2.4935712e-13
WBGene00003431,2.4935512e-13
WBGene00010079,2.493248e-13
WBGene00012486,2.4926038e-13
WBGene00013055,2.492458e-13
WBGene00195624,2.4922544e-13
WBGene00020473,2.4922517e-13
WBGene00014111,2.4910242e-13
WBGene00021641,2.4905655e-13
WBGene00015879,2.4904327e-13
WBGene00014222,2.4902118e-13
WBGene00016488,2.490176e-13
WBGene00012966,2.4894746e-13
WBGene00015231,2.4892656e-13
WBGene00008551,2.4890975e-13
