gene,integrated_gradients
WBGene00011373,6.732663e-08
WBGene00020205,6.732623e-08
WBGene00018379,6.732516e-08
WBGene00012428,6.732423e-08
WBGene00023500,6.7324e-08
WBGene00008164,6.732132e-08
WBGene00005133,6.731978e-08
WBGene00020409,6.7314026e-08
WBGene00006029,6.730845e-08
WBGene00012054,6.730794e-08
WBGene00018143,6.729919e-08
WBGene00271774,6.7298764e-08
WBGene00011334,6.729132e-08
WBGene00006597,6.729051e-08
WBGene00044811,6.728942e-08
WBGene00003180,6.728296e-08
WBGene00005611,6.728268e-08
WBGene00013284,6.7277654e-08
WBGene00023498,6.727698e-08
WBGene00044175,6.726802e-08
WBGene00005925,6.724803e-08
WBGene00010345,6.724573e-08
WBGene00015006,6.724315e-08
WBGene00007322,6.723949e-08
WBGene00013983,6.7238496e-08
WBGene00005170,6.723143e-08
WBGene00015738,6.7227845e-08
WBGene00017691,6.722526e-08
WBGene00006096,6.721386e-08
WBGene00006164,6.720459e-08
WBGene00006256,6.7203e-08
WBGene00086564,6.7200936e-08
WBGene00000985,6.719631e-08
WBGene00011505,6.7195e-08
WBGene00015001,6.719408e-08
WBGene00003766,6.718442e-08
WBGene00015056,6.718436e-08
WBGene00008994,6.718422e-08
WBGene00022052,6.717006e-08
WBGene00007629,6.716105e-08
WBGene00008315,6.715301e-08
WBGene00014080,6.7149074e-08
WBGene00012077,6.714152e-08
WBGene00007036,6.71392e-08
WBGene00200815,6.71381e-08
WBGene00010654,6.7136206e-08
WBGene00014735,6.712939e-08
WBGene00006491,6.712408e-08
WBGene00020792,6.712291e-08
WBGene00013254,6.712259e-08
WBGene00005377,6.711405e-08
WBGene00006262,6.710372e-08
WBGene00020297,6.707762e-08
WBGene00003581,6.707157e-08
WBGene00019625,6.706611e-08
WBGene00007189,6.706363e-08
WBGene00017998,6.7058814e-08
WBGene00012449,6.704921e-08
WBGene00018737,6.704563e-08
WBGene00013825,6.704461e-08
WBGene00008787,6.7043906e-08
WBGene00006140,6.704389e-08
WBGene00012890,6.70399e-08
WBGene00005105,6.7032055e-08
WBGene00015998,6.703062e-08
WBGene00001699,6.702946e-08
WBGene00015045,6.7028935e-08
WBGene00020683,6.7027095e-08
WBGene00016926,6.702671e-08
WBGene00012962,6.702443e-08
WBGene00003903,6.702417e-08
WBGene00015266,6.7021766e-08
WBGene00012012,6.7017446e-08
WBGene00010939,6.701593e-08
WBGene00023462,6.7015804e-08
WBGene00000734,6.7011534e-08
WBGene00014689,6.701077e-08
WBGene00006000,6.701004e-08
WBGene00009828,6.700797e-08
WBGene00000442,6.6985706e-08
WBGene00005772,6.6983155e-08
WBGene00016688,6.696971e-08
WBGene00012864,6.696037e-08
WBGene00007821,6.695301e-08
WBGene00012277,6.694383e-08
WBGene00008044,6.69421e-08
WBGene00017979,6.694106e-08
WBGene00005196,6.693342e-08
WBGene00219710,6.693166e-08
WBGene00011880,6.693008e-08
WBGene00017971,6.6926134e-08
WBGene00008790,6.691486e-08
WBGene00045339,6.691141e-08
WBGene00009278,6.690915e-08
WBGene00013441,6.690862e-08
WBGene00202080,6.690449e-08
WBGene00016493,6.690189e-08
WBGene00004834,6.689505e-08
WBGene00001564,6.689317e-08
WBGene00005907,6.68864e-08
WBGene00000775,6.688443e-08
WBGene00018242,6.6876304e-08
WBGene00019417,6.687606e-08
WBGene00206379,6.68726e-08
WBGene00003970,6.6870655e-08
WBGene00022644,6.6859855e-08
WBGene00014963,6.685778e-08
WBGene00198855,6.685436e-08
WBGene00005876,6.6832264e-08
WBGene00196499,6.68257e-08
WBGene00000440,6.681661e-08
WBGene00022470,6.6816575e-08
WBGene00011073,6.6814536e-08
WBGene00019862,6.6813755e-08
WBGene00005229,6.680172e-08
WBGene00013154,6.680083e-08
WBGene00077649,6.680068e-08
WBGene00013720,6.679877e-08
WBGene00009387,6.679736e-08
WBGene00304819,6.6790115e-08
WBGene00018442,6.678893e-08
WBGene00017376,6.678856e-08
WBGene00000002,6.678822e-08
WBGene00020919,6.678779e-08
WBGene00304182,6.6785795e-08
WBGene00022069,6.67728e-08
WBGene00003606,6.67719e-08
WBGene00001616,6.677135e-08
WBGene00017725,6.676223e-08
WBGene00005896,6.674705e-08
WBGene00016645,6.674656e-08
WBGene00005114,6.673106e-08
WBGene00007390,6.6721874e-08
WBGene00044383,6.6718584e-08
WBGene00198278,6.671602e-08
WBGene00017121,6.671043e-08
WBGene00016827,6.670722e-08
WBGene00045048,6.670385e-08
WBGene00017411,6.670035e-08
WBGene00016279,6.669875e-08
WBGene00196502,6.669248e-08
WBGene00022776,6.669127e-08
WBGene00016359,6.668904e-08
WBGene00003806,6.668695e-08
WBGene00005400,6.668634e-08
WBGene00005763,6.668459e-08
WBGene00006388,6.667368e-08
WBGene00007141,6.667136e-08
WBGene00010436,6.667135e-08
WBGene00014745,6.66713e-08
WBGene00018245,6.666968e-08
WBGene00013667,6.666359e-08
WBGene00022866,6.666291e-08
WBGene00014996,6.6662736e-08
WBGene00077531,6.6662466e-08
WBGene00011238,6.6654565e-08
WBGene00005852,6.665417e-08
WBGene00012954,6.664632e-08
WBGene00019918,6.6646145e-08
WBGene00005391,6.663823e-08
WBGene00045395,6.663328e-08
WBGene00022753,6.662963e-08
WBGene00199871,6.662783e-08
WBGene00009442,6.662732e-08
WBGene00044589,6.662629e-08
WBGene00077464,6.6625795e-08
WBGene00015078,6.662084e-08
WBGene00005238,6.6619606e-08
WBGene00198352,6.661398e-08
WBGene00016202,6.6607655e-08
WBGene00022256,6.660549e-08
WBGene00005745,6.660112e-08
WBGene00015103,6.6598446e-08
WBGene00012837,6.659756e-08
WBGene00022018,6.659645e-08
WBGene00003991,6.6596115e-08
WBGene00004099,6.658763e-08
WBGene00012214,6.658729e-08
WBGene00015125,6.658467e-08
WBGene00001507,6.658404e-08
WBGene00012770,6.6580924e-08
WBGene00011263,6.6578835e-08
WBGene00013231,6.657313e-08
WBGene00018692,6.657252e-08
WBGene00022214,6.656442e-08
WBGene00235370,6.6550164e-08
WBGene00005719,6.653245e-08
WBGene00000114,6.652445e-08
WBGene00016621,6.6516776e-08
WBGene00005527,6.6516016e-08
WBGene00016714,6.6512406e-08
WBGene00020350,6.650889e-08
WBGene00015993,6.650526e-08
WBGene00011899,6.650475e-08
WBGene00006368,6.650436e-08
WBGene00011734,6.649538e-08
WBGene00235297,6.6495176e-08
WBGene00021425,6.647876e-08
WBGene00013997,6.6472055e-08
WBGene00018606,6.6465965e-08
WBGene00017427,6.6465056e-08
WBGene00019028,6.646287e-08
WBGene00003165,6.645777e-08
WBGene00005883,6.643367e-08
WBGene00001933,6.641939e-08
WBGene00015318,6.641695e-08
WBGene00020601,6.64092e-08
WBGene00219477,6.640836e-08
WBGene00077643,6.6407225e-08
WBGene00019497,6.6405676e-08
WBGene00010967,6.640035e-08
WBGene00017853,6.639496e-08
WBGene00011649,6.638611e-08
WBGene00008324,6.637646e-08
WBGene00202035,6.63717e-08
WBGene00019077,6.636743e-08
WBGene00013968,6.6355796e-08
WBGene00018992,6.634315e-08
WBGene00000066,6.633345e-08
WBGene00019514,6.632871e-08
WBGene00002079,6.6325825e-08
WBGene00015540,6.632475e-08
WBGene00021199,6.632405e-08
WBGene00002115,6.63226e-08
WBGene00011860,6.632226e-08
WBGene00021722,6.631687e-08
WBGene00011226,6.6316055e-08
WBGene00010934,6.631295e-08
WBGene00020720,6.630849e-08
WBGene00008903,6.630828e-08
WBGene00017720,6.630719e-08
WBGene00270303,6.630653e-08
WBGene00009283,6.630494e-08
WBGene00006723,6.630473e-08
WBGene00015906,6.630197e-08
WBGene00009018,6.630161e-08
WBGene00012033,6.630118e-08
WBGene00007081,6.629139e-08
WBGene00019882,6.628487e-08
WBGene00005674,6.6279874e-08
WBGene00219687,6.6275184e-08
WBGene00045386,6.627394e-08
WBGene00009218,6.627106e-08
WBGene00011187,6.626303e-08
WBGene00021830,6.626291e-08
WBGene00235320,6.6253506e-08
WBGene00003544,6.6250834e-08
WBGene00198699,6.625049e-08
WBGene00023465,6.62501e-08
WBGene00011448,6.6243416e-08
WBGene00018059,6.623666e-08
WBGene00045356,6.623465e-08
WBGene00011368,6.6232396e-08
WBGene00045382,6.622976e-08
WBGene00002268,6.622768e-08
WBGene00010983,6.62219e-08
WBGene00196743,6.620847e-08
WBGene00016518,6.620443e-08
WBGene00007885,6.620437e-08
WBGene00045516,6.620345e-08
WBGene00200118,6.620075e-08
WBGene00005348,6.6198524e-08
WBGene00200884,6.619793e-08
WBGene00004439,6.6197266e-08
WBGene00219666,6.619377e-08
WBGene00000386,6.6189436e-08
WBGene00008325,6.618623e-08
WBGene00005307,6.618327e-08
WBGene00014997,6.618013e-08
WBGene00011140,6.617612e-08
WBGene00011827,6.6174806e-08
WBGene00019416,6.6163786e-08
WBGene00005635,6.616358e-08
WBGene00003001,6.616326e-08
WBGene00007774,6.615541e-08
WBGene00008026,6.6147265e-08
WBGene00015416,6.6144494e-08
WBGene00020388,6.6127306e-08
WBGene00013521,6.612667e-08
WBGene00015411,6.612647e-08
WBGene00018921,6.610292e-08
WBGene00012181,6.610231e-08
WBGene00005997,6.609218e-08
WBGene00255714,6.6085164e-08
WBGene00003415,6.607858e-08
WBGene00013457,6.6078314e-08
WBGene00199989,6.606093e-08
WBGene00011541,6.6059904e-08
WBGene00219605,6.6058654e-08
WBGene00012665,6.6049765e-08
WBGene00004768,6.603852e-08
WBGene00044148,6.603367e-08
WBGene00021963,6.6031134e-08
WBGene00004489,6.60309e-08
WBGene00045306,6.602529e-08
WBGene00002256,6.6021705e-08
WBGene00020708,6.602016e-08
WBGene00015088,6.601884e-08
WBGene00008019,6.6018146e-08
WBGene00012485,6.601751e-08
WBGene00010098,6.601166e-08
WBGene00011269,6.600943e-08
WBGene00018061,6.6007104e-08
WBGene00018734,6.6000005e-08
WBGene00007106,6.5999835e-08
WBGene00013958,6.5991465e-08
WBGene00017579,6.598289e-08
WBGene00202177,6.597961e-08
WBGene00006018,6.5976344e-08
WBGene00008891,6.597045e-08
WBGene00009631,6.596277e-08
WBGene00016710,6.5956876e-08
WBGene00003434,6.595415e-08
WBGene00018292,6.5952406e-08
WBGene00011076,6.595082e-08
WBGene00015401,6.594843e-08
WBGene00016295,6.594129e-08
WBGene00005580,6.593942e-08
WBGene00013171,6.593832e-08
WBGene00004106,6.5937066e-08
WBGene00013226,6.593265e-08
WBGene00023469,6.593072e-08
WBGene00009444,6.592081e-08
WBGene00021085,6.591758e-08
WBGene00005416,6.591724e-08
WBGene00004453,6.591578e-08
WBGene00018631,6.591412e-08
WBGene00011222,6.5912154e-08
WBGene00005124,6.590546e-08
WBGene00196407,6.590546e-08
WBGene00077701,6.588702e-08
WBGene00009721,6.587947e-08
WBGene00015651,6.587561e-08
WBGene00197666,6.5860156e-08
WBGene00020879,6.5858124e-08
WBGene00000031,6.5856135e-08
WBGene00010062,6.5855424e-08
WBGene00007714,6.584889e-08
WBGene00004026,6.584504e-08
WBGene00005768,6.584222e-08
WBGene00195242,6.583558e-08
WBGene00015352,6.5832644e-08
WBGene00020886,6.582563e-08
WBGene00006272,6.5825056e-08
WBGene00021476,6.5823336e-08
WBGene00011967,6.582071e-08
WBGene00020797,6.581799e-08
WBGene00006639,6.581538e-08
WBGene00003740,6.5808436e-08
WBGene00013540,6.580811e-08
WBGene00005407,6.580705e-08
WBGene00010567,6.5807015e-08
WBGene00012823,6.580584e-08
WBGene00009800,6.580496e-08
WBGene00000387,6.5790836e-08
WBGene00002087,6.5786914e-08
WBGene00008825,6.5781116e-08
WBGene00005264,6.5776455e-08
WBGene00045286,6.577633e-08
WBGene00012384,6.577611e-08
WBGene00016933,6.577057e-08
WBGene00044321,6.577037e-08
WBGene00012294,6.576897e-08
WBGene00005205,6.5768795e-08
WBGene00008459,6.576326e-08
WBGene00005433,6.57607e-08
WBGene00019548,6.57589e-08
WBGene00005985,6.575868e-08
WBGene00010977,6.575392e-08
WBGene00000989,6.574439e-08
WBGene00044376,6.574018e-08
WBGene00012191,6.5740096e-08
WBGene00017474,6.5734476e-08
WBGene00009482,6.572997e-08
WBGene00009950,6.572839e-08
WBGene00010048,6.572549e-08
WBGene00018656,6.5724585e-08
WBGene00000151,6.5724365e-08
WBGene00003959,6.572385e-08
WBGene00195675,6.572301e-08
WBGene00018614,6.571382e-08
WBGene00015494,6.5707944e-08
WBGene00017714,6.5700995e-08
WBGene00012880,6.569324e-08
WBGene00018127,6.568849e-08
WBGene00007256,6.567818e-08
WBGene00022315,6.567553e-08
WBGene00001072,6.567064e-08
WBGene00049400,6.5663684e-08
WBGene00004443,6.5662746e-08
WBGene00023474,6.5662114e-08
WBGene00001631,6.566111e-08
WBGene00011323,6.5658334e-08
WBGene00044419,6.565816e-08
WBGene00009468,6.5656664e-08
WBGene00044065,6.565253e-08
WBGene00001226,6.565061e-08
WBGene00005886,6.564677e-08
WBGene00005854,6.564539e-08
WBGene00019076,6.564036e-08
WBGene00006135,6.563856e-08
WBGene00022054,6.5638545e-08
WBGene00206517,6.563672e-08
WBGene00009420,6.563364e-08
WBGene00020378,6.5631234e-08
WBGene00010978,6.561871e-08
WBGene00014249,6.561512e-08
WBGene00011190,6.5611246e-08
WBGene00020455,6.560774e-08
WBGene00044499,6.5599906e-08
WBGene00000397,6.5599394e-08
WBGene00000682,6.559726e-08
WBGene00002067,6.559482e-08
WBGene00005780,6.558939e-08
WBGene00013900,6.558691e-08
WBGene00011730,6.558643e-08
WBGene00017040,6.5583514e-08
WBGene00006089,6.557986e-08
WBGene00005880,6.5563356e-08
WBGene00020594,6.556204e-08
WBGene00044794,6.5556755e-08
WBGene00010844,6.5554104e-08
WBGene00005397,6.5550196e-08
WBGene00017887,6.554614e-08
WBGene00006436,6.554496e-08
WBGene00018964,6.554164e-08
WBGene00018075,6.55409e-08
WBGene00017670,6.553932e-08
WBGene00011731,6.5538465e-08
WBGene00016586,6.5537954e-08
WBGene00009760,6.55353e-08
WBGene00016946,6.553225e-08
WBGene00010150,6.553142e-08
WBGene00005832,6.55302e-08
WBGene00020878,6.551892e-08
WBGene00005587,6.55177e-08
WBGene00013653,6.551604e-08
WBGene00044126,6.551581e-08
WBGene00001891,6.5509994e-08
WBGene00010566,6.550028e-08
WBGene00002225,6.5491896e-08
WBGene00009408,6.548997e-08
WBGene00304195,6.5480535e-08
WBGene00015959,6.547724e-08
WBGene00021303,6.547701e-08
WBGene00000439,6.5475604e-08
WBGene00018030,6.546918e-08
WBGene00020751,6.546548e-08
WBGene00010636,6.5462366e-08
WBGene00016617,6.546075e-08
WBGene00015462,6.545919e-08
WBGene00006897,6.5454174e-08
WBGene00017027,6.5453285e-08
WBGene00006271,6.5451324e-08
WBGene00007014,6.544797e-08
WBGene00000136,6.544382e-08
WBGene00018561,6.544157e-08
WBGene00044803,6.54335e-08
WBGene00005512,6.543224e-08
WBGene00019521,6.543213e-08
WBGene00009929,6.543107e-08
WBGene00019382,6.542748e-08
WBGene00012686,6.542629e-08
WBGene00011809,6.542367e-08
WBGene00045491,6.541857e-08
WBGene00021121,6.541298e-08
WBGene00019972,6.54117e-08
WBGene00011185,6.5405914e-08
WBGene00200108,6.540089e-08
WBGene00002106,6.54003e-08
WBGene00018035,6.539809e-08
WBGene00006544,6.5397096e-08
WBGene00010926,6.539708e-08
WBGene00017094,6.539004e-08
WBGene00005274,6.538668e-08
WBGene00003456,6.537716e-08
WBGene00200261,6.53722e-08
WBGene00015397,6.5365796e-08
WBGene00004283,6.5365384e-08
WBGene00044315,6.5358975e-08
WBGene00010962,6.535888e-08
WBGene00000181,6.535758e-08
WBGene00199593,6.5353454e-08
WBGene00021457,6.535264e-08
WBGene00005661,6.534936e-08
WBGene00011945,6.5342086e-08
WBGene00021941,6.5339925e-08
WBGene00014229,6.5338796e-08
WBGene00021562,6.5335655e-08
WBGene00003377,6.5335186e-08
WBGene00017175,6.532951e-08
WBGene00304220,6.532841e-08
WBGene00007457,6.532515e-08
WBGene00011004,6.532262e-08
WBGene00001451,6.53209e-08
WBGene00017199,6.5314296e-08
WBGene00011339,6.530102e-08
WBGene00010299,6.529664e-08
WBGene00004169,6.5296234e-08
WBGene00006932,6.529028e-08
WBGene00045078,6.528719e-08
WBGene00001714,6.5286095e-08
WBGene00005303,6.528554e-08
WBGene00269436,6.528395e-08
WBGene00005784,6.528257e-08
WBGene00001905,6.528029e-08
WBGene00011725,6.526971e-08
WBGene00195211,6.5269184e-08
WBGene00013766,6.525223e-08
WBGene00199666,6.524828e-08
WBGene00194847,6.524797e-08
WBGene00006136,6.524626e-08
WBGene00016718,6.5239426e-08
WBGene00000447,6.5237344e-08
WBGene00044310,6.52361e-08
WBGene00000238,6.523107e-08
WBGene00198874,6.5228036e-08
WBGene00010215,6.522509e-08
WBGene00000866,6.5223055e-08
WBGene00009601,6.5210216e-08
WBGene00009395,6.5209946e-08
WBGene00006100,6.520805e-08
WBGene00045394,6.520531e-08
WBGene00000511,6.520286e-08
WBGene00012941,6.519812e-08
WBGene00009688,6.519509e-08
WBGene00197717,6.519467e-08
WBGene00005858,6.51932e-08
WBGene00004004,6.518863e-08
WBGene00019973,6.518496e-08
WBGene00195077,6.518476e-08
WBGene00219272,6.517473e-08
WBGene00001035,6.517139e-08
WBGene00019735,6.517065e-08
WBGene00003757,6.517026e-08
WBGene00008669,6.516941e-08
WBGene00219210,6.5167214e-08
WBGene00005046,6.516572e-08
WBGene00219846,6.516534e-08
WBGene00013145,6.515982e-08
WBGene00017960,6.515534e-08
WBGene00020648,6.515482e-08
WBGene00001465,6.5145485e-08
WBGene00013391,6.5133335e-08
WBGene00013909,6.513221e-08
WBGene00005806,6.5127765e-08
WBGene00008745,6.512373e-08
WBGene00011526,6.5121704e-08
WBGene00016073,6.512026e-08
WBGene00010985,6.511468e-08
WBGene00201680,6.511056e-08
WBGene00235086,6.509442e-08
WBGene00005687,6.508862e-08
WBGene00017059,6.508821e-08
WBGene00002229,6.5086056e-08
WBGene00001666,6.5079625e-08
WBGene00015799,6.507649e-08
WBGene00201893,6.507418e-08
WBGene00009298,6.5071426e-08
WBGene00008739,6.507026e-08
WBGene00012321,6.5069756e-08
WBGene00044202,6.506521e-08
WBGene00005322,6.506294e-08
WBGene00196968,6.505356e-08
WBGene00016818,6.5050045e-08
WBGene00198564,6.504492e-08
WBGene00044106,6.503351e-08
WBGene00268198,6.502052e-08
WBGene00018660,6.5018995e-08
WBGene00004091,6.501896e-08
WBGene00001242,6.501764e-08
WBGene00002226,6.5011676e-08
WBGene00005305,6.501084e-08
WBGene00235353,6.500801e-08
WBGene00018598,6.500579e-08
WBGene00008394,6.50045e-08
WBGene00255441,6.499914e-08
WBGene00008658,6.4996485e-08
WBGene00013998,6.499116e-08
WBGene00020437,6.498627e-08
WBGene00019240,6.498017e-08
WBGene00018993,6.497064e-08
WBGene00022594,6.496115e-08
WBGene00006131,6.495176e-08
WBGene00022246,6.4945205e-08
WBGene00022876,6.494303e-08
WBGene00016708,6.493786e-08
WBGene00019950,6.49327e-08
WBGene00021143,6.492917e-08
WBGene00016509,6.4922276e-08
WBGene00011388,6.491885e-08
WBGene00004737,6.491655e-08
WBGene00014206,6.48992e-08
WBGene00011277,6.4895154e-08
WBGene00021861,6.489122e-08
WBGene00020897,6.4890884e-08
WBGene00016731,6.488728e-08
WBGene00001245,6.4886855e-08
WBGene00003638,6.488579e-08
WBGene00022008,6.488574e-08
WBGene00018337,6.4879266e-08
WBGene00005720,6.4873404e-08
WBGene00202113,6.487121e-08
WBGene00005346,6.4865006e-08
WBGene00003571,6.485944e-08
WBGene00011859,6.485741e-08
WBGene00017959,6.485739e-08
WBGene00045101,6.485445e-08
WBGene00008802,6.4852046e-08
WBGene00017182,6.484701e-08
WBGene00000732,6.4846645e-08
WBGene00007784,6.484168e-08
WBGene00022739,6.483919e-08
WBGene00010309,6.483839e-08
WBGene00014037,6.4836364e-08
WBGene00015366,6.4835724e-08
WBGene00018620,6.482946e-08
WBGene00006617,6.48162e-08
WBGene00020544,6.4811886e-08
WBGene00019142,6.48095e-08
WBGene00019020,6.480902e-08
WBGene00194708,6.4807885e-08
WBGene00235368,6.480372e-08
WBGene00013846,6.48037e-08
WBGene00001953,6.4799245e-08
WBGene00023501,6.47981e-08
WBGene00018093,6.479727e-08
WBGene00019891,6.479719e-08
WBGene00019139,6.479398e-08
WBGene00219303,6.479204e-08
WBGene00005160,6.478993e-08
WBGene00077588,6.478549e-08
WBGene00021692,6.4781624e-08
WBGene00014818,6.4770084e-08
WBGene00020746,6.475782e-08
WBGene00219452,6.475391e-08
WBGene00077703,6.475385e-08
WBGene00013381,6.475349e-08
WBGene00005502,6.474603e-08
WBGene00005135,6.473678e-08
WBGene00206523,6.47312e-08
WBGene00010833,6.472837e-08
WBGene00019686,6.4725825e-08
WBGene00202514,6.472566e-08
WBGene00021446,6.4707635e-08
WBGene00012500,6.47004e-08
WBGene00044208,6.4697204e-08
WBGene00007679,6.469478e-08
WBGene00044001,6.469262e-08
WBGene00010308,6.468876e-08
WBGene00005638,6.4686716e-08
WBGene00200292,6.467526e-08
WBGene00020896,6.467395e-08
WBGene00013748,6.467294e-08
WBGene00008220,6.467282e-08
WBGene00023268,6.46692e-08
WBGene00003882,6.465945e-08
WBGene00004229,6.46594e-08
WBGene00003790,6.4654344e-08
WBGene00007468,6.4653484e-08
WBGene00005147,6.465306e-08
WBGene00005756,6.464639e-08
WBGene00008565,6.4644695e-08
WBGene00020822,6.4642144e-08
WBGene00019725,6.464093e-08
WBGene00005404,6.464069e-08
WBGene00011042,6.4636055e-08
WBGene00009302,6.463417e-08
WBGene00015662,6.462232e-08
WBGene00012680,6.461833e-08
WBGene00199206,6.46082e-08
WBGene00219643,6.460534e-08
WBGene00044130,6.4594104e-08
WBGene00005202,6.458955e-08
WBGene00016611,6.458556e-08
WBGene00009203,6.4578856e-08
WBGene00021122,6.4578224e-08
WBGene00006001,6.4563636e-08
WBGene00219769,6.455109e-08
WBGene00194998,6.454945e-08
WBGene00013520,6.454689e-08
WBGene00005168,6.454371e-08
WBGene00011099,6.454288e-08
WBGene00005481,6.454266e-08
WBGene00044262,6.4541716e-08
WBGene00017928,6.453921e-08
WBGene00013049,6.453329e-08
WBGene00003568,6.4527654e-08
WBGene00002071,6.452682e-08
WBGene00001963,6.45257e-08
WBGene00219319,6.4512186e-08
WBGene00010162,6.450178e-08
WBGene00199408,6.4499496e-08
WBGene00000424,6.449731e-08
WBGene00007147,6.449649e-08
WBGene00015863,6.448516e-08
WBGene00005027,6.448278e-08
WBGene00018483,6.4482286e-08
WBGene00006203,6.448008e-08
WBGene00198916,6.44788e-08
WBGene00008654,6.4477696e-08
WBGene00013464,6.4462334e-08
WBGene00004887,6.44603e-08
WBGene00005261,6.4455286e-08
WBGene00016707,6.445364e-08
WBGene00017200,6.44529e-08
WBGene00020602,6.4449196e-08
WBGene00022830,6.444901e-08
WBGene00005318,6.444418e-08
WBGene00004824,6.4440556e-08
WBGene00012946,6.4439924e-08
WBGene00013083,6.4436044e-08
WBGene00044414,6.442877e-08
WBGene00011212,6.442388e-08
WBGene00219383,6.441818e-08
WBGene00016254,6.440817e-08
WBGene00011894,6.440656e-08
WBGene00011011,6.4406464e-08
WBGene00008854,6.440582e-08
WBGene00006113,6.440245e-08
WBGene00017712,6.4399735e-08
WBGene00007611,6.439865e-08
WBGene00007307,6.4388914e-08
WBGene00013810,6.438582e-08
WBGene00016273,6.43749e-08
WBGene00015890,6.437322e-08
WBGene00009374,6.436511e-08
WBGene00001546,6.4357394e-08
WBGene00017851,6.4347574e-08
WBGene00012250,6.434462e-08
WBGene00016011,6.434009e-08
WBGene00000080,6.433902e-08
WBGene00019698,6.433479e-08
WBGene00044245,6.433268e-08
WBGene00009094,6.4331054e-08
WBGene00044939,6.432041e-08
WBGene00016567,6.431665e-08
WBGene00005867,6.431609e-08
