Motif,Gene,partial_spearman_r,p,q_bh,n_rows
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 1)_(2, 2)_nan_nan",WBGene00021492,0.4212958876677597,0.0012227329499031,0.9931544267648138,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00012477,0.4212906935434726,0.0012229214608521,0.9766195709473482,60
"(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00008830,0.4212567285081614,0.0012241548008036,0.9871093361322024,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00001666,-0.4212543260267034,0.0012242420820776,0.9766195709473482,60
"(0, 1)_(1, 0)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00021282,0.4212420126072408,0.0012246895117758,0.7328133808629496,60
"(0, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00021263,0.4212414668022424,0.001224709347954,0.8705171496585957,60
"(0, 2)_(1, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan",WBGene00012602,-0.4211953537315069,0.0012263862757311,0.9943340316763072,60
"(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan",WBGene00013573,-0.4211866021855262,0.0012267047631578,0.9621095120410476,60
"(0, 0)_(0, 1)_(0, 2)_(1, 1)_nan_nan_nan_nan_nan",WBGene00015164,-0.4211780230557324,0.0012270170480317,0.9946289866065328,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 2)_nan_nan_nan_nan",WBGene00013621,0.4211673643400039,0.0012274051303101,0.8057322584530039,60
"(0, 1)_(1, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00021839,-0.421140398097166,0.0012283874591448,0.9998226790465508,60
"(0, 0)_(1, 0)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00021014,0.4211285958840455,0.0012288176131844,0.96288646096221,60
"(0, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00018990,-0.4211112701109532,0.0012294493287054,0.902531066844011,60
"(0, 2)_(1, 0)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00021109,0.4210980129662455,0.0012299328946322,0.741875257280906,60
"(0, 0)_(1, 0)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan",WBGene00000218,0.4210968562341423,0.0012299750955398,0.9936568818553052,60
"(0, 0)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan",WBGene00006077,0.4210943968467629,0.0012300648253695,0.8504141346410593,60
"(0, 1)_(0, 2)_(1, 1)_(2, 0)_nan_nan_nan_nan_nan",WBGene00015063,0.4210822447060217,0.0012305082779082,0.8735526316760928,60
"(0, 2)_(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00008826,0.4210409820489432,0.0012320150940526,0.7273339246400257,60
"(0, 0)_(0, 2)_(1, 2)_nan_nan_nan_nan_nan_nan",WBGene00020993,0.4210010572188059,0.001233474631714,0.9394844293725028,60
"(0, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00007518,-0.4209926143158221,0.0012337834787809,0.8418761062960676,60
"(0, 2)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00020411,0.4209854794791825,0.0012340445299964,0.9786388504239693,60
"(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00005908,0.420980515014486,0.0012342262003314,0.8791524166734085,60
"(0, 0)_(0, 2)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00013876,-0.4209803156571696,0.0012342334961429,0.9905127722296658,60
"(1, 0)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00045289,-0.4209627223193015,0.0012348775059279,0.9972989721686472,60
"(0, 0)_(0, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00018564,0.4209545946215728,0.0012351751247262,0.9745473637444514,60
"(0, 1)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00022108,0.420953664807543,0.0012352091766172,0.9851411204030254,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00006740,0.4209444746119846,0.0012355457876574,0.9766195709473482,60
"(0, 2)_(1, 0)_(1, 1)_(2, 0)_nan_nan_nan_nan_nan",WBGene00219857,0.4209279805613433,0.001236150124818,0.9997635227784126,60
"(1, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00012640,0.4209276619957606,0.0012361617995776,0.9998651021249888,60
"(0, 2)_(1, 0)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan",WBGene00022682,0.4209264671777081,0.0012362055880313,0.9913305576451747,60
"(0, 1)_(0, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00015291,-0.4209227835811062,0.0012363405955878,0.999245427018068,60
"(0, 0)_(1, 0)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00006626,0.4209100289800446,0.0012368081668885,0.919719427713867,60
"(0, 0)_(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan",WBGene00009349,0.4208970886347266,0.0012372827095365,0.9814404699220008,60
"(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00000531,-0.4208577943834062,0.0012387246924338,0.7600542406105102,60
"(1, 0)_(1, 1)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00200780,0.4208262087853501,0.0012398848835295,0.9996037340234074,60
"(1, 0)_(1, 1)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00005476,0.4208248718590513,0.0012399340125373,0.9940434696529148,60
"(0, 0)_(1, 0)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00023302,-0.4208170958868875,0.0012402197964949,0.9947437458292951,60
"(0, 2)_(1, 1)_(1, 2)_nan_nan_nan_nan_nan_nan",WBGene00015705,-0.4208027019087317,0.0012407489625829,0.853937881456881,60
"(0, 0)_(0, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00002226,0.4208021897270386,0.00124076779566,0.9796417970301052,60
"(0, 2)_(1, 0)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan",WBGene00012970,-0.420800416031497,0.0012408330169681,0.9913305576451747,60
"(0, 1)_(1, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan",WBGene00012337,0.4207440181062605,0.001242908453502,0.7423080016636867,60
"(0, 0)_(0, 1)_(1, 0)_(1, 1)_(2, 1)_nan_nan_nan_nan",WBGene00005122,0.420721437436942,0.0012437402920739,0.9999626596464088,60
"(0, 1)_(0, 2)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00195345,-0.4206997391684303,0.0012445400948701,0.9202460205964644,60
"(0, 1)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan_nan",WBGene00018625,0.4206798613967373,0.0012452731987401,0.9211572718623128,60
"(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00015577,0.4206785944523656,0.0012453199375228,0.7990597434187827,60
"(0, 1)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan",WBGene00009647,0.4206598638283083,0.0012460111117192,0.9931972769274444,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan",WBGene00006574,0.4206589849547354,0.0012460435512708,0.915305058467928,60
"(0, 0)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00194717,-0.4206441047235748,0.0012465929011897,0.9922398167594596,60
"(0, 1)_(1, 1)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00019550,0.4206249620931959,0.0012472999303779,0.9805179831679988,60
"(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan",WBGene00018438,0.4206233077836396,0.0012473610488536,0.980460358782968,60
"(1, 0)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00011608,-0.4206136128320711,0.0012477192829101,0.7723382361213598,60
"(0, 1)_(0, 2)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00020084,0.4205891063348554,0.0012486252237178,0.9983954651275904,60
"(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00021310,0.4205764375754101,0.0012490937858236,0.9985256404675372,60
"(0, 0)_(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00020834,0.4205699147241736,0.0012493350991315,0.9094046208288172,60
"(0, 1)_(0, 2)_(1, 1)_(2, 0)_nan_nan_nan_nan_nan",WBGene00012033,0.4205519033997045,0.0012500016464703,0.8735526316760928,60
"(0, 2)_(1, 0)_nan_nan_nan_nan_nan_nan_nan",WBGene00007189,-0.4205472777515954,0.001250172879891,0.9336958118478876,60
"(0, 0)_(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00006546,-0.4205263287344792,0.0012509486394488,0.9094046208288172,60
"(0, 2)_(1, 0)_(1, 1)_nan_nan_nan_nan_nan_nan",WBGene00017652,-0.4205109672091304,0.0012515177639515,0.9155811474464652,60
"(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00004173,0.4205071021949869,0.0012516609942614,0.7557221379442709,60
"(0, 1)_(0, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00012029,-0.420501594209301,0.0012518651354846,0.9439995720497,60
"(0, 0)_(0, 1)_(1, 0)_(1, 1)_(1, 2)_nan_nan_nan_nan",WBGene00002110,0.4204884564107274,0.0012523521793303,0.9968545344451598,60
"(1, 0)_(1, 1)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00022657,0.4204837094375617,0.0012525282006987,0.95871264506069,60
"(0, 0)_(0, 1)_(0, 2)_(1, 2)_nan_nan_nan_nan_nan",WBGene00004822,-0.4204483531902847,0.0012538399356516,0.9477004579951788,60
"(0, 0)_(0, 1)_(0, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00020914,-0.4204440999533394,0.0012539978159461,0.8801825840142985,60
"(0, 0)_(0, 2)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan",WBGene00022205,-0.4204425575723833,0.001254055073584,0.9994264059448138,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 1)_nan_nan_nan",WBGene00198698,0.4204389555135787,0.00125418880155,0.9061373733614588,60
"(0, 0)_(0, 2)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00005656,-0.4204388898459171,0.0012541912396086,0.8683865724078269,60
"(0, 1)_(0, 2)_(1, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00001619,0.4204321488309534,0.0012544415374686,0.9982457290236376,60
"(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan",WBGene00001155,0.4204307441690613,0.0012544936990344,0.9804553911300672,60
"(0, 0)_(0, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00013462,0.420429042463914,0.0012545568937909,0.9745473637444514,60
"(0, 0)_(0, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00004903,0.4204259648062837,0.0012546711933615,0.9908333743658708,60
"(0, 1)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00198523,0.4204227030892784,0.0012547923388172,0.8830013374455026,60
"(0, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00020843,-0.4204173032186254,0.0012549929218319,0.8808204350724498,60
"(0, 1)_(1, 0)_(1, 1)_(1, 2)_nan_nan_nan_nan_nan",WBGene00219661,-0.4204003633755339,0.0012556223540988,0.9990537604573658,60
"(0, 1)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00001911,0.4203851788513537,0.0012561868048282,0.8457231528931554,60
"(0, 2)_(1, 0)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00008961,-0.4203632600819102,0.0012570019875224,0.9988480685748506,60
"(0, 1)_(0, 2)_(1, 2)_nan_nan_nan_nan_nan_nan",WBGene00014826,0.4203337773335914,0.0012580992312301,0.7844433186933238,60
"(0, 1)_(0, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00003656,0.4203173617411016,0.001258710533892,0.9439995720497,60
"(0, 2)_(1, 0)_(1, 1)_(2, 0)_nan_nan_nan_nan_nan",WBGene00004751,-0.4203143287292895,0.0012588235098247,0.9997635227784126,60
"(0, 0)_(0, 2)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan",WBGene00010237,-0.420306735656928,0.0012591063822577,0.9994264059448138,60
"(0, 0)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00015334,0.4203034177460641,0.001259230005661,0.8629286118956964,60
"(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00219734,-0.4202894428426647,0.0012597508218501,0.9812286158634912,60
"(0, 1)_(0, 2)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan",WBGene00000929,0.4202542134853318,0.0012610646059384,0.9954470602744036,60
"(1, 0)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00015713,-0.4202537527578613,0.0012610817956688,0.9972989721686472,60
"(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00020784,0.4202323158932909,0.0012618818370064,0.8791524166734085,60
"(0, 0)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan",WBGene00016264,0.4202272115260538,0.0012620724032725,0.8504141346410593,60
"(0, 1)_(0, 2)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00011677,-0.4202233094134531,0.0012622181020176,0.97406313938372,60
"(1, 0)_(1, 1)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00012474,-0.4202069969571746,0.0012628273468651,0.9940434696529148,60
"(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00010661,-0.4202030447546034,0.0012629749951717,0.7557221379442709,60
"(1, 1)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00016467,-0.4202005820291796,0.0012630670066974,0.9984076669781128,60
"(0, 0)_(0, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan",WBGene00022011,-0.4201798923418268,0.0012638402453887,0.9751120484778109,60
"(0, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00013443,0.4201784989196095,0.0012638923372188,0.9925050819581126,60
"(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00003517,0.4201677730663243,0.0012642933780257,0.8791524166734085,60
"(0, 0)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00194700,0.4201671644774782,0.0012643161366499,0.9958011703334528,60
"(1, 2)_(2, 0)_nan_nan_nan_nan_nan_nan_nan",WBGene00018544,0.4201637183329197,0.0012644450146741,0.9079103513641948,60
"(0, 1)_(0, 2)_(1, 1)_nan_nan_nan_nan_nan_nan",WBGene00011512,-0.4201554962076241,0.0012647525511937,0.7305305145764207,60
"(1, 0)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00013264,-0.4201237610290102,0.0012659401883139,0.9721240815033024,60
"(0, 1)_(0, 2)_(1, 1)_nan_nan_nan_nan_nan_nan",WBGene00001368,0.4200675607016166,0.001268045848294,0.7305305145764207,60
"(0, 0)_(0, 2)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00006368,0.4200626340774544,0.0012682305840132,0.9959426235793182,60
"(0, 1)_(2, 0)_nan_nan_nan_nan_nan_nan_nan",WBGene00022679,-0.4200447000863722,0.0012689032664052,0.7602610619764577,60
"(0, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00011732,-0.4200409201508146,0.0012690450880629,0.8705171496585957,60
"(0, 1)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00018741,0.4200336822141089,0.0012693166922091,0.9877447921489344,60
"(0, 1)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00006817,0.4200085609400448,0.0012702597745947,0.8830013374455026,60
"(0, 0)_(0, 1)_(0, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00022647,0.4200004290529548,0.0012705651898977,0.9761761188737582,60
"(2, 0)_(2, 1)_nan_nan_nan_nan_nan_nan_nan",WBGene00008518,-0.4199919496021499,0.0012708837290583,0.9366325938542892,60
"(0, 0)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan",WBGene00197175,0.4199868489334187,0.0012710753753501,0.9895811350836704,60
"(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00271818,-0.4199790060088532,0.0012713701063849,0.9988544137963956,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00001122,0.4199755733825503,0.0012714991211095,0.9766195709473482,60
"(0, 1)_(0, 2)_(1, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00013834,-0.419969284452463,0.0012717355200332,0.9982457290236376,60
"(0, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00020384,-0.4199625152454838,0.00127199001647,0.8888250659101876,60
"(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00017042,0.4199516827646311,0.0012723973715953,0.9985256404675372,60
"(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00020499,-0.4199489725727631,0.0012724993065799,0.951776460517329,60
"(0, 2)_(1, 0)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00016011,-0.4199472825652297,0.0012725628743822,0.741875257280906,60
"(0, 0)_(0, 2)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00006656,-0.419933907007853,0.0012730660819711,0.8683865724078269,60
"(0, 0)_(0, 1)_(0, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00011380,-0.4199216851766873,0.0012735260407754,0.8801825840142985,60
"(0, 2)_(1, 0)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00019085,0.4199207286693179,0.001273562044451,0.994275007416882,60
"(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00017309,-0.4199070836629168,0.0012740757524412,0.9846786140690686,60
"(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan",WBGene00004420,-0.4198971018716175,0.0012744516652014,0.991948020486907,60
"(0, 0)_(1, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00021725,-0.4198964802246186,0.0012744750796243,0.9786019459560916,60
"(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00011647,0.4198852204121267,0.0012748992488626,0.9871093361322024,60
"(0, 1)_(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00016193,0.4198821909513853,0.0012750133935198,0.75751685554916,60
"(0, 0)_(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan",WBGene00194726,0.4198587160250432,0.001275898197482,0.9977088449435336,60
"(0, 0)_(0, 1)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00019784,-0.4198584405407342,0.0012759085841531,0.98818311268131,60
"(0, 2)_(1, 0)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan",WBGene00011288,0.4198511504418925,0.0012761834725906,0.8835571450491224,60
"(0, 1)_(1, 0)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00008318,0.4197938441650882,0.00127834617639,0.9364943803363648,60
"(0, 0)_(0, 1)_(1, 1)_(2, 0)_nan_nan_nan_nan_nan",WBGene00002084,-0.4197929024044365,0.0012783817452988,0.9697189797687754,60
"(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 0)_nan_nan_nan_nan",WBGene00008430,-0.4197922453736081,0.0012784065609085,0.8254988703078188,60
"(0, 0)_(0, 1)_(1, 0)_(1, 2)_(2, 0)_nan_nan_nan_nan",WBGene00019982,-0.4197889704281288,0.0012785302598265,0.9935555122655496,60
"(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00018346,-0.4197691504600582,0.001279279114717,0.9828456649817876,60
"(0, 1)_(1, 2)_nan_nan_nan_nan_nan_nan_nan",WBGene00015686,0.4197639149524232,0.0012794769927922,0.8598130042303528,60
"(0, 0)_(0, 1)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00022277,-0.4197538935968691,0.0012798558304421,0.9945085348991236,60
"(0, 1)_(0, 2)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00000993,0.4197472896079938,0.0012801055362527,0.8696259129706854,60
"(0, 2)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00044367,0.4197257785370817,0.0012809192021318,0.9483212219374546,60
"(1, 0)_(2, 1)_nan_nan_nan_nan_nan_nan_nan",WBGene00005296,0.4197239482393224,0.001280988455372,0.7608183307528816,60
"(0, 2)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan_nan",WBGene00019222,0.4197024851791473,0.0012818008068947,0.8909724058551978,60
"(0, 1)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00020406,-0.419698809514976,0.0012819399727799,0.8830013374455026,60
"(0, 0)_(0, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan",WBGene00020593,0.4196908463437298,0.0012822415162775,0.9681325881325806,60
"(0, 1)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00000545,0.4196904840100966,0.0012822552383734,0.9877447921489344,60
"(1, 1)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00012475,0.419688161763643,0.0012823431883145,0.9984076669781128,60
"(0, 1)_(0, 2)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00013726,0.4195951608916458,0.001285869840511,0.8770843430083117,60
"(0, 0)_(0, 1)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan",WBGene00011642,0.4195809262674659,0.0012864103934127,0.8247268918625584,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan",WBGene00021339,-0.4195721758376467,0.0012867427878506,0.9952923600317356,60
"(0, 0)_(0, 2)_(1, 0)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00007591,0.4195630059129818,0.0012870911999027,0.8998529954750353,60
"(0, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00017718,0.4195567161518637,0.0012873302288185,0.997660887413856,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 1)_nan_nan_nan_nan",WBGene00003591,0.4195558047874004,0.0012873648665773,0.9992438219474894,60
"(0, 1)_(2, 1)_nan_nan_nan_nan_nan_nan_nan",WBGene00044168,-0.4195518567691406,0.0012875149265231,0.8060785115674031,60
"(1, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00003019,-0.4195205229514915,0.0012887064478017,0.8567988683144209,60
"(0, 0)_(0, 1)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00015473,-0.4195161217930431,0.0012888738884607,0.9945085348991236,60
"(1, 0)_(1, 1)_(1, 2)_nan_nan_nan_nan_nan_nan",WBGene00003209,0.4195086515578273,0.0012891581358232,0.9677008289216152,60
"(0, 2)_(1, 0)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan",WBGene00015821,-0.4194931458541235,0.0012897483175098,0.947701669701742,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan",WBGene00021111,-0.4194924867173432,0.0012897734110949,0.7916925545863412,60
"(0, 1)_(1, 0)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00001716,-0.4194768922382372,0.0012903672265176,0.9074559203542912,60
"(0, 1)_(0, 2)_(1, 1)_nan_nan_nan_nan_nan_nan",WBGene00005289,-0.4194629734860036,0.0012908974397308,0.7305305145764207,60
"(0, 0)_(0, 2)_(1, 0)_(2, 0)_nan_nan_nan_nan_nan",WBGene00004830,-0.4194206254990291,0.0012925118221885,0.7419693770098506,60
"(1, 0)_(1, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan",WBGene00008944,0.4194177681284864,0.0012926208155388,0.9272464413802772,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(2, 0)_nan_nan_nan_nan",WBGene00004506,-0.4193978892051765,0.0012933793179438,0.8599056346818675,60
"(1, 0)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00000746,0.4193880524566765,0.001293754797616,0.9980192340379266,60
"(0, 1)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00011938,-0.4193858106564328,0.0012938403833107,0.8457231528931554,60
"(0, 1)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan",WBGene00008175,-0.4193642611970188,0.0012946633407233,0.9931972769274444,60
"(0, 2)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00003828,0.4193637772605004,0.0012946818272777,0.9987980462278494,60
"(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00007902,0.4193617515720328,0.0012947592118976,0.9915865001122606,60
"(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan",WBGene00200802,0.4193571384278765,0.0012949354570455,0.980460358782968,60
"(0, 2)_(1, 0)_(1, 1)_(1, 2)_nan_nan_nan_nan_nan",WBGene00000803,-0.4193557730523314,0.001294987625337,0.9120011756365182,60
"(0, 2)_(1, 0)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan",WBGene00013293,-0.4193502699982337,0.0012951979052263,0.947701669701742,60
"(1, 1)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00005374,-0.4193322777600095,0.0012958856291705,0.9969905155981764,60
"(0, 0)_(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00020706,0.4193233744005601,0.0012962260666594,0.9266655560719276,60
"(0, 0)_(0, 2)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan",WBGene00006122,-0.4193213995161118,0.0012963015911242,0.8976627182871078,60
"(0, 0)_(0, 2)_(1, 0)_(2, 0)_nan_nan_nan_nan_nan",WBGene00019730,-0.4193182606551829,0.0012964216370483,0.7419693770098506,60
"(0, 2)_(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00002696,-0.4193144436133847,0.0012965676334733,0.7273339246400257,60
