Neuron,Type,TotalStrength,AvgRelatedness,StrengthImbalance,RichClubScore,total_3node_motifs,as_source,as_target,KMeansCluster,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,Leiden,HDBSCAN_Cluster,LeidenRole,SymbolicRole,LatentArchetype
 RMFL          ,Unknown,108.0,7.133333333333334,108.0,0.0337304120984366,78,0,0,0,-0.14499953,-0.3368583,0.2828437,0.7149002,-0.16343519,-0.7825738,0.29520163,-0.017733756,-0.78197503,-0.27104443,0.6475594,-0.08095632,-0.48884487,0.069349624,-0.32662717,0.13527118,-0.27370834,0.12408098,-0.7014417,0.43883833,0.04341535,0.3930136,-0.029589498,-0.5195054,-0.028087657,0.3113211,0.0011013304,0.01205396,0.341111,-0.25532094,0.091920175,-0.41873732,0.039785083,-0.065707736,-0.5239263,0.13371871,-0.30706766,-0.2597712,-0.092720374,-0.421147,-0.48958427,0.41544512,-0.15929808,-0.2918427,0.37459996,0.35316736,-0.27885503,0.21835864,-0.37226087,-0.16778585,-0.17089984,0.05081232,0.14257109,-0.5082216,-0.1366457,-0.4099546,-0.24335316,-0.27738264,-0.4319194,-0.3469035,-0.014725164,0.24987312,0.47284254,-0.28404906,0,2,💥 Motor Dominant A,Unknown ❓,-1
 SAAVL         ,Unknown,161.0,7.066666666666666,161.0,0.0421954468983088,120,0,0,0,-0.22636768,-0.48921126,-0.14154404,0.32183018,0.03527449,-0.85359544,0.482821,0.1876745,-0.09571383,-0.08931552,0.19296685,0.135467,-0.3071811,0.17580372,-0.7711831,0.45377502,-0.25210023,0.16249152,-0.72399503,0.31776816,0.22695209,0.2998145,0.24745925,0.060172163,0.27936926,0.120297424,0.055942707,-0.55920345,0.8131297,-0.18839024,-0.010661997,0.323098,-0.09872229,-0.009015926,0.057248004,0.281341,-0.45997137,-0.5484676,0.016310094,-0.26546606,-0.27195233,0.36329633,0.3374967,-0.3765462,-0.48954874,0.6053109,-0.302828,-0.12964097,-0.4439691,-0.36927482,0.5057044,-0.09747226,0.20013262,-0.08132731,0.028153442,-0.31001014,-0.36039284,0.03953356,-0.5843202,0.021729745,-0.28443214,0.41611105,-0.1636971,-0.08652061,0,2,💥 Motor Dominant A,Unknown ❓,-1
 AINR        ,Unknown,45.0,7.5,45.0,0.0217299561469039,21,0,0,0,-0.33536914,-0.7264428,0.40672606,0.3786145,0.088575184,-0.45347312,0.38706675,-0.17249337,-0.5030521,-0.71419084,0.74385566,-0.38992172,-0.5437497,0.036815643,0.043736637,-0.118985504,-0.3607731,0.27645963,-0.11476391,0.55158275,0.2554636,0.23688084,-0.083980694,-0.540831,0.74373925,0.41865885,-0.018102167,-0.25111637,0.66820204,-0.12496556,0.43184796,-0.23885198,-0.40326217,0.40134215,-0.39747465,0.76421666,-0.28077093,-0.5954849,0.18124641,-0.15572879,-0.42268702,-0.6369356,0.036426708,-0.19269542,0.2702887,0.4851559,0.07869977,0.2623444,0.086233936,0.13034071,0.52151257,0.252939,-0.316038,-0.51755065,0.08554565,-0.2794391,-0.63156223,-0.1776295,-0.04574307,0.28889632,-0.19374469,0.25065497,-0.10829085,-0.26210672,0,2,💥 Motor Dominant A,Unknown ❓,2
 AIAL        ,Unknown,60.0,7.25,60.0,0.0235708114335085,28,0,0,0,-0.24471939,-0.27511498,0.041306805,0.24073148,-0.48712185,-0.7967431,0.37449613,-0.1637812,0.12133452,-0.42725545,0.43314782,-0.3720985,-0.106241174,0.030995077,-0.03839804,0.37974396,-0.9524703,0.36229002,-0.15844743,0.68316543,-0.0027672027,0.5554571,0.6049244,0.048568465,-0.02130248,-0.3852033,-0.44311687,-0.46890458,0.20363711,-0.03433478,0.8804327,-0.33179063,-0.28134564,-0.5672298,-0.3021579,0.08598195,-0.556205,-0.7823414,-0.2649704,-0.2294593,0.031758137,-0.06574047,-0.4501215,-0.50866395,0.24649288,0.18443446,-0.0729971,0.113239124,-0.16297373,0.48522088,0.27616602,-0.0791008,0.18812564,-0.38758045,-0.18329488,-0.4746778,0.26915616,0.09964545,-0.08746809,-0.11432596,-0.6679649,0.42683446,-0.10523743,-0.1777559,0,2,💥 Motor Dominant A,Unknown ❓,2
 ASGR          ,Unknown,52.0,6.7727272727272725,52.0,0.0289407981595011,55,0,0,0,-0.26159972,-0.37705076,0.3758475,0.1831486,-0.15185516,-0.8094077,0.28168064,0.22657451,-0.026718961,-0.50909585,0.46287748,-0.1535194,-0.41198874,-0.08350402,-0.56669796,0.2952393,-0.5460956,-0.30504382,-0.023779979,0.82874495,0.26157993,0.2710071,0.26847932,-0.3710893,0.01895415,0.07188439,-0.19388692,0.06820031,0.3476979,0.40385976,0.5651141,-0.39240524,-0.30211183,0.09905404,-0.493361,0.27196756,-0.085235514,-0.6047265,-0.00034353518,0.26513797,-0.028831854,-0.3318911,-0.7346693,-0.40677783,-0.37316108,0.02660177,-0.24649946,-0.2893595,0.0677028,0.7051055,0.23225988,0.1701839,-0.08501486,-0.14173,-0.7371595,-0.13394448,0.008794119,-0.19994283,-0.20509455,-0.16993558,-0.3995742,0.34276527,0.10576308,-0.050187375,0,2,💥 Motor Dominant A,Unknown ❓,-1
 AIYR        ,Unknown,27.0,8.5,27.0,0.0159985497449346,6,0,0,0,-0.41499254,-0.45064434,0.16359939,-0.18060216,0.023348514,-0.6484351,0.60435057,-0.007581293,-0.38442984,-0.51250994,0.44715232,-0.71614045,-0.5547996,-0.24366057,-0.29925984,-0.43564934,-0.7335877,0.16482663,-0.44131333,0.74656767,-0.09881334,0.33657646,-0.013168819,-0.102107175,-0.27965808,-0.17059843,-0.6336783,0.16803503,0.5935614,0.2916056,0.61544234,-0.2595797,-0.5446423,-0.29287928,-0.014103598,-0.27133426,-0.4855823,-0.35874003,0.3775066,-0.33256343,0.082024395,0.7063775,-0.1661671,-0.66303617,0.3577667,-0.09099861,-0.23040275,-0.22323817,0.18443963,-0.2745725,0.11134066,-0.09504428,0.3215685,-0.16942218,-0.60702264,-0.18228985,0.12734652,0.21745244,0.060505074,0.47214285,-0.3708883,0.59736186,-0.30400804,0.07450379,0,2,💥 Motor Dominant A,Unknown ❓,2
 ASIL          ,Unknown,34.0,6.6,34.0,0.0179084695805267,10,0,0,0,-0.5354116,-0.49056175,0.3931117,0.19244064,-0.28923458,-0.8599031,0.07753729,0.09088137,-0.17309217,-0.5088693,0.10082791,-0.36944008,-0.5401942,0.35291612,-0.27768567,0.19701713,-0.814547,0.012808273,-0.15746196,0.905028,0.7098267,0.33712944,0.32233286,-0.49941766,-0.26352724,-0.23248032,-0.18007149,0.03833798,0.7598621,0.66346216,0.3261652,0.04307996,-0.14880866,-0.039870493,-0.7617623,0.46010876,-0.2189961,-0.24646033,0.2154995,0.25543842,-0.10837057,0.024734491,-0.31373876,-0.18583353,-0.15287638,0.31068414,0.21429794,-0.41071972,-0.022734981,0.7021338,0.2808856,0.40870225,-0.16194415,-0.38096344,-0.019938095,-0.4257963,-0.35039175,-0.2326653,-0.51866794,-0.1544807,-0.12455179,0.4892892,-0.14181854,0.25377062,0,2,💥 Motor Dominant A,Chemosensory 👃,2
 AUAL        ,Unknown,36.0,8.166666666666666,36.0,0.0179084695805267,10,0,0,0,-0.27862233,-0.23280394,-0.5992948,0.1967125,0.24274072,-0.63289434,0.42615843,-0.4316696,0.030124879,-0.5767098,-0.032796066,-0.3924081,-0.6011763,-0.31055936,-0.3659039,-0.47109923,-0.5187207,0.48306105,-0.3976697,0.7725002,0.4973181,0.74179435,0.23035812,0.19016069,0.03587184,0.08079508,-0.27413216,0.26338497,0.46920562,0.5548177,0.6257041,-0.19660112,-0.33804774,0.105401695,-0.20485231,0.19456454,-0.5542398,-0.78387666,-0.3740513,-0.0061326576,0.06020343,0.5578715,-0.21227674,0.21654724,0.28855047,0.15452145,-0.09209356,-0.40884033,0.47508207,0.6465793,0.20121051,-0.10137631,-0.47168952,-0.035435792,-0.6813084,-0.41909748,0.28398833,-0.5622826,-0.05292589,0.1581021,-0.4838576,-0.14176518,-0.09092007,0.34071204,0,2,💥 Motor Dominant A,Unknown ❓,2
 ASIR          ,Unknown,13.0,6.0,13.0,0.0159985497449346,6,0,0,0,-0.9349776,-0.33744898,0.60448587,0.07892588,-0.38765636,-0.38654327,-0.023276692,0.03929224,-0.27091813,-0.4882315,0.5379782,-0.30269134,-0.20323214,-0.18606803,-0.31757858,-0.0963435,-0.6134627,-0.15435013,-0.5658972,0.052579857,0.6951125,1.0063971,-0.112521335,-0.043721884,0.22099453,-0.65957886,-0.25229928,0.07802144,0.71667606,0.07345827,0.41550973,-0.36204788,-0.41694707,-0.22271031,-0.3945239,0.3153051,-0.9071886,-0.85139614,0.023978082,0.0363735,-0.14031932,-0.61268395,-0.088737614,-0.30577603,0.055642188,0.19089079,-0.5323949,-0.15581538,-0.13591713,0.57033974,-0.31570554,0.29897597,-0.29929957,-0.40927657,-0.26055792,-0.30293205,0.10489459,0.22142206,-0.08539636,-0.31144542,-0.28914177,-0.071959905,-0.09588345,0.05429657,0,2,💥 Motor Dominant A,Chemosensory 👃,2
 URYDL         ,Unknown,44.0,7.875,44.0,0.0217299561469039,21,0,0,0,-0.45026088,-0.5166763,-0.2345509,0.34229964,0.07202066,-0.9527634,-0.033754207,-0.09318522,0.05997248,-0.020270355,-0.29120156,0.6380838,-0.81278425,0.23174314,-0.1805056,-0.022072634,-0.2523399,0.58860075,-0.49171108,0.48547497,0.16742988,-0.13268642,0.075064674,-0.3901413,-0.44807288,0.11509004,-0.23711984,0.17419909,0.7304601,-0.07856837,0.16583611,-0.3563083,-0.6877615,-0.31657508,-0.2527012,0.2896531,-0.062202137,-0.3789303,0.58939326,0.21735372,0.0377072,0.51653266,0.35211745,0.21975656,-0.066141196,-0.07822029,-0.21696493,-0.20907094,-0.14554915,0.3698335,0.26006687,-0.12519623,-0.15335645,-0.169404,0.22473903,-0.49130723,-0.17278679,0.029473348,0.049721617,0.32168534,-0.16487695,-0.37994277,0.33189374,-0.6336094,0,2,💥 Motor Dominant A,Unknown ❓,2
 vBWML7        ,Unknown,243.0,7.666666666666667,243.0,0.0362771335117454,91,0,0,0,-0.09800885,-0.87263983,0.21913975,0.2603524,-0.34805813,-0.17554235,0.3796713,0.117368646,-0.43773535,-0.020298116,0.08174794,-0.14752495,-0.4202036,0.13572386,-0.2810258,0.42420754,-0.21776631,0.98030406,-0.7419139,0.082303874,0.69328034,0.13303128,-0.25696915,-0.1853715,0.08891771,0.079782724,0.38755822,-0.30438384,0.14322375,-0.02801197,0.57640094,0.19877551,0.33636728,0.03577022,0.06534583,0.20109822,-0.49057645,0.2158399,0.46732682,0.21984327,-0.23292007,0.63651544,0.10955342,0.076346874,-0.38875142,0.21337824,-0.16909117,-0.08228467,0.08739071,0.26557177,-0.0018323376,-0.32466322,-0.22732957,0.30828035,-0.120064825,-0.029404376,0.14227483,0.1482156,-0.25905848,-0.18536346,-0.528175,-0.3072489,0.37271932,-0.4347007,2,2,🔁 Oscillator Core,Unknown ❓,-1
 SAAVR         ,Unknown,123.0,6.958333333333333,123.0,0.0289407981595011,55,0,0,0,-0.462995,-0.35048008,-0.1735031,0.34672886,-0.11577409,-0.51456934,0.21417749,0.23806474,0.24591732,-0.09206791,0.50417304,-0.011155234,-0.32225862,-0.07570033,-0.12525822,-0.32625178,0.08468695,0.1477981,-0.70710117,0.07059268,0.19682218,0.5586581,0.22632994,-0.20639557,-0.061127234,0.44097802,-0.06474413,-0.035492286,0.6458236,-0.06672649,0.10250418,-0.18221746,-0.18605387,-0.4570055,-0.5616954,-0.430162,-0.73667544,-0.46872798,0.13097149,0.44745728,0.13564782,0.7268313,-0.044562504,-0.44944558,0.17557171,0.023398748,-0.65899533,-0.39674446,-0.21228924,-0.17235151,-0.486989,-0.14574595,-0.04675783,-0.10125437,0.0634027,-0.034090742,-0.15476772,0.13372992,0.2676115,0.04828431,0.038360447,0.25443718,-0.20032814,-0.46789095,0,2,💥 Motor Dominant A,Unknown ❓,1
 SAADR         ,Unknown,172.0,7.785714285714286,172.0,0.0337304120984366,78,0,0,0,-0.31452858,-0.35245895,-0.6811071,0.38315606,-0.23017016,-0.7066347,0.32625973,-0.22930753,-0.18687041,-0.5567131,0.4235482,0.039052106,0.1892892,0.25411153,-0.5246357,0.43014476,-0.41760004,0.18280734,-0.78590345,0.5537516,-0.46874005,0.22306117,0.5208684,-0.14458147,0.4159466,0.22420947,0.15652655,0.00021916103,0.38482097,-0.6345265,0.13380803,0.10928419,-0.14281169,-0.026757855,-0.28929594,0.15501127,-0.69305116,-0.3065333,0.027794464,0.2861182,-0.3071283,0.46831283,0.096180916,-0.17686696,0.18190177,0.19665281,-0.51085407,-0.24193035,-0.459252,-0.036019813,0.047675036,0.18189278,-0.11072999,-0.10131239,0.012169611,-0.14228877,-0.4723305,-0.021157887,-0.03622712,-0.48850015,-0.006666606,0.02497316,0.1238674,-0.01710138,0,2,💥 Motor Dominant A,Unknown ❓,-1
 VB01          ,Unknown,86.0,7.541666666666667,86.0,0.0315782319327028,66,0,0,0,-0.1489908,-0.61486053,0.18414786,0.54021406,0.06585996,-0.84623593,0.48482308,-0.1860125,-0.15753463,-0.44986555,-0.1139503,-0.23185697,-0.41741475,0.0018062239,-0.09839313,0.09237899,-0.46706963,0.1985567,-0.83206517,0.31245863,-0.08510821,0.3827783,-0.09345476,-0.06029945,0.22257806,0.35869354,0.44990376,-0.15793185,0.4944458,-0.3997704,0.16049892,0.053033125,0.16974059,-0.40470743,-0.45082718,0.000704364,-0.3401665,-0.24242929,0.10288591,-0.20987226,-0.42988554,0.81248635,0.5637271,-0.06830773,-0.42052478,0.15514655,-0.24319252,-0.20174429,-0.3194519,-0.22403546,-0.06743652,0.2636942,0.11506494,0.3140097,0.2194067,0.06217705,0.24433981,0.101866744,-0.016031288,-0.296106,-0.10235355,0.41889516,-0.08883631,-0.5564708,0,2,💥 Motor Dominant A,Unknown ❓,-1
 ADFR        ,Unknown,66.0,8.5,66.0,0.0251688648575808,36,0,0,0,-0.59689784,-0.42979255,0.4587908,0.19336332,-0.58053356,-0.21032047,0.2806822,-0.21241514,0.17364252,-0.96216816,-0.03340493,0.017713852,-0.051060397,-0.3410834,-0.49784565,0.077711,-0.8116222,0.19354436,-0.6307323,0.61138,0.0024461143,-0.07092455,-0.026827872,-0.041992493,0.13395758,-0.17071672,0.40297043,0.39002913,0.0047339615,-0.12619919,0.5812913,-0.41050726,0.023261737,0.111403614,-0.50143474,-0.072310135,-0.57933336,-0.09767515,0.07383777,0.30252603,-0.38076255,0.030902794,-0.3728282,-0.1619106,-0.04158178,-0.0075933146,-0.49894252,-0.13945854,-0.16900486,0.66982734,0.06511736,0.5488101,-0.6202006,0.09800751,-0.6746158,-0.2224789,-0.03217224,0.117347345,-0.38081118,0.12521705,-0.11452675,0.7059073,-0.59833086,-0.05394693,0,2,💥 Motor Dominant A,Unknown ❓,2
 RIGL        ,Unknown,342.0,8.125,342.0,0.0396091052331623,105,0,0,0,-0.22853258,-0.399567,-0.12917447,0.5019066,0.5289107,-0.9268358,0.5100105,0.37676096,0.55156773,-0.509081,0.1985674,0.046352442,-0.8540721,-0.24746007,0.13102429,0.12356778,-0.09460138,0.48974326,-0.7799754,0.16080967,-0.07415741,0.34815902,0.14317489,-0.16573837,-0.4419359,0.19666798,-0.15718597,-0.13988315,0.49268597,-0.056759883,0.3585144,-0.14915122,0.023881774,-0.19124663,-0.05168298,0.94921017,-0.089015864,0.25905102,0.515546,0.24980696,-0.33843267,0.3309961,-0.035169132,0.073132336,-0.12492856,0.14255823,-0.305797,0.23293684,-0.14913322,-0.0039385073,0.03632276,0.08171656,-0.21674766,-0.18070517,-0.27590048,-0.38868412,-0.5770867,0.2513544,0.11001729,0.12327574,-0.14431281,-0.18073523,0.08160857,-0.32455134,0,2,💥 Motor Dominant A,Glia ⚙️,-1
 SMDDL       ,Unknown,78.0,6.0,78.0,0.0289407981595011,55,0,0,0,-0.2169018,-0.14713569,-0.24027486,0.5777485,-0.30301625,-0.3588823,0.027956916,-0.2873493,-0.06613371,-0.48016408,0.4687022,0.20622574,-0.37030813,0.07993104,0.17664756,-0.011191119,0.06571635,-0.32918373,-0.44622084,0.17093362,0.37692463,0.21023707,0.5844726,-0.4047954,-0.27136475,0.31310055,0.14266114,0.40011114,0.94452286,-0.24201284,0.3268174,0.097488716,-0.22366858,-0.32361516,-0.23536332,0.10410146,-0.96906084,-0.2054213,0.43636173,0.41035023,-0.11005606,-0.035571977,0.17957762,-0.36651605,-0.045941822,0.063713096,-0.14144851,-0.43120062,-0.3892455,0.10654398,-0.07549038,-0.3131046,-0.37294227,0.30714753,-0.37094924,-0.39647198,-0.19634068,0.14694642,0.255112,-0.1250204,-0.5282762,-0.07082812,-0.35463023,-0.28170735,0,2,💥 Motor Dominant A,Motor 🦴,-1
 RIS         ,Unknown,111.0,0.0,111.0,0.0289407981595011,55,0,0,4,-0.21551257,-0.5912828,-0.018178739,0.12710209,-0.45908815,-0.53046674,0.53415316,0.031169822,-0.02770004,-0.26269796,0.401067,0.24341798,0.22498064,-0.05146259,-0.038590748,0.4765241,-0.024459193,-0.023704004,-0.53449404,0.49557546,-0.23328343,0.5865872,0.09681909,-0.56030214,0.103867896,0.26968494,-0.19579266,0.21397668,0.66216445,-0.1612833,0.44305027,-0.050124124,0.019489985,-0.13643475,-0.1311689,0.35406953,-0.8425419,0.041488864,-0.18436497,0.13888706,-0.62489665,0.7625969,0.107210964,-0.36932132,0.15157919,-0.30534294,-0.20226336,-0.5567559,0.27433217,-0.20402019,-0.40512395,0.0317753,-0.21384962,-0.33703196,0.048838105,-0.36498293,0.037277576,0.17220056,0.24007888,0.3403348,-0.08638681,0.5811288,0.14345887,-0.08740461,0,2,💥 Motor Dominant A,Unknown ❓,-1
 RIML        ,Unknown,123.0,0.0,123.0,0.0251688648575808,36,0,0,4,0.07648235,-0.5330397,-0.21539071,0.10279158,-0.4569392,-0.73415035,0.7878121,0.10482218,-0.23026465,-0.30677426,1.1027645,-0.19038166,-0.06258851,0.022072008,0.2500062,-0.36398542,0.34916863,0.2219646,-0.776518,0.015090211,-0.024367746,0.39819437,0.33235595,-0.374732,-0.49623805,0.14680208,0.25343168,0.9121549,0.45654443,-0.018309282,0.8403728,-0.23251441,-0.4278261,-0.46046433,0.10260468,0.11198001,-0.26927364,0.09219059,0.46209252,0.107815176,0.05451855,0.35737205,-0.28396314,-0.23945595,-0.06628518,-0.09290625,-0.14583136,-0.1481444,-0.19667019,0.10906289,-0.007859877,0.03833284,0.18782018,0.06119986,-0.10393562,-0.26101324,-0.08658145,0.1536421,0.30189025,0.19875742,-0.048080314,0.2418054,-0.25491488,-0.5543711,2,2,🔁 Oscillator Core,Relay 🧠,1
 VB02          ,Unknown,45.0,8.4375,45.0,0.0269403880393999,45,0,0,0,-0.14628863,-0.44070095,0.24631393,0.047344428,-0.12564151,-0.7048061,0.17957664,0.03103074,-0.33587447,-0.5096629,0.12142577,0.276359,-0.26344308,0.13579996,-0.5171666,0.48393717,-0.01187286,0.67363197,-0.9789444,0.27453658,0.12934884,0.30843002,0.089630865,0.04885042,0.109700374,0.5125104,0.5480764,-0.28784096,-0.11641534,0.19105603,-0.26861835,-0.28281993,0.14530185,-0.60306853,0.53758824,0.41768506,-0.16002621,-0.059353948,0.38212755,-0.32556826,-0.21906619,0.6816468,-0.24805675,-0.56050205,-0.09953534,-0.109503776,-0.12336398,-0.032419503,0.58209354,0.3293585,0.54438,-0.2464765,-0.21225943,0.3960659,-0.22930035,-0.12383901,0.47063243,0.05753797,-0.15378927,-0.54348063,-0.22416992,-0.25261837,-0.31268215,-0.24810115,2,2,🔁 Oscillator Core,Unknown ❓,-1
 SIBVL       ,Unknown,84.0,0.0,84.0,0.0337304120984366,78,0,0,4,-0.2953944,-0.5240568,0.23659192,0.020331252,-0.38805914,-0.11051643,0.33428898,-0.5171662,0.1588866,-0.31869695,0.41966793,0.093316205,0.23499626,0.24325342,-0.0369665,0.00866008,-0.53732586,0.15552676,-0.7001331,0.14111562,0.22034486,0.5098865,0.16884428,-0.41978204,-0.47857085,0.21524024,0.119803265,-0.43210566,0.2045911,0.3464491,0.15455495,0.12662964,-0.9323378,0.1600096,-0.15394981,0.84209263,-0.33106,-0.1522548,0.44807944,0.38678807,-0.23224397,0.5873586,0.21289645,-0.32636487,0.20073198,-0.12930714,-0.26290578,-0.11483092,0.18647408,0.29863313,-0.17668155,-0.40593266,-0.7274225,0.046847403,-0.022131113,-0.37016287,0.3710772,0.05240923,0.13624485,0.14558032,-0.35927007,-0.56305003,0.053961787,-0.642934,0,2,💥 Motor Dominant A,Unknown ❓,-1
 ASER        ,Unknown,18.0,7.666666666666667,18.0,0.0159985497449346,6,0,0,0,-0.17085052,-0.33413723,0.37391165,0.43424237,-0.52887255,-0.5468323,0.22842582,-0.061558295,0.13707364,-0.35309997,0.15993352,0.12161461,-0.026972516,0.055603992,-0.20693564,0.02999625,-0.7454897,-0.002975312,-0.361865,0.5101415,-0.08520907,0.7638058,0.08006137,-0.32334605,0.11185157,-0.32623434,0.2927639,0.15225331,-0.08218751,-0.38021472,1.0019131,-1.0459766,-0.11362651,-0.074765384,-0.30423936,-0.19022542,0.037329793,-0.2856123,0.27585945,0.38510078,-0.66389304,-0.0759179,-0.05711912,-0.15112363,-0.35806438,-0.16957538,-0.6124701,-0.39025602,0.23671502,0.7668782,0.5075941,0.36894873,-0.0705588,-0.076202944,-0.6091302,0.0830824,-0.12909871,-0.06457243,-0.38669127,0.43415266,-0.3079858,0.4978601,-0.092689,0.5900334,0,2,💥 Motor Dominant A,Chemosensory 👃,2
 URBR        ,Unknown,57.0,6.5,57.0,0.0179084695805267,10,0,0,0,-0.8121771,-0.4544203,-0.39232138,0.17663187,-0.303222,-0.51419824,0.23574634,-0.22109318,-0.13972154,0.12166814,0.21684201,0.081229076,-0.32307005,-0.078045204,-0.2851654,0.09645419,-0.34440345,0.4185879,-0.5302244,0.6687586,-0.56093657,0.2846466,-0.17979407,-0.4438788,0.32042333,-0.22982179,0.033535324,0.14286329,-0.21266514,-0.16906406,0.41437954,-0.52927214,-0.75004727,0.14671195,0.23996927,0.0008735678,-0.6392221,-0.3187259,0.75117016,0.21547101,-0.6546569,-0.03964379,0.2827942,0.29524648,-0.36815846,0.30719507,-0.44927007,-0.04121647,-0.018064693,0.62115365,-0.18477471,0.76768184,-0.07916438,0.7012031,-0.72269595,-0.37284014,0.20387526,0.10686236,-0.6433745,0.24965946,-0.08457871,0.20375381,-0.13198209,-0.20424174,0,2,💥 Motor Dominant A,Unknown ❓,2
 RMDVR       ,Unknown,114.0,8.5,114.0,0.0315782319327028,66,0,0,0,-0.70677596,-0.68123716,-0.026281182,-0.088227764,-0.35476273,-0.42228782,0.25955504,-0.25230345,0.34905916,0.20221877,0.60853475,-0.017420927,0.23593877,-0.37558696,-0.28010404,0.23480827,-0.11853454,0.28253537,-0.6268964,-0.36491635,0.30604175,0.29898542,0.11086576,-0.3748709,0.082728736,-0.0984237,0.2955255,0.57558596,0.32267058,0.07820036,0.53826714,-0.47434056,-0.23465806,-0.10472319,-0.1482782,-0.04595757,-0.92189044,-0.13821262,0.6903929,0.30357322,-0.86014056,0.2906621,0.14751028,0.20395568,0.10124898,-0.13764417,-0.20366369,-0.029202921,0.35123178,0.6805634,0.026240971,0.017512016,0.17817436,0.32247388,0.14302263,-0.2734431,0.042598467,0.26662225,-0.3678767,0.36909297,-0.07476795,0.25415865,0.08670533,-0.2514199,0,2,💥 Motor Dominant A,Motor 🦴,-1
 URADL         ,Unknown,64.0,8.7,64.0,0.0179084695805267,10,0,0,0,-0.026216194,-0.34011984,0.16592821,0.29729873,-0.009882244,-0.58242357,-0.40234685,0.037617758,-0.15218818,0.09889819,0.28426206,0.15176372,0.11957052,-0.04634882,0.2158671,0.3819172,0.31969082,0.6345247,-0.81260115,0.35550955,-0.24466689,-0.005912905,0.22868955,-0.460592,0.045763597,-0.28878137,-0.77328247,0.77645147,0.6801562,0.13305505,-0.33387953,-0.59087956,-0.81934625,-0.022089403,-0.48694032,0.31622478,-0.24166307,-0.3132876,-0.028347591,-0.085687034,-0.4559215,0.5328427,0.16036391,0.14756344,0.02291783,-0.70161843,0.12076904,-0.6810791,-0.42475942,-0.06312965,0.48069188,0.40728936,-0.37392917,-0.23693073,-0.23127195,-0.24514198,-0.15796866,0.16555493,-0.038054116,0.12069065,-0.5835902,-0.35985488,0.36641678,-0.21950753,0,2,💥 Motor Dominant A,Olfactory 🌬,2
 OLLL          ,Unknown,86.0,7.85,86.0,0.0289407981595011,55,0,0,0,-0.36333063,-0.44566038,-0.11046231,0.19073856,0.10952564,-0.6676749,0.5415054,-0.07728689,-0.37898403,-0.521996,0.3933275,0.014812642,-0.54123,0.02707701,-0.08274365,0.25656825,-0.103629,0.19422117,-0.33455035,0.49334842,0.3032262,0.061237004,0.100961626,-0.14506029,-0.30244684,-0.16963764,-0.32871836,0.5821541,0.23570685,0.02323564,0.45229763,-0.1287611,-0.3157172,0.067340255,-0.35159332,0.29240555,-0.516977,0.37830538,0.5343695,0.08756289,-0.26736143,0.33682543,0.27100575,0.34623575,0.1678627,-0.088766344,-0.17302893,-0.7257551,-0.77884907,0.27040023,0.38466558,0.18006265,0.1042312,-0.33512986,0.49210757,-0.24606612,0.32332993,0.4228921,-0.11669763,0.19217224,-0.15934722,-0.4350119,0.38307133,-0.6760804,0,2,💥 Motor Dominant A,Unknown ❓,-1
