pre,post,gap_weight,chem_weight,functional_weight,uncertainty,data_sources
AIZL,RIGL,1.0,1.75,0.0306965038180351,1.1691342951089922,"['cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_8']"
AIZL,RIGR,,,,,[]
AIZL,RIH,1.0,,0.0135889323428273,,"['cook2019', 'funconn']"
AIZL,RIML,,11.25,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AIZL,RIMR,,,0.01021368522197,,['funconn']
AIZL,RIPL,,,0.0041248695924878,,['funconn']
AIZL,RIPR,,,,,[]
AIZL,RIR,,,,,[]
AIZL,RIS,,,,,[]
AIZL,RIVL,,,-0.0128781218081712,,['funconn']
AIZL,RIVR,,,,,[]
AIZL,RMDDL,,,0.0325812734663486,,['funconn']
AIZL,RMDDR,,,,,[]
AIZL,RMDL,,,,,[]
AIZL,RMDR,,,0.0241117961704731,,['funconn']
AIZL,RMDVL,,,,,[]
AIZL,RMDVR,,,0.0669202506542205,,['funconn']
AIZL,RMED,,,,,[]
AIZL,RMEL,,,,,[]
AIZL,RMER,,,0.0508089214563369,,['funconn']
AIZL,RMEV,,,,,[]
AIZL,RMFL,,,,,[]
AIZL,RMFR,,,,,[]
AIZL,RMGL,,,,,[]
AIZL,RMGR,,,0.0078956885263323,,['funconn']
AIZL,RMHL,,,,,[]
AIZL,RMHR,,,,,[]
AIZL,SAADL,,,0.0249767433851957,,['funconn']
AIZL,SAADR,,,,,[]
AIZL,SAAVL,,,-0.0079500647261738,,['funconn']
AIZL,SAAVR,,,0.0016793030081316,,['funconn']
AIZL,SABD,,,,,[]
AIZL,SABVL,,,0.1461683213710785,,['funconn']
AIZL,SABVR,,,,,[]
AIZL,SDQL,,,,,[]
AIZL,SDQR,,,,,[]
AIZL,SIADL,,,,,[]
AIZL,SIADR,,,,,[]
AIZL,SIAVL,,,,,[]
AIZL,SIAVR,,,,,[]
AIZL,SIBDL,,,,,[]
AIZL,SIBDR,,,,,[]
AIZL,SIBVL,,,,,[]
AIZL,SIBVR,,,,,[]
AIZL,SMBDL,,11.375,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AIZL,SMBDR,,1.0,,,"['white1986_jsh', 'witvliet2020_8']"
AIZL,SMBVL,,11.0,-0.0065387054346501,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AIZL,SMBVR,,3.0,,,['witvliet2020_8']
AIZL,SMDDL,,,0.0625387206673622,,['funconn']
AIZL,SMDDR,,,0.1855696439743042,,['funconn']
AIZL,SMDVL,,3.0,-0.0062148845754563,,"['cook2019', 'funconn']"
AIZL,SMDVR,,,0.0349979102611541,,['funconn']
AIZL,URADL,,,,,[]
AIZL,URADR,,,0.038236878812313,,['funconn']
AIZL,URAVL,,,,,[]
AIZL,URAVR,,,,,[]
AIZL,URBL,,,-0.0550274029374122,,['funconn']
AIZL,URBR,,,0.0499235652387142,,['funconn']
AIZL,URXL,,,0.0164366196841001,,['funconn']
AIZL,URXR,,,,,[]
AIZL,URYDL,,2.0,,,"['cook2019', 'witvliet2020_7']"
AIZL,URYDR,,,0.0324211977422237,,['funconn']
AIZL,URYVL,,,-0.0096001271158456,,['funconn']
AIZL,URYVR,,,,,[]
AIZL,VA1,,,,,[]
AIZL,VA10,,,,,[]
AIZL,VA11,,,,,[]
AIZL,VA12,,,,,[]
AIZL,VA2,,,,,[]
AIZL,VA3,,,,,[]
AIZL,VA4,,,,,[]
AIZL,VA5,,,,,[]
AIZL,VA6,,,,,[]
AIZL,VA7,,,,,[]
AIZL,VA8,,,,,[]
AIZL,VA9,,,,,[]
AIZL,VB1,,,0.030430644750595,,['funconn']
AIZL,VB10,,,,,[]
AIZL,VB11,,,,,[]
AIZL,VB2,,1.0,0.0175662394613027,,"['funconn', 'openworm', 'white1986_whole']"
AIZL,VB3,,,,,[]
AIZL,VB4,,,,,[]
AIZL,VB5,,,,,[]
AIZL,VB6,,,,,[]
AIZL,VB7,,,,,[]
AIZL,VB8,,,,,[]
AIZL,VB9,,,,,[]
AIZL,VC1,,,,,[]
AIZL,VC2,,,,,[]
AIZL,VC3,,,,,[]
AIZL,VC4,,,,,[]
AIZL,VC5,,,,,[]
AIZL,VC6,,,,,[]
AIZL,VD1,,,,,[]
AIZL,VD10,,,,,[]
AIZL,VD11,,,,,[]
AIZL,VD12,,,,,[]
AIZL,VD13,,,,,[]
AIZL,VD2,,,,,[]
AIZL,VD3,,,,,[]
AIZL,VD4,,,,,[]
AIZL,VD5,,,,,[]
AIZL,VD6,,,,,[]
AIZL,VD7,,,,,[]
AIZL,VD8,,,,,[]
AIZL,VD9,,,,,[]
AIZR,ADAL,,,,,[]
AIZR,ADAR,,,,,[]
AIZR,ADEL,,,-0.0386595577001571,,['funconn']
AIZR,ADER,,,,,[]
AIZR,ADFL,,,,,[]
AIZR,ADFR,,1.0,,,['cook2019']
AIZR,ADLL,,,,,[]
AIZR,ADLR,,,0.0502754487097263,,['funconn']
AIZR,AFDL,,,,,[]
AIZR,AFDR,1.0,1.0,-0.0114142466336488,0.0,"['funconn', 'witvliet2020_7', 'witvliet2020_8']"
AIZR,AIAL,,,,,[]
AIZR,AIAR,,4.0,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AIZR,AIBL,4.0,16.625,,12.70353666307143,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AIZR,AIBR,,3.125,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AIZR,AIML,,,,,[]
AIZR,AIMR,,,,,[]
AIZR,AINL,,,0.0301911924034357,,['funconn']
AIZR,AINR,,,0.0204283352941274,,['funconn']
AIZR,AIYL,,,,,[]
AIZR,AIYR,,1.0,,,['witvliet2020_8']
AIZR,AIZL,6.75,,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AIZR,ALA,,,,,[]
AIZR,ALML,,,,,[]
AIZR,ALMR,,,,,[]
AIZR,ALNL,,,,,[]
AIZR,ALNR,,,,,[]
AIZR,AQR,,,,,[]
AIZR,AS1,,,,,[]
AIZR,AS10,,,,,[]
AIZR,AS11,,,,,[]
AIZR,AS2,,,,,[]
AIZR,AS3,,,,,[]
AIZR,AS4,,,,,[]
AIZR,AS5,,,,,[]
AIZR,AS6,,,,,[]
AIZR,AS7,,,,,[]
AIZR,AS8,,,,,[]
AIZR,AS9,,,,,[]
AIZR,ASEL,1.0,,0.02285080216825,,"['funconn', 'witvliet2020_8']"
AIZR,ASER,7.0,1.25,0.0551204942166805,0.3897114317029974,"['cook2019', 'funconn', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
AIZR,ASGL,,,0.0070798899978399,,['funconn']
AIZR,ASGR,1.5,,0.0233586952090263,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AIZR,ASHL,1.0,,,,"['witvliet2020_7', 'witvliet2020_8']"
AIZR,ASHR,3.0,,-0.0058573493734002,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AIZR,ASIL,,,0.0592617504298687,,['funconn']
AIZR,ASIR,,,0.0209429915994405,,['funconn']
AIZR,ASJL,,,-0.0119620123878121,,['funconn']
AIZR,ASJR,,,,,[]
AIZR,ASKL,,,,,[]
AIZR,ASKR,,,,,[]
AIZR,AUAL,,,0.0121710654348135,,['funconn']
AIZR,AUAR,2.0,,,,['witvliet2020_8']
AIZR,AVAL,,1.0,0.0212964992970228,,"['funconn', 'witvliet2020_8']"
AIZR,AVAR,,,0.049207329750061,,['funconn']
AIZR,AVBL,,,,,[]
AIZR,AVBR,,,-0.0013901537749916,,['funconn']
AIZR,AVDL,,,0.0322442613542079,,['funconn']
AIZR,AVDR,,,,,[]
AIZR,AVEL,,7.625,0.0366708971560001,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AIZR,AVER,1.0,1.5,-0.0089983604848384,0.45,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AIZR,AVFL,,,,,[]
AIZR,AVFR,,,,,[]
AIZR,AVG,,,0.0110540585592389,,['funconn']
AIZR,AVHL,,,-0.0077210147865116,,['funconn']
AIZR,AVHR,,,0.0230103395879268,,['funconn']
AIZR,AVJL,,,-0.0247253105044364,,['funconn']
AIZR,AVJR,,,0.2134636491537094,,['funconn']
AIZR,AVKL,,,,,[]
AIZR,AVKR,,,,,[]
AIZR,AVL,,,,,[]
AIZR,AVM,,,,,[]
AIZR,AWAL,,,0.0201455261558294,,['funconn']
AIZR,AWAR,2.0,1.0,0.0020887095015496,0.0999999999999999,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_8']"
AIZR,AWBL,1.0,,,,['witvliet2020_8']
AIZR,AWBR,,2.0,0.0307285375893116,,"['funconn', 'white1986_jsh', 'witvliet2020_8']"
AIZR,AWCL,2.0,3.0,0.0352742969989776,0.0999999999999999,"['funconn', 'witvliet2020_7', 'witvliet2020_8']"
AIZR,AWCR,3.5,2.0,,0.0499999999999999,"['cook2019', 'witvliet2020_7', 'witvliet2020_8']"
AIZR,BAGL,2.0,1.0,-0.0038165426813066,0.0,"['funconn', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
AIZR,BAGR,,,,,[]
AIZR,BDUL,,,,,[]
AIZR,BDUR,,,,,[]
AIZR,CEPDL,,,,,[]
AIZR,CEPDR,,,0.0430604591965675,,['funconn']
AIZR,CEPVL,,,,,[]
AIZR,CEPVR,,,,,[]
AIZR,DA1,,,,,[]
AIZR,DA2,,,,,[]
AIZR,DA3,,,,,[]
AIZR,DA4,,,,,[]
AIZR,DA5,,,,,[]
AIZR,DA6,,,,,[]
AIZR,DA7,,,,,[]
AIZR,DA8,,,,,[]
AIZR,DA9,,,,,[]
AIZR,DB1,,,,,[]
AIZR,DB2,,,,,[]
AIZR,DB3,,,,,[]
AIZR,DB4,,,,,[]
AIZR,DB5,,,,,[]
AIZR,DB6,,,,,[]
AIZR,DB7,,,,,[]
AIZR,DD1,,,,,[]
AIZR,DD2,,,,,[]
AIZR,DD3,,,,,[]
AIZR,DD4,,,,,[]
AIZR,DD5,,,,,[]
AIZR,DD6,,,,,[]
AIZR,DVA,,1.6666666666666667,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7']"
AIZR,DVB,,,,,[]
AIZR,DVC,1.0,,,,['witvliet2020_8']
AIZR,FLPL,,,-0.0282679293304681,,['funconn']
AIZR,FLPR,,,0.0040736775845289,,['funconn']
AIZR,HSNL,,,,,[]
AIZR,HSNR,,,,,[]
AIZR,I1L,,,,,[]
AIZR,I1R,,,0.0010122657986357,,['funconn']
AIZR,I2L,,,0.0014121580170467,,['funconn']
AIZR,I2R,,,0.0175479408353567,,['funconn']
AIZR,I3,,,0.0311101786792278,,['funconn']
AIZR,I4,,,0.0203894469887018,,['funconn']
AIZR,I5,,,,,[]
AIZR,I6,,,-0.0096160061657428,,['funconn']
AIZR,IL1DL,,,,,[]
AIZR,IL1DR,,,-0.0545772276818752,,['funconn']
AIZR,IL1L,,,,,[]
AIZR,IL1R,,,-0.0078435633331537,,['funconn']
AIZR,IL1VL,,,-0.0210528783500194,,['funconn']
AIZR,IL1VR,,,0.0085484134033322,,['funconn']
AIZR,IL2DL,,,,,[]
AIZR,IL2DR,,,0.0055702570825815,,['funconn']
AIZR,IL2L,,,,,[]
AIZR,IL2R,,,-0.0179641414433717,,['funconn']
AIZR,IL2VL,,,-0.0178450066596269,,['funconn']
AIZR,IL2VR,,,,,[]
AIZR,LUAL,,,,,[]
AIZR,LUAR,,,,,[]
AIZR,M1,,,-0.0057319183833897,,['funconn']
AIZR,M2L,,,0.0385740771889686,,['funconn']
AIZR,M2R,,,-0.0168060958385467,,['funconn']
AIZR,M3L,,,0.0038863427471369,,['funconn']
AIZR,M3R,,,0.0120678655803203,,['funconn']
AIZR,M4,,,,,[]
AIZR,M5,,,0.0405035801231861,,['funconn']
AIZR,MCL,,,,,[]
AIZR,MCR,,,0.0708989277482032,,['funconn']
AIZR,MI,,,-0.0271033514291048,,['funconn']
AIZR,NSML,,,,,[]
AIZR,NSMR,,,0.0082229943946003,,['funconn']
AIZR,OLLL,,,-0.0068974578753113,,['funconn']
AIZR,OLLR,,,0.0096192331984639,,['funconn']
AIZR,OLQDL,,,-0.0086367251351475,,['funconn']
AIZR,OLQDR,,,-0.0294594299048185,,['funconn']
AIZR,OLQVL,,,,,[]
AIZR,OLQVR,,,0.0620425157248973,,['funconn']
AIZR,PDA,,,,,[]
AIZR,PDB,,,,,[]
AIZR,PDEL,,,,,[]
AIZR,PDER,,,,,[]
AIZR,PHAL,,,,,[]
AIZR,PHAR,,,,,[]
AIZR,PHBL,,,,,[]
AIZR,PHBR,,,,,[]
AIZR,PHCL,,,,,[]
AIZR,PHCR,,,,,[]
AIZR,PLML,,,,,[]
AIZR,PLMR,,,,,[]
AIZR,PLNL,,,,,[]
AIZR,PLNR,,,,,[]
AIZR,PQR,,,,,[]
AIZR,PVCL,,,,,[]
AIZR,PVCR,,,,,[]
AIZR,PVDL,,,,,[]
AIZR,PVDR,,,,,[]
AIZR,PVM,,,,,[]
AIZR,PVNL,,,,,[]
AIZR,PVNR,,,,,[]
AIZR,PVPL,,,,,[]
AIZR,PVPR,,,,,[]
AIZR,PVQL,,,,,[]
AIZR,PVQR,,,,,[]
AIZR,PVR,,,,,[]
AIZR,PVT,,,,,[]
AIZR,PVWL,,,,,[]
AIZR,PVWR,,,,,[]
AIZR,RIAL,,1.0,,,['witvliet2020_7']
AIZR,RIAR,,9.875,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AIZR,RIBL,,,,,[]
AIZR,RIBR,,1.0,,,['white1986_jsh']
AIZR,RICL,,,,,[]
AIZR,RICR,,,,,[]
AIZR,RID,,,0.0138161480426788,,['funconn']
AIZR,RIFL,,,,,[]
AIZR,RIFR,,,,,[]
AIZR,RIGL,1.0,,0.0512049533426761,,"['funconn', 'witvliet2020_8']"
AIZR,RIGR,,,,,[]
AIZR,RIH,,1.0,-0.0035155126824975,,"['funconn', 'witvliet2020_8']"
AIZR,RIML,,,,,[]
AIZR,RIMR,,10.75,0.0307581573724746,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AIZR,RIPL,,,0.0011670606909319,,['funconn']
AIZR,RIPR,,,,,[]
AIZR,RIR,,,,,[]
AIZR,RIS,,,-0.0037978142499923,,['funconn']
AIZR,RIVL,,,0.0036735080648213,,['funconn']
AIZR,RIVR,,,-0.0020482493564486,,['funconn']
AIZR,RMDDL,,,0.0262641590088605,,['funconn']
AIZR,RMDDR,,,,,[]
AIZR,RMDL,,,,,[]
AIZR,RMDR,,,,,[]
AIZR,RMDVL,,,,,[]
AIZR,RMDVR,,,,,[]
AIZR,RMED,,,0.0676948428153991,,['funconn']
AIZR,RMEL,,,-0.0039453417994081,,['funconn']
AIZR,RMER,,,,,[]
AIZR,RMEV,,,,,[]
AIZR,RMFL,,,,,[]
AIZR,RMFR,,,0.0200871359556913,,['funconn']
AIZR,RMGL,,,,,[]
AIZR,RMGR,,,0.0667934566736221,,['funconn']
AIZR,RMHL,,,,,[]
AIZR,RMHR,,,,,[]
AIZR,SAADL,,,0.0273073576390743,,['funconn']
AIZR,SAADR,,,,,[]
AIZR,SAAVL,,,,,[]
AIZR,SAAVR,,,,,[]
AIZR,SABD,,,0.0319753661751747,,['funconn']
AIZR,SABVL,,,0.045179933309555,,['funconn']
AIZR,SABVR,,,0.0153011549264192,,['funconn']
AIZR,SDQL,,,,,[]
AIZR,SDQR,,,,,[]
AIZR,SIADL,,,,,[]
AIZR,SIADR,,1.0,,,['cook2019']
AIZR,SIAVL,,,,,[]
AIZR,SIAVR,,,,,[]
AIZR,SIBDL,,,,,[]
AIZR,SIBDR,,,,,[]
AIZR,SIBVL,,,,,[]
AIZR,SIBVR,,,,,[]
AIZR,SMBDL,,1.0,,,['witvliet2020_7']
AIZR,SMBDR,,8.25,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AIZR,SMBVL,,,,,[]
AIZR,SMBVR,,7.0,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
AIZR,SMDDL,,,,,[]
AIZR,SMDDR,,1.6,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole']"
AIZR,SMDVL,,,,,[]
AIZR,SMDVR,,,0.0611051321029663,,['funconn']
AIZR,URADL,,,,,[]
AIZR,URADR,,,0.0411091037094593,,['funconn']
AIZR,URAVL,,,,,[]
AIZR,URAVR,,,,,[]
AIZR,URBL,,,0.0329498127102851,,['funconn']
AIZR,URBR,,,-0.0036352295428514,,['funconn']
AIZR,URXL,,,,,[]
AIZR,URXR,,,0.0322189070284366,,['funconn']
AIZR,URYDL,,,,,[]
AIZR,URYDR,,,,,[]
AIZR,URYVL,,,-0.0022683506831526,,['funconn']
AIZR,URYVR,,,,,[]
AIZR,VA1,,,,,[]
AIZR,VA10,,,,,[]
AIZR,VA11,,,,,[]
AIZR,VA12,,,,,[]
AIZR,VA2,,,,,[]
AIZR,VA3,,,,,[]
AIZR,VA4,,,,,[]
AIZR,VA5,,,,,[]
AIZR,VA6,,,,,[]
AIZR,VA7,,,,,[]
AIZR,VA8,,,,,[]
AIZR,VA9,,,,,[]
AIZR,VB1,,,,,[]
AIZR,VB10,,,,,[]
AIZR,VB11,,,,,[]
AIZR,VB2,,,,,[]
AIZR,VB3,,,,,[]
AIZR,VB4,,,,,[]
AIZR,VB5,,,,,[]
AIZR,VB6,,,,,[]
AIZR,VB7,,,,,[]
AIZR,VB8,,,,,[]
AIZR,VB9,,,,,[]
AIZR,VC1,,,,,[]
AIZR,VC2,,,,,[]
AIZR,VC3,,,,,[]
AIZR,VC4,,,,,[]
AIZR,VC5,,,,,[]
AIZR,VC6,,,,,[]
AIZR,VD1,,,,,[]
AIZR,VD10,,,,,[]
AIZR,VD11,,,,,[]
AIZR,VD12,,,,,[]
AIZR,VD13,,,,,[]
AIZR,VD2,,,,,[]
AIZR,VD3,,,,,[]
AIZR,VD4,,,,,[]
AIZR,VD5,,,,,[]
AIZR,VD6,,,,,[]
AIZR,VD7,,,,,[]
AIZR,VD8,,,,,[]
AIZR,VD9,,,,,[]
ALA,ADAL,,,0.0230957008898258,,['funconn']
ALA,ADAR,,,0.0557404048740863,,['funconn']
ALA,ADEL,,1.0,,,"['chklovskii', 'openworm', 'white1986_n2u', 'white1986_whole']"
ALA,ADER,,,,,[]
ALA,ADFL,,,,,[]
ALA,ADFR,,,,,[]
ALA,ADLL,,1.0,,,"['witvliet2020_7', 'witvliet2020_8']"
ALA,ADLR,,,,,[]
ALA,AFDL,,,0.0155415665358304,,['funconn']
ALA,AFDR,,,,,[]
ALA,AIAL,,,,,[]
ALA,AIAR,,,,,[]
ALA,AIBL,,,,,[]
ALA,AIBR,,,,,[]
ALA,AIML,,,,,[]
ALA,AIMR,,,,,[]
ALA,AINL,,,,,[]
ALA,AINR,,,0.0395697504281997,,['funconn']
ALA,AIYL,,,-0.0031462551560252,,['funconn']
ALA,AIYR,,,0.0465920455753803,,['funconn']
ALA,AIZL,,,,,[]
ALA,AIZR,,,,,[]
ALA,ALML,,,,,[]
ALA,ALMR,,,,,[]
ALA,ALNL,,,,,[]
ALA,ALNR,,,,,[]
ALA,AQR,,,0.0452762059867382,,['funconn']
ALA,AS1,,,,,[]
ALA,AS10,,,,,[]
ALA,AS11,,,,,[]
ALA,AS2,,,,,[]
ALA,AS3,,,,,[]
ALA,AS4,,,,,[]
ALA,AS5,,,,,[]
ALA,AS6,,,,,[]
ALA,AS7,,,,,[]
ALA,AS8,,,,,[]
ALA,AS9,,,,,[]
ALA,ASEL,,,0.0281922332942485,,['funconn']
ALA,ASER,,,,,[]
ALA,ASGL,,,,,[]
ALA,ASGR,,,-0.0255238078534603,,['funconn']
ALA,ASHL,,,,,[]
ALA,ASHR,,,,,[]
ALA,ASIL,,,,,[]
ALA,ASIR,,,,,[]
ALA,ASJL,2.0,,-0.0643129423260688,,"['cook2019', 'funconn']"
ALA,ASJR,,4.0,,,['cook2019']
ALA,ASKL,,,,,[]
ALA,ASKR,1.0,,,,['cook2019']
ALA,AUAL,,,-0.0032988244201987,,['funconn']
ALA,AUAR,,,,,[]
ALA,AVAL,,1.0,,,"['chklovskii', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole']"
ALA,AVAR,,1.0,,,['witvliet2020_8']
ALA,AVBL,,,,,[]
ALA,AVBR,,,,,[]
ALA,AVDL,,,,,[]
ALA,AVDR,,1.0,-0.0058149746619164,,"['cook2019', 'funconn']"
ALA,AVEL,,3.0,0.038282886147499,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ALA,AVER,3.0,2.5,-0.0390667878091335,1.1022703842524302,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
ALA,AVFL,,,,,[]
ALA,AVFR,,,,,[]
ALA,AVG,,,,,[]
ALA,AVHL,,,0.1378459483385086,,['funconn']
ALA,AVHR,,,,,[]
ALA,AVJL,,,,,[]
ALA,AVJR,,,,,[]
ALA,AVKL,,,-0.0337677337229251,,['funconn']
ALA,AVKR,,,,,[]
ALA,AVL,,,,,[]
ALA,AVM,,,,,[]
ALA,AWAL,,,-0.0036104475148022,,['funconn']
ALA,AWAR,,,,,[]
ALA,AWBL,,,,,[]
ALA,AWBR,,,,,[]
ALA,AWCL,,,-0.0156892724335193,,['funconn']
ALA,AWCR,,,,,[]
ALA,BAGL,,,0.0117516843602061,,['funconn']
ALA,BAGR,,,-0.0307188145816326,,['funconn']
ALA,BDUL,,1.0,,,['witvliet2020_7']
ALA,BDUR,,,,,[]
ALA,CEPDL,,,,,[]
ALA,CEPDR,,,,,[]
ALA,CEPVL,,,,,[]
ALA,CEPVR,,,,,[]
ALA,DA1,,,,,[]
ALA,DA2,,,,,[]
ALA,DA3,,,,,[]
ALA,DA4,,,,,[]
ALA,DA5,,,,,[]
ALA,DA6,,,,,[]
ALA,DA7,,,,,[]
ALA,DA8,,,,,[]
ALA,DA9,,,,,[]
ALA,DB1,,,,,[]
ALA,DB2,,,,,[]
ALA,DB3,,,,,[]
ALA,DB4,,,,,[]
ALA,DB5,,,,,[]
ALA,DB6,,,,,[]
ALA,DB7,,,,,[]
ALA,DD1,,,0.0215189214795827,,['funconn']
ALA,DD2,,,,,[]
ALA,DD3,,,,,[]
ALA,DD4,,,,,[]
ALA,DD5,,,,,[]
ALA,DD6,,,,,[]
ALA,DVA,,,,,[]
ALA,DVB,,,,,[]
ALA,DVC,,,,,[]
ALA,FLPL,,,,,[]
ALA,FLPR,,,0.0053232898935675,,['funconn']
ALA,HSNL,1.0,,,,['cook2019']
ALA,HSNR,1.0,,,,['cook2019']
ALA,I1L,,,,,[]
ALA,I1R,,,,,[]
ALA,I2L,,,,,[]
ALA,I2R,,,0.0278030186891555,,['funconn']
ALA,I3,,,0.0003719881351571,,['funconn']
ALA,I4,,,,,[]
ALA,I5,,,,,[]
ALA,I6,,,,,[]
ALA,IL1DL,,,,,[]
ALA,IL1DR,,,,,[]
ALA,IL1L,,,,,[]
ALA,IL1R,,,,,[]
ALA,IL1VL,,,0.0051809521391987,,['funconn']
ALA,IL1VR,,,-0.1016028895974159,,['funconn']
ALA,IL2DL,,,,,[]
ALA,IL2DR,,,,,[]
ALA,IL2L,,,,,[]
ALA,IL2R,,,,,[]
ALA,IL2VL,,,,,[]
ALA,IL2VR,,,,,[]
ALA,LUAL,,,,,[]
ALA,LUAR,,,,,[]
ALA,M1,,,,,[]
ALA,M2L,,,,,[]
ALA,M2R,,,0.0479400567710399,,['funconn']
ALA,M3L,,,,,[]
ALA,M3R,,,,,[]
ALA,M4,,,,,[]
ALA,M5,,,0.0568575821816921,,['funconn']
ALA,MCL,,,,,[]
ALA,MCR,,,,,[]
ALA,MI,,,-0.0236141830682754,,['funconn']
ALA,NSML,,,,,[]
ALA,NSMR,,,,,[]
ALA,OLLL,,,,,[]
ALA,OLLR,,,-0.0081941643729805,,['funconn']
ALA,OLQDL,,,-0.0170855056494474,,['funconn']
ALA,OLQDR,,,0.0291604660451412,,['funconn']
ALA,OLQVL,,,,,[]
ALA,OLQVR,,,,,[]
ALA,PDA,,,,,[]
ALA,PDB,,,,,[]
ALA,PDEL,,,,,[]
ALA,PDER,,,,,[]
ALA,PHAL,,,,,[]
ALA,PHAR,,,,,[]
ALA,PHBL,,,,,[]
ALA,PHBR,,,,,[]
ALA,PHCL,,,,,[]
ALA,PHCR,,,,,[]
ALA,PLML,,,,,[]
ALA,PLMR,,,,,[]
ALA,PLNL,,,,,[]
ALA,PLNR,,,,,[]
ALA,PQR,,,,,[]
ALA,PVCL,,,,,[]
ALA,PVCR,,,,,[]
ALA,PVDL,250.0,75.0,,0.0,['cook2019']
ALA,PVDR,250.0,75.0,,0.0,['cook2019']
ALA,PVM,,,,,[]
ALA,PVNL,,1.0,,,['witvliet2020_7']
ALA,PVNR,,,,,[]
ALA,PVPL,,,,,[]
ALA,PVPR,,,,,[]
ALA,PVQL,2.0,,,,['white1986_jsh']
ALA,PVQR,1.5,,,,"['white1986_jsh', 'witvliet2020_8']"
ALA,PVR,,,,,[]
ALA,PVT,,,,,[]
ALA,PVWL,,,,,[]
ALA,PVWR,,,,,[]
ALA,RIAL,,,,,[]
ALA,RIAR,,2.0,,,['cook2019']
ALA,RIBL,,,,,[]
ALA,RIBR,,,,,[]
ALA,RICL,,,-0.0325349606573581,,['funconn']
ALA,RICR,,,,,[]
ALA,RID,2.5,,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole']"
ALA,RIFL,,,,,[]
ALA,RIFR,,,,,[]
ALA,RIGL,,,,,[]
ALA,RIGR,,,0.0092126252129673,,['funconn']
ALA,RIH,,,,,[]
ALA,RIML,,,,,[]
ALA,RIMR,,,0.0536628775298595,,['funconn']
ALA,RIPL,,,,,[]
ALA,RIPR,,,,,[]
ALA,RIR,,,0.0457415804266929,,['funconn']
ALA,RIS,,,,,[]
ALA,RIVL,,,0.0037634747568517,,['funconn']
ALA,RIVR,,,,,[]
