from_neuron,to_neuron,from_pos,to_pos,from_type,to_type,mean_gap_weight,mean_chem_weight,uncertainty,data_sources
IL1VR,RIPR,"(0.96, 29.64, -1.72)","(7.11, 35.72, -6.56)",sensory,inter,,6.0,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL1VR,RMDDR,"(0.96, 29.64, -1.72)","(-0.46, 56.06, -2.32)",sensory,motor,,12.375,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL1VR,RMDVL,"(0.96, 29.64, -1.72)","(7.1, 47.33, 9.76)",sensory,motor,,5.0,,['cook2019']
IL1VR,RMED,"(0.96, 29.64, -1.72)","(15.5, 40.14, -2.72)",sensory,motor,2.0,,,['white1986_jsh']
IL1VR,RMER,"(0.96, 29.64, -1.72)","(7.16, 38.76, -7.87)",sensory,motor,,1.3333333333333333,,"['chklovskii', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL1VR,URAVR,"(0.96, 29.64, -1.72)","(2.42, 34.97, -3.85)",sensory,sensory,4.0,4.0,0.0,['cook2019']
IL2DL,ADAL,"(12.34, 24.21, 4.34)","(0.03, 94.34, 10.31)",sensory,inter,,1.0,,"['funconn', 'witvliet2020_7']"
IL2DL,AUAL,"(12.34, 24.21, 4.34)","(0.84, 60.91, 8.36)",sensory,inter,,1.25,,"['cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole']"
IL2DL,AVBR,"(12.34, 24.21, 4.34)","(4.83, 62.69, -9.41)",sensory,inter,,2.0,,"['cook2019', 'funconn']"
IL2DL,AVEL,"(12.34, 24.21, 4.34)","(4.58, 51.08, 5.98)",sensory,inter,,1.0,,['witvliet2020_8']
IL2DL,CEPDL,"(12.34, 24.21, 4.34)","(13.62, 49.58, 3.7)",sensory,sensory,,1.0,,['witvliet2020_7']
IL2DL,IL1DL,"(12.34, 24.21, 4.34)","(13.12, 32.71, 2.18)",sensory,sensory,,7.875,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2DL,IL2DL,"(12.34, 24.21, 4.34)","(12.34, 24.21, 4.34)",sensory,sensory,,2.0,,['cook2019']
IL2DL,IL2L,"(12.34, 24.21, 4.34)","(7.93, 29.9, 9.15)",sensory,sensory,,1.0,,"['funconn', 'witvliet2020_7']"
IL2DL,OLQDL,"(12.34, 24.21, 4.34)","(14.22, 37.55, 2.16)",sensory,sensory,,2.5714285714285716,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2DL,RIBL,"(12.34, 24.21, 4.34)","(3.07, 62.04, 6.02)",sensory,inter,,1.0,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole']"
IL2DL,RICR,"(12.34, 24.21, 4.34)","(-0.2, 69.97, -8.23)",sensory,inter,,1.0,,['witvliet2020_7']
IL2DL,RIGL,"(12.34, 24.21, 4.34)","(-8.73, 114.67, 1.71)",sensory,inter,,1.0,,"['funconn', 'witvliet2020_8']"
IL2DL,RIH,"(12.34, 24.21, 4.34)","(-0.69, 47.05, -0.08)",sensory,inter,,3.6666666666666665,,"['cook2019', 'witvliet2020_7', 'witvliet2020_8']"
IL2DL,RIPL,"(12.34, 24.21, 4.34)","(7.97, 35.3, 6.37)",sensory,inter,,13.375,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2DL,RMDVL,"(12.34, 24.21, 4.34)","(7.1, 47.33, 9.76)",sensory,motor,,1.0,,['witvliet2020_8']
IL2DL,RMED,"(12.34, 24.21, 4.34)","(15.5, 40.14, -2.72)",sensory,motor,,2.6666666666666665,,"['cook2019', 'witvliet2020_7', 'witvliet2020_8']"
IL2DL,RMEL,"(12.34, 24.21, 4.34)","(8.71, 38.03, 7.36)",sensory,motor,,5.142857142857143,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2DL,RMER,"(12.34, 24.21, 4.34)","(7.16, 38.76, -7.87)",sensory,motor,,4.142857142857143,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2DL,RMEV,"(12.34, 24.21, 4.34)","(-0.27, 44.66, 1.17)",sensory,motor,,1.6666666666666667,,"['cook2019', 'funconn', 'witvliet2020_7', 'witvliet2020_8']"
IL2DL,RMHL,"(12.34, 24.21, 4.34)","(-0.78, 58.16, 3.15)",sensory,motor,,1.0,,"['cook2019', 'witvliet2020_7', 'witvliet2020_8']"
IL2DL,URADL,"(12.34, 24.21, 4.34)","(12.53, 30.69, 4.5)",sensory,sensory,1.0,4.5,2.3382685902179845,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2DL,URYDL,"(12.34, 24.21, 4.34)","(12.32, 34.36, 4.64)",sensory,sensory,,1.0,,"['funconn', 'witvliet2020_7']"
IL2DR,ASIR,"(12.45, 26.43, -6.68)","(9.72, 63.42, -7.16)",sensory,sensory,,1.0,,['witvliet2020_8']
IL2DR,AVER,"(12.45, 26.43, -6.68)","(3.63, 52.03, -6.09)",sensory,inter,,1.0,,"['funconn', 'white1986_jsh']"
IL2DR,AWCR,"(12.45, 26.43, -6.68)","(1.74, 56.43, -9.51)",sensory,sensory,,1.0,,['witvliet2020_8']
IL2DR,CEPDR,"(12.45, 26.43, -6.68)","(12.9, 50.28, -7.07)",sensory,sensory,,1.2,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole']"
IL2DR,IL1DR,"(12.45, 26.43, -6.68)","(12.22, 33.88, -4.59)",sensory,sensory,,9.125,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2DR,IL1R,"(12.45, 26.43, -6.68)","(5.64, 30.97, -6.96)",sensory,sensory,,1.0,,"['funconn', 'white1986_jsh']"
IL2DR,OLQDR,"(12.45, 26.43, -6.68)","(13.39, 38.7, -5.63)",sensory,sensory,,1.75,,"['cook2019', 'funconn', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
IL2DR,RICL,"(12.45, 26.43, -6.68)","(0.28, 70.85, 8.03)",sensory,inter,,1.0,,"['cook2019', 'funconn', 'witvliet2020_7']"
IL2DR,RICR,"(12.45, 26.43, -6.68)","(-0.2, 69.97, -8.23)",sensory,inter,,1.2,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole']"
IL2DR,RIH,"(12.45, 26.43, -6.68)","(-0.69, 47.05, -0.08)",sensory,inter,,4.5,,"['funconn', 'witvliet2020_7', 'witvliet2020_8']"
IL2DR,RIPL,"(12.45, 26.43, -6.68)","(7.97, 35.3, 6.37)",sensory,inter,,1.0,,['cook2019']
IL2DR,RIPR,"(12.45, 26.43, -6.68)","(7.11, 35.72, -6.56)",sensory,inter,,16.25,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2DR,RMDVR,"(12.45, 26.43, -6.68)","(5.29, 48.66, -10.21)",sensory,motor,,1.0,,"['funconn', 'witvliet2020_7']"
IL2DR,RMED,"(12.45, 26.43, -6.68)","(15.5, 40.14, -2.72)",sensory,motor,1.0,1.3333333333333333,0.6708203932499369,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_8']"
IL2DR,RMEL,"(12.45, 26.43, -6.68)","(8.71, 38.03, 7.36)",sensory,motor,,3.75,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2DR,RMER,"(12.45, 26.43, -6.68)","(7.16, 38.76, -7.87)",sensory,motor,,4.571428571428571,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2DR,RMEV,"(12.45, 26.43, -6.68)","(-0.27, 44.66, 1.17)",sensory,motor,,2.0,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2DR,RMHR,"(12.45, 26.43, -6.68)","(-1.22, 56.46, -0.14)",sensory,motor,,1.0,,"['white1986_jsh', 'witvliet2020_7']"
IL2DR,URADR,"(12.45, 26.43, -6.68)","(11.24, 31.32, -6.46)",sensory,sensory,1.0,3.5,1.1022703842524302,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2DR,URXR,"(12.45, 26.43, -6.68)","(12.3, 50.87, -5.18)",sensory,sensory,,1.0,,['white1986_jsh']
IL2L,ADEL,"(7.93, 29.9, 9.15)","(-0.12, 87.97, 10.5)",sensory,sensory,2.0,2.4285714285714284,1.3484685190759091,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2L,ADLL,"(7.93, 29.9, 9.15)","(12.05, 59.13, 3.86)",sensory,sensory,,1.0,,"['funconn', 'witvliet2020_8']"
IL2L,ASJL,"(7.93, 29.9, 9.15)","(-0.02, 64.06, 5.64)",sensory,sensory,1.0,,,"['cook2019', 'funconn']"
IL2L,AVEL,"(7.93, 29.9, 9.15)","(4.58, 51.08, 5.98)",sensory,inter,,1.2,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole']"
IL2L,AWCL,"(7.93, 29.9, 9.15)","(3.0, 55.82, 9.03)",sensory,sensory,,1.0,,"['funconn', 'witvliet2020_8']"
IL2L,IL1DL,"(7.93, 29.9, 9.15)","(13.12, 32.71, 2.18)",sensory,sensory,,1.0,,"['funconn', 'witvliet2020_7']"
IL2L,IL1L,"(7.93, 29.9, 9.15)","(7.23, 30.48, 6.98)",sensory,sensory,2.0,2.1666666666666665,1.6770509831248424,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7']"
IL2L,OLLL,"(7.93, 29.9, 9.15)","(10.05, 31.34, 6.06)",sensory,sensory,2.0,1.6666666666666667,0.4242640687119285,"['cook2019', 'funconn', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
IL2L,OLQDL,"(7.93, 29.9, 9.15)","(14.22, 37.55, 2.16)",sensory,sensory,,6.75,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2L,OLQVL,"(7.93, 29.9, 9.15)","(3.93, 36.66, 6.16)",sensory,sensory,,8.25,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2L,RICL,"(7.93, 29.9, 9.15)","(0.28, 70.85, 8.03)",sensory,inter,,1.0,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole']"
IL2L,RICR,"(7.93, 29.9, 9.15)","(-0.2, 69.97, -8.23)",sensory,inter,,1.0,,"['funconn', 'witvliet2020_7', 'witvliet2020_8']"
IL2L,RIH,"(7.93, 29.9, 9.15)","(-0.69, 47.05, -0.08)",sensory,inter,,9.375,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2L,RMDL,"(7.93, 29.9, 9.15)","(3.32, 50.76, 8.18)",sensory,motor,2.0,2.4,0.7200000000000001,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_8']"
IL2L,RMDR,"(7.93, 29.9, 9.15)","(1.87, 52.31, -7.88)",sensory,motor,,1.875,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2L,RMER,"(7.93, 29.9, 9.15)","(7.16, 38.76, -7.87)",sensory,motor,2.0,3.5,2.636759374687042,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7']"
IL2L,RMEV,"(7.93, 29.9, 9.15)","(-0.27, 44.66, 1.17)",sensory,motor,,2.6,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole']"
IL2L,RMGL,"(7.93, 29.9, 9.15)","(-0.45, 98.07, 9.18)",sensory,inter,2.6666666666666665,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2L,SAADR,"(7.93, 29.9, 9.15)","(-0.86, 50.27, -0.39)",sensory,inter,1.0,,,"['funconn', 'witvliet2020_7']"
IL2L,SIBDL,"(7.93, 29.9, 9.15)","(1.28, 53.7, 6.25)",sensory,motor,,2.0,,['witvliet2020_7']
IL2L,SMBVL,"(7.93, 29.9, 9.15)","(-2.88, 62.73, 3.55)",sensory,motor,,1.0,,"['funconn', 'witvliet2020_7', 'witvliet2020_8']"
IL2L,URAVL,"(7.93, 29.9, 9.15)","(2.35, 33.57, 4.74)",sensory,sensory,1.0,1.5,0.45,"['cook2019', 'witvliet2020_8']"
IL2L,URBL,"(7.93, 29.9, 9.15)","(7.53, 34.05, 8.41)",sensory,sensory,4.0,1.0,0.0,"['cook2019', 'witvliet2020_8']"
IL2L,URXL,"(7.93, 29.9, 9.15)","(13.05, 50.65, 2.27)",sensory,sensory,1.5,2.0,0.5696152422706631,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2R,ADER,"(6.61, 30.16, -8.8)","(-0.58, 83.23, -11.47)",sensory,sensory,,2.0,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2R,AVER,"(6.61, 30.16, -8.8)","(3.63, 52.03, -6.09)",sensory,inter,,2.0,,['cook2019']
IL2R,IL1DR,"(6.61, 30.16, -8.8)","(12.22, 33.88, -4.59)",sensory,sensory,,3.0,,['witvliet2020_8']
IL2R,IL1R,"(6.61, 30.16, -8.8)","(5.64, 30.97, -6.96)",sensory,sensory,1.5,1.625,0.6763734908183774,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2R,IL1VR,"(6.61, 30.16, -8.8)","(0.96, 29.64, -1.72)",sensory,sensory,1.0,1.0,0.0,"['chklovskii', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7']"
IL2R,OLLR,"(6.61, 30.16, -8.8)","(8.59, 32.56, -7.21)",sensory,sensory,,2.0,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7']"
IL2R,OLQDR,"(6.61, 30.16, -8.8)","(13.39, 38.7, -5.63)",sensory,sensory,,4.875,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2R,OLQVR,"(6.61, 30.16, -8.8)","(3.11, 37.26, -5.9)",sensory,sensory,,9.0,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2R,RICL,"(6.61, 30.16, -8.8)","(0.28, 70.85, 8.03)",sensory,inter,,1.0,,"['funconn', 'witvliet2020_7', 'witvliet2020_8']"
IL2R,RICR,"(6.61, 30.16, -8.8)","(-0.2, 69.97, -8.23)",sensory,inter,,1.0,,"['funconn', 'witvliet2020_7']"
IL2R,RIH,"(6.61, 30.16, -8.8)","(-0.69, 47.05, -0.08)",sensory,inter,,7.875,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2R,RMDL,"(6.61, 30.16, -8.8)","(3.32, 50.76, 8.18)",sensory,motor,,2.125,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2R,RMDVR,"(6.61, 30.16, -8.8)","(5.29, 48.66, -10.21)",sensory,motor,,1.0,,['white1986_jsh']
IL2R,RMED,"(6.61, 30.16, -8.8)","(15.5, 40.14, -2.72)",sensory,motor,,1.5,,"['white1986_jsh', 'witvliet2020_8']"
IL2R,RMEL,"(6.61, 30.16, -8.8)","(8.71, 38.03, 7.36)",sensory,motor,,2.5,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_8']"
IL2R,RMER,"(6.61, 30.16, -8.8)","(7.16, 38.76, -7.87)",sensory,motor,,1.0,,"['funconn', 'witvliet2020_7', 'witvliet2020_8']"
IL2R,RMEV,"(6.61, 30.16, -8.8)","(-0.27, 44.66, 1.17)",sensory,motor,,1.4285714285714286,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2R,RMGR,"(6.61, 30.16, -8.8)","(-1.47, 96.44, -10.33)",sensory,inter,1.5,1.0,0.04999999999999999,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2R,SMBVR,"(6.61, 30.16, -8.8)","(-4.46, 67.29, -1.61)",sensory,motor,,1.0,,['witvliet2020_7']
IL2R,URADR,"(6.61, 30.16, -8.8)","(11.24, 31.32, -6.46)",sensory,sensory,,1.5,,"['cook2019', 'witvliet2020_8']"
IL2R,URAVR,"(6.61, 30.16, -8.8)","(2.42, 34.97, -3.85)",sensory,sensory,,1.0,,"['cook2019', 'witvliet2020_7']"
IL2R,URBR,"(6.61, 30.16, -8.8)","(6.21, 34.27, -8.65)",sensory,sensory,4.0,1.4,0.7200000000000001,"['cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7']"
IL2R,URXR,"(6.61, 30.16, -8.8)","(12.3, 50.87, -5.18)",sensory,sensory,2.3333333333333335,1.0,0.12472191289246468,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2VL,AIBR,"(2.14, 25.35, 5.06)","(2.61, 55.94, -6.63)",sensory,inter,,1.0,,['witvliet2020_8']
IL2VL,BAGR,"(2.14, 25.35, 5.06)","(4.06, 39.43, -8.24)",sensory,sensory,,1.0,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7']"
IL2VL,DVC,"(2.14, 25.35, 5.06)","(11.85, 772.86, 1.55)",sensory,inter,,1.0,,['cook2019']
IL2VL,IL1VL,"(2.14, 25.35, 5.06)","(1.64, 28.94, 3.72)",sensory,sensory,,8.375,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2VL,IL2L,"(2.14, 25.35, 5.06)","(7.93, 29.9, 9.15)",sensory,sensory,,1.0,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole']"
IL2VL,OLQVL,"(2.14, 25.35, 5.06)","(3.93, 36.66, 6.16)",sensory,sensory,,2.25,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2VL,RIAL,"(2.14, 25.35, 5.06)","(9.98, 51.21, 5.75)",sensory,inter,,2.0,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2VL,RIBL,"(2.14, 25.35, 5.06)","(3.07, 62.04, 6.02)",sensory,inter,,2.0,,"['funconn', 'witvliet2020_8']"
IL2VL,RIH,"(2.14, 25.35, 5.06)","(-0.69, 47.05, -0.08)",sensory,inter,,2.4285714285714284,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7']"
IL2VL,RIPL,"(2.14, 25.35, 5.06)","(7.97, 35.3, 6.37)",sensory,inter,,14.25,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2VL,RMDDL,"(2.14, 25.35, 5.06)","(0.2, 55.78, 3.91)",sensory,motor,,1.0,,['witvliet2020_7']
IL2VL,RMED,"(2.14, 25.35, 5.06)","(15.5, 40.14, -2.72)",sensory,motor,,1.5,,"['witvliet2020_7', 'witvliet2020_8']"
IL2VL,RMEL,"(2.14, 25.35, 5.06)","(8.71, 38.03, 7.36)",sensory,motor,,3.125,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2VL,RMER,"(2.14, 25.35, 5.06)","(7.16, 38.76, -7.87)",sensory,motor,,4.25,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2VL,RMEV,"(2.14, 25.35, 5.06)","(-0.27, 44.66, 1.17)",sensory,motor,,1.25,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2VL,URAVL,"(2.14, 25.35, 5.06)","(2.35, 33.57, 4.74)",sensory,sensory,3.0,4.375,1.6799832588451589,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2VL,URXL,"(2.14, 25.35, 5.06)","(13.05, 50.65, 2.27)",sensory,sensory,,2.0,,"['funconn', 'witvliet2020_7']"
IL2VR,ADLR,"(0.63, 28.36, -4.16)","(11.38, 58.8, -6.34)",sensory,sensory,,1.0,,['cook2019']
IL2VR,AVAL,"(0.63, 28.36, -4.16)","(6.7, 50.2, 8.41)",sensory,inter,,1.0,,['cook2019']
IL2VR,CEPVR,"(0.63, 28.36, -4.16)","(1.01, 40.68, -4.42)",sensory,sensory,1.0,1.0,0.0,"['cook2019', 'white1986_jsh', 'witvliet2020_8']"
IL2VR,IL1VR,"(0.63, 28.36, -4.16)","(0.96, 29.64, -1.72)",sensory,sensory,1.0,8.125,7.149726830446042,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2VR,IL2R,"(0.63, 28.36, -4.16)","(6.61, 30.16, -8.8)",sensory,sensory,,1.0,,"['witvliet2020_7', 'witvliet2020_8']"
IL2VR,OLQVR,"(0.63, 28.36, -4.16)","(3.11, 37.26, -5.9)",sensory,sensory,,3.5,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2VR,RIAR,"(0.63, 28.36, -4.16)","(9.13, 51.66, -7.32)",sensory,inter,,2.0,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2VR,RIH,"(0.63, 28.36, -4.16)","(-0.69, 47.05, -0.08)",sensory,inter,,2.625,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2VR,RIPR,"(0.63, 28.36, -4.16)","(7.11, 35.72, -6.56)",sensory,inter,,18.0,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2VR,RMDDR,"(0.63, 28.36, -4.16)","(-0.46, 56.06, -2.32)",sensory,motor,,1.0,,['witvliet2020_7']
IL2VR,RMDVL,"(0.63, 28.36, -4.16)","(7.1, 47.33, 9.76)",sensory,motor,,1.0,,['witvliet2020_7']
IL2VR,RMED,"(0.63, 28.36, -4.16)","(15.5, 40.14, -2.72)",sensory,motor,,1.75,,"['cook2019', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
IL2VR,RMEL,"(0.63, 28.36, -4.16)","(8.71, 38.03, 7.36)",sensory,motor,,4.5,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2VR,RMER,"(0.63, 28.36, -4.16)","(7.16, 38.76, -7.87)",sensory,motor,,4.75,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2VR,RMEV,"(0.63, 28.36, -4.16)","(-0.27, 44.66, 1.17)",sensory,motor,,4.571428571428571,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2VR,SIADR,"(0.63, 28.36, -4.16)","(-2.23, 53.27, -1.59)",sensory,motor,,1.0,,['cook2019']
IL2VR,URAVR,"(0.63, 28.36, -4.16)","(2.42, 34.97, -3.85)",sensory,sensory,,5.875,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
IL2VR,URXR,"(0.63, 28.36, -4.16)","(12.3, 50.87, -5.18)",sensory,sensory,,1.1428571428571428,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_8']"
IL2VR,URYVR,"(0.63, 28.36, -4.16)","(3.42, 33.1, -6.05)",sensory,sensory,,1.0,,"['witvliet2020_7', 'witvliet2020_8']"
LUAL,AVAL,"(6.28, 774.32, 5.16)","(6.7, 50.2, 8.41)",inter,inter,1.5,9.6,7.887754780547807,"['chklovskii', 'cook2019', 'openworm', 'white1986_jse', 'white1986_whole']"
LUAL,AVAR,"(6.28, 774.32, 5.16)","(4.79, 50.99, -9.13)",inter,inter,,9.0,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jse', 'white1986_whole']"
LUAL,AVDL,"(6.28, 774.32, 5.16)","(5.35, 65.34, 9.11)",inter,inter,,8.6,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jse', 'white1986_whole']"
LUAL,AVDR,"(6.28, 774.32, 5.16)","(5.14, 65.45, -10.59)",inter,inter,,2.8,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jse', 'white1986_whole']"
