,neuron,clustering_impact,centrality_impact,motif_impact,type,symbolic_role,total_impact
1438,ALNR,7.245116417184394e-06,0.0002833377483015274,0.27645713479057576,Unknown,Unknown ❓,0.2767477176552945
1528,AVM,0.00023481567108506185,0.0008137753893277003,0.2756838840682576,Unknown,Unknown ❓,0.2767324751286704
147,I2R ,2.3044086749746118e-05,3.913166471510099e-05,0.2758947619021607,Unknown,Unknown ❓,0.27595693765362556
327, vBWML2        ,2.3044086749746118e-05,3.913166471510099e-05,0.2739816501080365,Unknown,Unknown ❓,0.2740438258595013
1294, vBWML1      ,2.3044086749746118e-05,3.913166471510099e-05,0.2712048721566589,Unknown,Unknown ❓,0.2712670479081237
741,DB02 ,2.3044086749746118e-05,3.913166471510099e-05,0.2702737169700716,Unknown,Unknown ❓,0.2703358927215364
306, IL1R          ,2.3044086749746118e-05,3.913166471510099e-05,0.2695597720042618,Unknown,Unknown ❓,0.2696219477557266
1064, SAADL       ,2.3044086749746118e-05,3.913166471510099e-05,0.26935306519855357,Unknown,Olfactory 🌬,0.2694152409500184
4,ALA,0.0002793108013433229,0.0006653214262387508,0.2678158485179741,Unknown,Unknown ❓,0.26876048074555614
646,RMDVR ,2.3044086749746118e-05,3.913166471510099e-05,0.26840806266985356,Unknown,Motor 🦴,0.2684702384213184
519,RIS ,2.3044086749746118e-05,3.913166471510099e-05,0.2683245546389041,Unknown,Unknown ❓,0.2683867303903689
613,AVAL ,2.3044086749746118e-05,3.913166471510099e-05,0.2669639128841557,Unknown,Oscillator 🔁,0.26702608863562055
9,ASJR,0.000169546932409545,0.00035111428446272163,0.2660001174936421,Unknown,Chemosensory 👃,0.2665207787105144
512,RIFR ,2.3044086749746118e-05,3.913166471510099e-05,0.26570171764535644,Unknown,Unknown ❓,0.26576389339682127
525,URBR ,2.3044086749746118e-05,3.913166471510099e-05,0.26333045960162355,Unknown,Unknown ❓,0.2633926353530884
1524,SAADL,0.00012885810811722603,0.00041804376196617244,0.2627533511033562,Unknown,Olfactory 🌬,0.26330025297343956
1353, vBWMR10     ,2.3044086749746118e-05,3.913166471510099e-05,0.26277652275086893,Unknown,Unknown ❓,0.26283869850233377
1021, ALML        ,2.3044086749746118e-05,3.913166471510099e-05,0.2621246703317108,Unknown,Mechanosensory 🤚,0.2621868460831756
691, PLNR          ,2.3044086749746118e-05,3.913166471510099e-05,0.26202214175994715,Unknown,Unknown ❓,0.262084317511412
719, VD08          ,2.3044086749746118e-05,3.913166471510099e-05,0.2616500825130667,Unknown,Unknown ❓,0.26171225826453154
1363, vBWMR15     ,2.3044086749746118e-05,3.913166471510099e-05,0.2609286885749877,Unknown,Unknown ❓,0.2609908643264525
269, ASGR          ,2.3044086749746118e-05,3.913166471510099e-05,0.2604746273868841,Unknown,Unknown ❓,0.2605368031383489
1401, um2aL       ,2.3044086749746118e-05,3.913166471510099e-05,0.2592317318186588,Unknown,Unknown ❓,0.2592939075701236
1521,RID,3.839327836036022e-05,0.0003284300622332357,0.2585770079812543,Unknown,Unknown ❓,0.2589438313218479
905, pm7d        ,2.3044086749746118e-05,3.913166471510099e-05,0.25827321721813706,Unknown,Unknown ❓,0.2583353929696019
28,IL1VR,0.0001435550799510979,0.00032498623680173857,0.2570167844083547,Unknown,Unknown ❓,0.2574853257251075
718, DD04          ,2.3044086749746118e-05,3.913166471510099e-05,0.25687094094848817,Unknown,Unknown ❓,0.256933116699953
760,DD02 ,2.3044086749746118e-05,3.913166471510099e-05,0.25674669108453446,Unknown,Unknown ❓,0.2568088668359993
912,mc2dr ,2.3044086749746118e-05,3.913166471510099e-05,0.2565611743395569,Unknown,Unknown ❓,0.2566233500910217
1176, IL2DR       ,2.3044086749746118e-05,3.913166471510099e-05,0.25553862691397927,Unknown,Unknown ❓,0.2556008026654441
8,ASJL,0.0001484783406684037,0.00038173861341887766,0.2550316252318983,Unknown,Chemosensory 👃,0.2555618421859856
257, AVFL          ,2.3044086749746118e-05,3.913166471510099e-05,0.2544455840200423,Unknown,Unknown ❓,0.25450775977150714
967, PVQL        ,2.3044086749746118e-05,3.913166471510099e-05,0.25377488066984216,Unknown,Unknown ❓,0.253837056421307
667,SABVR ,2.3044086749746118e-05,3.913166471510099e-05,0.2527386312311819,Unknown,Unknown ❓,0.25280080698264673
36,GLRVL,0.00013287911164267668,0.00036288029147729087,0.25172555414167164,Unknown,Glia ⚙️,0.2522213135447916
1162, AS06        ,2.3044086749746118e-05,3.913166471510099e-05,0.252097327791148,Unknown,Unknown ❓,0.25215950354261285
1004, RMDVL       ,2.3044086749746118e-05,3.913166471510099e-05,0.2511807510638846,Unknown,Motor 🦴,0.25124292681534943
891, pm6vl       ,2.3044086749746118e-05,3.913166471510099e-05,0.25045994643782404,Unknown,Unknown ❓,0.2505221221892889
1281,dBWMR20 ,2.3044086749746118e-05,3.913166471510099e-05,0.2494518073206109,Unknown,Unknown ❓,0.24951398307207576
190, RIGR          ,2.3044086749746118e-05,3.913166471510099e-05,0.24936600844572845,Unknown,Unknown ❓,0.24942818419719331
1067, PVDR        ,2.3044086749746118e-05,3.913166471510099e-05,0.2479807513890743,Unknown,Unknown ❓,0.24804292714053916
1527,AVFL,0.0002070094404943018,0.00033791232959390295,0.24649977871611858,Unknown,Unknown ❓,0.24704470048620678
662, PLNL          ,2.3044086749746118e-05,3.913166471510099e-05,0.2466612280809007,Unknown,Unknown ❓,0.24672340383236557
763,DD05 ,2.3044086749746118e-05,3.913166471510099e-05,0.24629208321554566,Unknown,Unknown ❓,0.24635425896701052
890,pm5vl ,2.3044086749746118e-05,3.913166471510099e-05,0.2457081913599192,Unknown,Unknown ❓,0.24577036711138406
1323,vBWML17 ,2.3044086749746118e-05,3.913166471510099e-05,0.24537723267371803,Unknown,Unknown ❓,0.2454394084251829
1079, PVPR        ,2.3044086749746118e-05,3.913166471510099e-05,0.24507635444096346,Unknown,Unknown ❓,0.24513853019242832
1094, DA09        ,2.3044086749746118e-05,3.913166471510099e-05,0.24486553646552997,Unknown,Unknown ❓,0.24492771221699483
914,mc3dl ,2.3044086749746118e-05,3.913166471510099e-05,0.2446169626550727,Unknown,Unknown ❓,0.24467913840653757
1158, VA09        ,2.3044086749746118e-05,3.913166471510099e-05,0.2437109946986311,Unknown,Unknown ❓,0.24377317045009597
1052, FLPR        ,2.3044086749746118e-05,3.913166471510099e-05,0.24302366868156847,Unknown,Unknown ❓,0.24308584443303333
1476,AIYL,0.00023217965817924624,0.0003897119446271816,0.2421976461897657,Unknown,Unknown ❓,0.24281953779257212
307, IL2DR         ,2.3044086749746118e-05,3.913166471510099e-05,0.24256215443169063,Unknown,Unknown ❓,0.2426243301831555
1305, vBWML9      ,2.3044086749746118e-05,3.913166471510099e-05,0.2423455981186938,Unknown,Unknown ❓,0.24240777387015866
702,SMBVL ,2.3044086749746118e-05,3.913166471510099e-05,0.2413387775591218,Unknown,Unknown ❓,0.24140095331058667
776, vBWMR18       ,2.3044086749746118e-05,3.913166471510099e-05,0.24102392282388033,Unknown,Unknown ❓,0.2410860985753452
537, vBWML12       ,2.3044086749746118e-05,3.913166471510099e-05,0.24102194333352145,Unknown,Unknown ❓,0.2410841190849863
693, vBWMR13       ,2.3044086749746118e-05,3.913166471510099e-05,0.24039617126337967,Unknown,Unknown ❓,0.24045834701484453
172,MI ,2.3044086749746118e-05,3.913166471510099e-05,0.23981150882184465,Unknown,Unknown ❓,0.23987368457330951
1433,RICR,0.00020301642623349325,0.000562406902036003,0.23903255138073595,Unknown,Unknown ❓,0.23979797470900546
917, ASHL        ,2.3044086749746118e-05,3.913166471510099e-05,0.238786724058059,Unknown,Unknown ❓,0.23884889980952387
1365, vBWMR16     ,2.3044086749746118e-05,3.913166471510099e-05,0.2380997398410424,Unknown,Unknown ❓,0.23816191559250727
747,AS01 ,2.3044086749746118e-05,3.913166471510099e-05,0.2364753950098475,Unknown,Unknown ❓,0.23653757076131235
1187, VD04        ,2.3044086749746118e-05,3.913166471510099e-05,0.23568764850385074,Unknown,Unknown ❓,0.2357498242553156
981, IL1DR       ,2.3044086749746118e-05,3.913166471510099e-05,0.23490204426983988,Unknown,Unknown ❓,0.23496422002130474
1399, um1aL       ,2.3044086749746118e-05,3.913166471510099e-05,0.2344245381957156,Unknown,Unknown ❓,0.23448671394718046
176, ADLL          ,2.3044086749746118e-05,3.913166471510099e-05,0.23310144454054202,Unknown,Olfactory 🌬,0.23316362029200688
380, AINL          ,2.3044086749746118e-05,3.913166471510099e-05,0.23235011941949324,Unknown,Unknown ❓,0.2324122951709581
753,AS07 ,2.3044086749746118e-05,3.913166471510099e-05,0.23101294337034992,Unknown,Unknown ❓,0.23107511912181478
576, VD09          ,2.3044086749746118e-05,3.913166471510099e-05,0.229270402357353,Unknown,Unknown ❓,0.22933257810881785
319, URBL          ,2.3044086749746118e-05,3.913166471510099e-05,0.22707576273933228,Unknown,Unknown ❓,0.22713793849079714
1280, dBWMR20     ,2.3044086749746118e-05,3.913166471510099e-05,0.22673021443570937,Unknown,Unknown ❓,0.22679239018717423
384, SIAVL         ,2.3044086749746118e-05,3.913166471510099e-05,0.22457244755363112,Unknown,Unknown ❓,0.22463462330509598
1163, DB02        ,2.3044086749746118e-05,3.913166471510099e-05,0.22344775105477765,Unknown,Unknown ❓,0.22350992680624251
129, pm1vl         ,2.3044086749746118e-05,3.913166471510099e-05,0.22337239096342879,Unknown,Unknown ❓,0.22343456671489365
427, ALMR          ,2.3044086749746118e-05,3.913166471510099e-05,0.2222223522949207,Unknown,Mechanosensory 🤚,0.22228452804638557
142,I2L ,2.3044086749746118e-05,3.913166471510099e-05,0.21956916366453547,Unknown,Unknown ❓,0.21963133941600033
739,PDA ,2.3044086749746118e-05,3.913166471510099e-05,0.2185149273695591,Unknown,Unknown ❓,0.21857710312102396
1059, DA03        ,2.3044086749746118e-05,3.913166471510099e-05,0.21796061943617437,Unknown,Unknown ❓,0.21802279518763923
1075, BAGL        ,2.3044086749746118e-05,3.913166471510099e-05,0.21702551693499572,Unknown,Glia ⚙️,0.21708769268646058
1124, VC05        ,2.3044086749746118e-05,3.913166471510099e-05,0.21415524155751578,Unknown,Unknown ❓,0.21421741730898064
1251,dBWMR5 ,2.3044086749746118e-05,3.913166471510099e-05,0.2121597386206607,Unknown,Unknown ❓,0.21222191437212556
948, ADFR        ,2.3044086749746118e-05,3.913166471510099e-05,0.21128829688056308,Unknown,Unknown ❓,0.21135047263202794
236, CEPVR         ,2.3044086749746118e-05,3.913166471510099e-05,0.21032024306714447,Unknown,Glia ⚙️,0.21038241881860933
376, RIBR          ,2.3044086749746118e-05,3.913166471510099e-05,0.20917680667548666,Unknown,Relay 🧠,0.20923898242695152
128, NSML          ,2.3044086749746118e-05,3.913166471510099e-05,0.20817862879365143,Unknown,Unknown ❓,0.2082408045451163
1226, dBWML17     ,2.3044086749746118e-05,3.913166471510099e-05,0.2062160104828763,Unknown,Unknown ❓,0.20627818623434116
1220, dBWML14     ,2.3044086749746118e-05,3.913166471510099e-05,0.2049892890670814,Unknown,Unknown ❓,0.20505146481854625
263, AVER          ,2.3044086749746118e-05,3.913166471510099e-05,0.20455082765393703,Unknown,Unknown ❓,0.2046130034054019
1332, vBWML22     ,2.3044086749746118e-05,3.913166471510099e-05,0.203204405911985,Unknown,Unknown ❓,0.20326658166344985
1306,vBWML9 ,2.3044086749746118e-05,3.913166471510099e-05,0.20082531118248426,Unknown,Unknown ❓,0.20088748693394912
560, vBWML15       ,2.3044086749746118e-05,3.913166471510099e-05,0.20080043546029933,Unknown,Unknown ❓,0.20086261121176419
310, RMDDL         ,2.3044086749746118e-05,3.913166471510099e-05,0.2003158265267757,Unknown,Motor 🦴,0.20037800227824057
1444,CEPVL,6.497662629198486e-05,0.0009091281253704176,0.19850984274470798,Unknown,Glia ⚙️,0.19948394749637038
316,IL1L ,2.3044086749746118e-05,3.913166471510099e-05,0.19773537523178675,Unknown,Unknown ❓,0.1977975509832516
593, PVM           ,2.3044086749746118e-05,3.913166471510099e-05,0.19688869235297565,Unknown,Unknown ❓,0.1969508681044405
184, AIBR          ,2.3044086749746118e-05,3.913166471510099e-05,0.19675770804155945,Unknown,Unknown ❓,0.19681988379302431
955, ASKL        ,2.3044086749746118e-05,3.913166471510099e-05,0.19583681365046837,Unknown,Unknown ❓,0.19589898940193323
640,RIMR ,2.3044086749746118e-05,3.913166471510099e-05,0.1944841677399912,Unknown,Relay 🧠,0.19454634349145605
780, vBWML19       ,2.3044086749746118e-05,3.913166471510099e-05,0.1936307980199293,Unknown,Unknown ❓,0.19369297377139416
711,DA04 ,2.3044086749746118e-05,3.913166471510099e-05,0.19339715826595238,Unknown,Unknown ❓,0.19345933401741724
611, DA04          ,2.3044086749746118e-05,3.913166471510099e-05,0.19298916244307898,Unknown,Unknown ❓,0.19305133819454384
1310, vBWML11     ,2.3044086749746118e-05,3.913166471510099e-05,0.1924923778471642,Unknown,Unknown ❓,0.19255455359862905
1317,vBWML14 ,2.3044086749746118e-05,3.913166471510099e-05,0.19177453829577948,Unknown,Unknown ❓,0.19183671404724434
1358,vBWMR12 ,2.3044086749746118e-05,3.913166471510099e-05,0.19057536339740486,Unknown,Unknown ❓,0.19063753914886972
1428,CEPVR,3.495258921835942e-05,0.000888037830787684,0.18884682736431083,Unknown,Glia ⚙️,0.18976981778431687
1297,vBWML4 ,2.3044086749746118e-05,3.913166471510099e-05,0.1896302503635828,Unknown,Unknown ❓,0.18969242611504766
107,BWM-VL08,0.00029383910518530204,0.00015720397953205846,0.18876025699213037,Unknown,Unknown ❓,0.18921130007684772
1223,dBWML15 ,2.3044086749746118e-05,3.913166471510099e-05,0.18687268956826605,Unknown,Unknown ❓,0.18693486531973091
694, vBWMR15       ,2.3044086749746118e-05,3.913166471510099e-05,0.18655485933106775,Unknown,Unknown ❓,0.1866170350825326
989, RMDDL       ,2.3044086749746118e-05,3.913166471510099e-05,0.1860385802564224,Unknown,Motor 🦴,0.18610075600788725
986, IL1VL       ,2.3044086749746118e-05,3.913166471510099e-05,0.1857795682788795,Unknown,Unknown ❓,0.18584174403034437
601, DB01          ,2.3044086749746118e-05,3.913166471510099e-05,0.1833732528721157,Unknown,Unknown ❓,0.18343542862358056
1091, PVWR        ,2.3044086749746118e-05,3.913166471510099e-05,0.1832600440581018,Unknown,Unknown ❓,0.18332221980956667
1214, dBWML11     ,2.3044086749746118e-05,3.913166471510099e-05,0.18057865589234248,Unknown,Unknown ❓,0.18064083164380734
687,SIAVL ,2.3044086749746118e-05,3.913166471510099e-05,0.17976252559477265,Unknown,Unknown ❓,0.17982470134623751
86,ADLL,0.00013478570861843314,0.0005312537550854501,0.1787725208145048,Unknown,Olfactory 🌬,0.17943856027820868
1156, VA07        ,2.3044086749746118e-05,3.913166471510099e-05,0.17913005071928487,Unknown,Unknown ❓,0.17919222647074973
1218, dBWML13     ,2.3044086749746118e-05,3.913166471510099e-05,0.17901045445516198,Unknown,Unknown ❓,0.17907263020662684
137, NSMR          ,2.3044086749746118e-05,3.913166471510099e-05,0.17813130853520912,Unknown,Unknown ❓,0.17819348428667398
305, IL1DR         ,2.3044086749746118e-05,3.913166471510099e-05,0.17533370982149185,Unknown,Unknown ❓,0.1753958855729567
1295,vBWML3 ,2.3044086749746118e-05,3.913166471510099e-05,0.17118989667316478,Unknown,Unknown ❓,0.17125207242462964
715, DB05          ,2.3044086749746118e-05,3.913166471510099e-05,0.1709777953774013,Unknown,Unknown ❓,0.17103997112886615
1327,vBWML19 ,2.3044086749746118e-05,3.913166471510099e-05,0.16988056292283696,Unknown,Unknown ❓,0.16994273867430182
125, MCL           ,2.3044086749746118e-05,3.913166471510099e-05,0.16884285136829172,Unknown,Unknown ❓,0.16890502711975658
957, RICR        ,2.3044086749746118e-05,3.913166471510099e-05,0.16760480410846412,Unknown,Unknown ❓,0.16766697985992898
175,ADFL ,2.3044086749746118e-05,3.913166471510099e-05,0.16395613451356894,Unknown,Unknown ❓,0.1640183102650338
580, PVWR          ,2.3044086749746118e-05,3.913166471510099e-05,0.1608278603468231,Unknown,Unknown ❓,0.16089003609828795
278, AIML          ,2.3044086749746118e-05,3.913166471510099e-05,0.15918492874000853,Unknown,Unknown ❓,0.1592471044914734
1180, AS02        ,2.3044086749746118e-05,3.913166471510099e-05,0.1588427657914432,Unknown,Unknown ❓,0.15890494154290807
1330, vBWML21     ,2.3044086749746118e-05,3.913166471510099e-05,0.15754773078693537,Unknown,Unknown ❓,0.15760990653840024
400, AVKL          ,2.3044086749746118e-05,3.913166471510099e-05,0.1541623836156608,Unknown,Unknown ❓,0.15422455936712565
367,OLQVL ,2.3044086749746118e-05,3.913166471510099e-05,0.15413617905179913,Unknown,Unknown ❓,0.154198354803264
681, dBWML9        ,2.3044086749746118e-05,3.913166471510099e-05,0.1502111933808313,Unknown,Unknown ❓,0.15027336913229616
122, M2L           ,2.3044086749746118e-05,3.913166471510099e-05,0.14829622293249636,Unknown,Unknown ❓,0.14835839868396122
1010, OLQDL       ,2.3044086749746118e-05,3.913166471510099e-05,0.14641276171505524,Unknown,Unknown ❓,0.1464749374665201
900,pm7d ,2.3044086749746118e-05,3.913166471510099e-05,0.14621925940919786,Unknown,Unknown ❓,0.14628143516066272
581,PVNR ,2.3044086749746118e-05,3.913166471510099e-05,0.1425096415646673,Unknown,Unknown ❓,0.14257181731613217
1346, vBWMR6      ,2.3044086749746118e-05,3.913166471510099e-05,0.1401799001841558,Unknown,Unknown ❓,0.14024207593562066
1182, DD03        ,2.3044086749746118e-05,3.913166471510099e-05,0.14003842209100034,Unknown,Unknown ❓,0.1401005978424652
123, M3L           ,2.3044086749746118e-05,3.913166471510099e-05,0.13959190170654287,Unknown,Unknown ❓,0.13965407745800773
250,ASER ,2.3044086749746118e-05,3.913166471510099e-05,0.13861796470321983,Unknown,Chemosensory 👃,0.13868014045468469
127, MI            ,2.3044086749746118e-05,3.913166471510099e-05,0.1351591687589083,Unknown,Unknown ❓,0.13522134451037315
685, dBWML15       ,2.3044086749746118e-05,3.913166471510099e-05,0.13444747514855257,Unknown,Unknown ❓,0.13450965090001743
297, URADL         ,2.3044086749746118e-05,3.913166471510099e-05,0.1282999203884098,Unknown,Olfactory 🌬,0.12836209613987465
635,AVER ,2.3044086749746118e-05,3.913166471510099e-05,0.1260569766084624,Unknown,Unknown ❓,0.12611915235992727
1122, VA11        ,2.3044086749746118e-05,3.913166471510099e-05,0.12272101894408631,Unknown,Unknown ❓,0.12278319469555116
66,BWM-DR05,0.00013682150732651638,0.0007023629513225804,0.12129343425446375,Unknown,Unknown ❓,0.12213261871311284
227, AVJR          ,2.3044086749746118e-05,3.913166471510099e-05,0.12017793323203325,Unknown,Unknown ❓,0.1202401089834981
205, URYVR         ,2.3044086749746118e-05,3.913166471510099e-05,0.11323910832697948,Unknown,Unknown ❓,0.11330128407844432
1371, vBWMR19     ,2.3044086749746118e-05,3.913166471510099e-05,0.10565332600227369,Unknown,Unknown ❓,0.10571550175373853
610,PVCR ,2.3044086749746118e-05,3.913166471510099e-05,0.09860052152665351,Unknown,Oscillator 🔁,0.09866269727811836
486,AIBL ,2.3044086749746118e-05,3.913166471510099e-05,0.09785829180653612,Unknown,Unknown ❓,0.09792046755800096
